	ts	te
T0	35.0	21.16
T1	32.02	14.34
T2	31.94	29.85
T3	31.68	11.94
T4	30.93	20.12
T5	30.52	14.79
T6	29.99	12.79
T7	29.36	12.41
T8	28.84	13.73
T9	28.8	21.08
T10	28.79	12.31
T11	27.13	12.95
T12	27.01	10.88
T13	26.99	14.56
T14	26.84	0.23
T15	26.61	21.49
T16	26.1	21.94
T17	26.05	12.92
T18	25.82	23.55
T19	25.74	11.11
T20	25.73	10.35
T21	25.73	19.24
T22	25.56	0.0
T23	25.53	17.44
T24	25.53	17.5
T25	25.42	13.23
T26	25.35	10.07
T27	25.27	14.29
T28	25.08	23.88
T29	25.06	18.18
T31	25.0	0.0
T32	24.82	22.28
T33	24.58	16.42
T34	24.56	12.41
T35	24.46	0.0
T36	24.42	11.87
T37	24.32	14.2
T38	24.23	22.76
T39	24.13	12.69
T40	24.11	12.79
T41	24.07	23.59
T42	23.92	14.18
T43	23.88	11.31
T44	23.87	19.11
T45	23.85	13.74
T46	23.78	16.8
T47	23.74	22.55
T48	23.74	21.8
T49	23.48	18.25
T50	23.45	11.25
T51	23.44	0.0
T52	23.36	22.31
T53	23.33	0.0
T54	23.25	14.7
T55	23.23	0.23
T56	23.2	22.46
T58	23.1	0.0
T59	23.08	0.0
T60	22.99	14.69
T61	22.98	10.05
T62	22.93	14.91
T63	22.92	19.55
T64	22.92	10.57
T65	22.92	13.08
T66	22.86	12.85
T67	22.82	21.5
T68	22.77	21.24
T69	22.66	0.0
T71	22.46	14.97
T72	22.41	12.83
T73	22.38	0.0
T74	22.35	17.01
T75	22.29	0.0
T76	22.25	12.18
T77	22.25	12.16
T78	22.24	11.24
T79	22.22	17.13
T80	22.19	14.57
T81	22.17	12.6
T82	22.05	19.28
T83	22.0	14.42
T84	21.91	0.0
T85	21.88	0.0
T86	21.84	13.37
T87	21.84	17.46
T88	21.82	14.89
T89	21.79	10.52
T90	21.77	0.0
T91	21.76	0.0
T92	21.65	13.26
