	ts	te
T0	35.0	21.79
T1	34.93	10.69
T2	34.87	11.78
T3	34.72	31.53
T4	34.68	33.59
T5	33.62	25.27
T7	33.11	11.06
T8	32.73	20.77
T9	27.73	14.05
T11	25.97	18.96
T12	25.82	18.22
T15	24.46	14.64
T16	24.23	17.11
T17	23.32	5.8
T19	22.22	3.27
T20	22.12	16.87
T21	22.04	8.41
T22	21.74	17.95
T23	21.29	13.15
T24	21.17	18.85
T25	20.98	1.09
T26	20.72	6.07
T27	20.57	8.65
T28	20.3	9.44
T29	20.09	18.55
T30	20.05	7.05
T31	19.93	10.57
T32	19.79	11.99
T33	18.51	6.72
T34	18.3	0.0
T35	17.87	11.13
T36	17.69	0.0
T37	17.65	12.51
T40	17.21	0.0
T41	17.12	3.67
T42	17.05	0.0
T43	16.88	15.32
T44	16.13	7.19
T45	16.13	14.27
T46	16.07	14.39
T48	15.93	0.0
T49	15.85	9.1
T50	15.56	0.0
T51	15.43	8.42
T53	15.0	7.61
T55	14.69	0.0
T56	14.32	3.73
T57	14.27	11.8
T58	14.27	10.11
T59	14.12	10.07
T60	14.01	5.72
T61	13.9	0.0
T62	13.8	12.02
T63	13.62	12.12
T64	13.49	10.65
T65	13.44	9.11
T66	13.37	0.0
T67	13.23	5.98
T68	13.09	7.5
T69	13.01	8.62
T70	12.94	11.96
T71	12.88	0.0
T72	12.81	0.0
T73	12.68	10.48
T74	12.51	6.58
T75	12.49	0.93
T76	12.35	4.71
T77	12.34	0.0
T78	12.33	8.7
T79	12.3	7.0
T80	12.29	0.0
T82	12.24	0.87
T83	12.2	5.55
T84	12.04	0.0
T85	11.94	3.49
T86	11.74	8.89
T87	11.69	9.45
T88	11.65	9.63
T89	11.62	2.95
T91	11.33	6.62
T92	11.3	10.37
T93	11.26	0.0
T94	11.23	4.17
T95	11.15	6.19
T96	11.14	0.0
T97	10.95	7.44
T98	10.84	8.6
T99	10.64	0.0
T100	10.63	10.09
T101	10.57	3.96
T102	10.55	0.0
T103	10.53	9.67
T104	10.31	8.41
T106	10.1	9.75
T107	9.98	2.63
T108	9.76	0.0
T109	9.74	0.0
T110	9.71	4.54
T111	9.57	4.1
T112	9.53	5.34
T113	9.48	1.71
T114	9.4	7.59
T115	9.29	0.29
T116	9.25	6.31
T117	9.22	7.77
T118	9.12	2.44
T119	8.97	0.0
T120	8.94	0.0
T122	8.89	6.63
T123	8.8	0.0
T124	8.79	0.0
T125	8.78	8.25
T126	8.74	0.0
T127	8.5	2.95
T128	8.47	0.0
T129	8.42	2.3
T130	8.41	0.0
T131	8.35	2.15
T132	8.23	5.76
T133	8.15	6.05
T134	7.86	3.41
T135	7.8	4.01
T136	7.66	0.0
T137	7.61	0.0
T138	7.52	2.09
T139	7.42	0.0
T140	7.41	0.0
T141	7.36	0.0
T142	7.36	1.88
T143	7.28	6.13
T144	7.17	0.0
T146	7.13	0.0
T147	6.97	0.0
T148	6.93	0.0
T149	6.67	4.3
T150	6.67	0.0
T151	6.46	4.35
T152	6.46	0.0
T153	6.41	0.0
T154	6.36	0.0
T155	6.31	0.0
T156	6.25	0.0
T157	6.22	3.84
T158	6.2	0.0
T159	6.14	0.0
T160	6.13	0.0
T161	5.94	0.0
T162	5.9	0.0
T163	5.8	1.03
T164	5.66	0.8
T165	5.5	0.0
T166	5.31	0.0
T167	5.28	0.0
T168	5.14	0.0
T169	5.14	2.22
T170	5.13	0.0
T172	5.09	0.0
T173	5.02	0.0
T174	4.92	3.56
T175	4.86	0.0
T177	4.83	0.0
T181	4.64	2.81
T182	4.57	0.48
T183	4.53	0.39
T184	4.5	3.56
T185	4.42	1.96
T186	4.34	0.44
T187	4.3	0.0
T188	4.29	0.0
T189	4.29	0.0
T190	4.27	0.0
T191	4.23	0.0
T192	4.14	3.51
T194	4.0	0.0
T195	4.0	1.63
T196	3.89	0.0
T197	3.8	0.0
T198	3.71	0.0
T199	3.58	0.0
T200	3.54	0.0
T201	3.39	0.0
T203	3.28	0.0
T204	3.27	0.0
T206	3.17	0.0
T207	3.16	1.7
T208	3.15	0.0
T209	3.14	0.0
T210	3.13	0.0
T211	3.0	0.0
T212	3.0	0.0
T213	2.98	0.0
T214	2.98	0.0
T216	2.88	0.0
T218	2.77	1.55
T219	2.76	0.0
T220	2.75	0.0
T221	2.74	0.0
T222	2.71	1.18
T224	2.55	0.0
T226	2.49	0.0
T227	2.39	0.0
T228	2.36	1.19
T229	2.36	0.4
T231	2.32	0.0
T233	2.24	0.0
T234	2.14	0.0
T235	2.09	0.0
T236	2.04	0.0
T237	2.02	0.0
T239	1.96	0.0
T241	1.78	0.0
T242	1.77	0.0
T243	1.75	0.0
T244	1.69	0.0
T245	1.66	0.0
T246	1.64	0.0
T247	1.64	0.0
T248	1.6	0.0
T249	1.59	0.0
T250	1.56	0.0
T252	1.39	0.0
T253	1.38	0.0
T254	1.25	0.0
T255	1.22	0.0
T256	1.2	0.0
T257	1.19	0.0
T258	1.18	0.0
T259	0.95	0.0
T263	0.81	0.0
T264	0.75	0.0
T265	0.67	0.0
T266	0.65	0.0
T267	0.63	0.0
T268	0.62	0.0
T269	0.58	0.12
T270	0.53	0.0
T272	0.51	0.0
T273	0.5	0.0
T274	0.47	0.0
T275	0.46	0.0
T276	0.46	0.0
T278	0.42	0.34
T279	0.39	0.0
T280	0.34	0.0
T283	0.28	0.0
T284	0.28	0.0
T285	0.27	0.0
T286	0.22	0.0
T288	0.21	0.0
T289	0.18	0.0
