	ts	te
T0	35.0	10.03
T1	33.68	0.43
T2	33.52	15.4
T3	32.25	24.72
T4	30.8	0.0
T5	30.15	14.13
T6	28.56	10.37
T7	26.05	0.0
T8	25.86	9.11
T9	25.01	21.03
T10	23.98	16.29
T13	23.18	9.88
T14	23.13	20.48
T15	22.87	16.45
T16	21.68	6.75
T17	21.04	14.04
T18	21.03	3.53
T19	21.01	0.0
T20	20.97	15.96
T21	20.79	20.62
T22	20.65	5.43
T23	19.37	15.19
T24	18.73	4.87
T25	18.4	12.65
T26	18.2	3.29
T27	17.66	6.73
T28	17.66	0.0
T29	17.31	13.32
T30	17.15	0.0
T31	16.69	15.51
T33	16.62	14.86
T34	16.62	16.49
T35	16.59	11.43
T36	16.56	9.39
T37	16.28	0.0
T38	16.1	14.06
T40	15.81	10.04
T41	15.8	11.27
T42	15.72	13.6
T43	15.68	14.57
T44	15.67	10.29
T45	15.48	8.59
T46	15.47	13.09
T48	15.32	0.0
T50	15.27	0.0
T53	15.13	10.25
T54	14.9	0.0
T55	14.83	13.04
T56	14.48	10.09
T57	13.92	13.23
T58	13.55	5.24
T59	13.49	12.4
T60	13.33	10.98
T61	13.11	0.0
T62	13.01	12.8
T63	12.64	11.99
T64	12.2	6.54
T65	12.11	10.71
T66	12.06	7.38
T67	11.97	3.48
T68	11.94	10.91
T69	11.9	10.4
T70	11.65	10.45
T73	11.46	10.87
T74	11.39	6.71
T75	11.31	0.0
T76	11.24	7.15
T77	11.08	1.51
T78	11.07	3.63
T79	11.04	9.19
T81	10.84	7.94
T83	10.58	5.26
T84	10.49	1.06
T86	9.94	8.6
T87	9.92	6.13
T88	9.74	6.08
T89	9.38	6.97
T91	9.12	6.72
T93	9.08	0.0
T94	8.83	7.79
T95	8.66	3.27
T96	8.45	6.87
T98	8.25	5.82
T100	8.22	6.77
T101	8.21	7.02
T102	7.97	7.6
T105	7.93	3.62
T106	7.88	7.15
T107	7.83	6.65
T108	7.47	6.1
T109	7.38	4.15
T110	7.3	1.11
T111	7.26	5.55
T112	7.24	6.72
T116	7.15	6.9
T117	7.11	1.15
T118	7.03	6.0
T119	6.9	4.98
T120	6.85	6.14
T121	6.79	0.0
T122	6.75	0.0
T123	6.74	0.47
T124	6.68	5.56
T125	6.66	6.28
T126	6.65	0.0
T127	6.49	5.76
T128	6.49	0.28
T129	6.36	5.05
T130	6.25	0.0
T131	5.98	3.55
T133	5.77	0.0
T134	5.69	0.0
T136	5.34	0.0
T138	5.31	0.0
T139	5.25	3.1
T140	5.09	1.74
T142	5.08	0.0
T144	5.0	0.0
T145	4.64	0.6
T146	4.6	3.88
T147	4.48	1.58
T148	4.38	2.5
T149	4.35	1.48
T150	4.33	0.0
T151	4.28	0.0
T152	4.27	3.66
T153	4.2	3.38
T154	4.15	1.63
T155	4.12	0.0
T157	3.96	2.8
T158	3.93	1.51
T159	3.72	0.0
T161	3.58	0.0
T162	3.55	0.0
T163	3.38	0.0
T167	3.13	0.0
T168	2.97	0.0
T170	2.77	0.52
T172	2.53	0.0
T173	2.46	0.0
T174	2.44	0.0
T176	2.3	1.45
T179	2.2	0.0
T180	2.19	1.04
T182	2.15	0.0
T183	1.85	0.0
T186	1.63	0.0
T187	1.62	0.0
T189	1.54	0.0
T190	1.38	0.0
T191	1.38	0.0
T192	1.17	0.0
T197	0.8	0.0
T202	0.46	0.0
T203	0.45	0.0
T204	0.44	0.0
T205	0.41	0.0
T206	0.32	0.0
T208	0.25	0.0
