	ts	te
T0	35.0	22.1
T1	33.65	18.04
T2	33.41	29.21
T3	32.76	14.19
T4	31.37	29.8
T5	30.88	9.73
T6	30.59	14.56
T7	29.98	17.84
T8	28.26	24.11
T9	27.74	13.37
T10	27.66	13.06
T11	27.65	17.72
T12	27.39	9.26
T13	26.81	20.95
T14	26.45	22.54
T15	26.4	12.27
T16	26.21	11.17
T17	26.1	11.67
T18	25.65	14.75
T19	25.61	15.15
T20	25.57	16.18
T21	25.46	20.82
T22	25.39	17.48
T23	25.29	23.46
T24	25.25	16.54
T25	25.06	9.72
T26	24.61	16.83
T27	24.61	19.03
T28	24.53	24.01
T29	24.47	20.23
T30	24.29	15.2
T31	24.16	14.88
T32	24.08	16.37
T33	24.03	15.39
T34	24.02	10.44
T35	23.94	18.32
T36	23.92	18.87
T37	23.79	18.21
T38	23.67	22.98
T39	23.62	19.14
T40	23.51	13.25
T41	23.35	18.37
T42	23.34	13.07
T43	23.32	21.81
T44	23.29	15.01
T45	23.24	15.51
T46	23.23	13.1
T47	23.1	17.23
T48	23.08	10.9
T49	23.07	12.35
T51	22.96	13.4
T52	22.9	13.31
T55	22.7	15.32
T56	22.69	14.38
T57	22.63	21.18
T58	22.53	16.8
T59	22.47	18.88
T60	22.4	9.49
T61	22.25	6.27
T62	22.22	17.81
T63	22.09	19.12
T64	22.02	13.72
T65	21.93	12.15
T66	21.92	15.14
T67	21.86	6.53
T68	21.83	16.59
T69	21.7	18.11
T70	21.68	13.16
T71	21.67	10.47
T72	21.63	6.25
T73	21.6	13.0
T74	21.38	16.17
T75	21.26	17.77
T76	21.25	14.2
T77	21.18	11.55
T78	21.17	8.6
T79	21.12	16.7
T80	21.11	19.41
T82	21.03	19.21
T83	20.9	15.24
T84	20.89	12.84
T85	20.84	13.07
T86	20.84	13.31
T87	20.74	12.55
T89	20.59	15.01
T91	20.57	12.44
T92	20.53	13.66
T93	20.52	11.45
T94	20.4	11.34
T95	20.38	12.92
T96	20.35	14.68
T97	20.34	17.41
T98	20.34	12.4
T99	20.3	11.7
T100	20.18	11.7
T101	20.17	3.28
T102	20.1	3.91
T103	20.09	12.97
T104	20.02	13.53
T105	20.0	11.65
T106	19.98	15.76
T107	19.95	10.1
T108	19.94	16.29
T110	19.89	14.89
T112	19.82	13.47
T113	19.82	14.12
T114	19.77	19.29
T115	19.62	10.76
T116	19.55	2.32
T119	19.35	11.95
T120	19.32	13.26
T121	19.28	6.62
T122	19.22	16.72
T123	19.21	13.78
T125	19.0	12.48
T126	18.9	16.46
T127	18.89	14.95
T129	18.72	4.68
T131	18.62	15.44
T132	18.62	7.89
T133	18.61	12.57
T134	18.57	11.88
T137	18.47	9.65
T138	18.43	15.23
T139	18.43	16.16
T140	18.24	14.78
T141	18.23	15.86
T142	18.23	15.81
T143	18.09	15.21
T144	18.07	13.82
T145	18.06	17.64
T146	17.92	17.67
T147	17.92	17.5
T148	17.91	12.43
T150	17.86	12.89
T151	17.84	14.18
T154	17.76	14.17
T155	17.75	13.5
T156	17.72	13.81
T157	17.7	15.04
T159	17.68	12.76
T160	17.64	14.8
T161	17.52	13.93
T163	17.5	10.01
T164	17.41	14.9
T165	17.37	14.34
T166	17.33	6.89
T168	17.29	14.11
T169	17.21	14.97
T170	17.03	13.78
T171	17.01	12.82
T174	16.92	16.64
T175	16.9	11.93
T177	16.87	11.65
T178	16.86	11.63
T179	16.78	15.38
T180	16.73	13.25
T181	16.68	14.05
T182	16.59	9.8
T183	16.59	8.88
T184	16.39	14.58
T185	16.36	11.24
T186	16.32	14.83
T189	16.16	15.43
T191	16.02	8.32
T192	15.99	13.76
T195	15.77	11.87
T196	15.75	11.21
T197	15.73	10.01
T198	15.66	9.11
T199	15.57	10.1
T201	15.47	8.97
T202	15.45	3.76
T204	15.37	11.86
T205	15.35	9.54
T206	15.3	12.87
T207	15.12	13.04
T208	15.09	12.18
T209	14.97	14.77
T210	14.97	10.9
T211	14.96	7.39
T214	14.86	13.78
T217	14.7	11.11
T218	14.7	7.18
T219	14.59	11.19
T220	14.56	10.43
T222	14.39	10.25
T224	14.12	4.98
T225	14.08	12.56
T226	14.02	10.8
T228	13.99	11.87
T229	13.88	5.08
T230	13.78	13.63
T231	13.71	4.39
T232	13.7	10.94
T234	13.6	13.11
T235	13.54	12.96
T236	13.45	13.23
T237	13.35	12.62
T239	13.32	10.26
T240	13.27	12.64
T241	13.27	10.02
T242	13.27	1.72
T243	13.01	11.02
T245	12.71	11.08
T246	12.47	7.24
T247	12.37	9.1
T248	12.32	5.2
T249	11.94	10.26
T250	11.7	9.11
T251	11.7	9.07
T252	11.57	9.3
T253	11.24	10.52
T254	11.02	5.74
T255	10.79	6.85
T256	9.95	7.96
T257	9.93	5.29
T258	9.43	7.52
T259	9.0	7.38
T260	8.95	4.42
T261	8.64	6.5
T262	8.57	8.28
T263	8.28	4.27
T264	7.98	0.56
T265	7.72	6.9
T266	7.54	6.51
T267	7.47	0.0
T269	6.16	5.24
T270	5.3	0.0
T271	4.51	3.23
T272	3.28	1.71
