feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.20940207523621474,0.1792404850577425,0.24462716902852272,NA,NA,NA
T0__cont_trait_0,-0.012258170902838603,-0.04869598331302965,0.030101811195842,0.15585977539824594,0.06511699802118637,0.2722436698067265
T0__cat_trait_0,-0.08018813902240096,-0.11563924994706175,-0.044497746708432165,NA,NA,NA
T0__pvr_0,0.003791710212472271,-0.03631893725499029,0.049457681263866946,NA,NA,NA
T0__pvr_1,0.005019583016518162,-0.03764451177746546,0.06728023711713792,NA,NA,NA
T0__time,0.03009271685828024,-0.028115845037646914,0.10545176151862298,NA,NA,NA
T1__cont_trait_0,-0.005186661375220086,-0.040569425013031124,0.040841544122991257,0.17409541163001382,0.07395423692291098,0.32204903023030557
T1__cat_trait_0,-0.07630056008953927,-0.12729678686319396,-0.035311681939753294,NA,NA,NA
T1__pvr_0,0.0012610883769806876,-0.041288434107028225,0.05043326269914976,NA,NA,NA
T1__pvr_1,-0.007071040262591679,-0.06399687549898342,0.04717757844161534,NA,NA,NA
T1__time,0.05199050974416944,-0.04125622650540567,0.16521338205675462,NA,NA,NA
T2__cont_trait_0,-0.005415648148066495,-0.04909897525441487,0.04166822038186133,0.16049601691330406,0.0356055952852066,0.31962346318206414
T2__cat_trait_0,-0.07991779302295332,-0.12169921090556114,-0.04009921788694519,NA,NA,NA
T2__pvr_0,-0.006370017081727556,-0.04272269626466802,0.03176504915674076,NA,NA,NA
T2__pvr_1,0.02293423926100123,-0.04862800806665288,0.09724775734797603,NA,NA,NA
T2__time,0.019863160668835356,-0.07250192281660975,0.13366792541936628,NA,NA,NA
T3__cont_trait_0,-0.02726687085540945,-0.08561993183801231,0.03747806004192327,0.18335616999520085,0.035998686618335884,0.3583810241824667
T3__cat_trait_0,-0.08619825538867608,-0.1260062996128031,-0.04049807446240998,NA,NA,NA
T3__pvr_0,0.038687708456542846,-0.05259753780412242,0.13146520962800445,NA,NA,NA
T3__pvr_1,0.024116641207618594,-0.042072602015412595,0.08920993122184948,NA,NA,NA
T3__time,0.02461487133891,-0.06285431863965585,0.12985661825404476,NA,NA,NA
T4__cont_trait_0,-0.01121999444224214,-0.049581342144296534,0.02248925293798655,0.14502275494017067,0.06763996724940873,0.2369878575761089
T4__cat_trait_0,-0.07330019745996562,-0.11250086481233514,-0.033482769230766034,NA,NA,NA
T4__pvr_0,-0.0026472589694407924,-0.03460234897016866,0.03748503797771752,NA,NA,NA
T4__pvr_1,-0.017338581830014806,-0.05991483758915733,0.03789524471663999,NA,NA,NA
T4__time,0.04012671240561941,-0.038136270128483266,0.1286609700921681,NA,NA,NA
T5__cont_trait_0,0.0018561901833102988,-0.03698056256811125,0.050809823154963435,0.16518531761174035,0.07829391795308326,0.295407948062644
T5__cat_trait_0,-0.0779899217348239,-0.12053915830672456,-0.03937000760697272,NA,NA,NA
T5__pvr_0,-0.0005776326483418342,-0.040911637040225164,0.04459499533138822,NA,NA,NA
T5__pvr_1,-0.010569550300029625,-0.06393074594249396,0.03541203297427334,NA,NA,NA
T5__time,0.04306415687541068,-0.03685544015515446,0.13254109096154393,NA,NA,NA
T6__cont_trait_0,0.02105475970130464,-0.024639570577030152,0.0816587959124197,0.17348260605461277,0.06658267434964404,0.31941401055361374
T6__cat_trait_0,-0.07738240214814071,-0.11915287103209307,-0.04026405805696665,NA,NA,NA
T6__pvr_0,-0.0024616857106580605,-0.043999002001505284,0.04601026266872944,NA,NA,NA
T6__pvr_1,-0.015321267518576178,-0.05968672869705607,0.03464244313420465,NA,NA,NA
T6__time,0.038191126494468375,-0.04518504562388531,0.12706450784921935,NA,NA,NA
T7__cont_trait_0,-0.00728611024347855,-0.04395965847598,0.03093807687552053,0.14636013689682056,0.07515485382578485,0.2315609683989331
T7__cat_trait_0,-0.07666401311658212,-0.11652883465888073,-0.04286865059762527,NA,NA,NA
T7__pvr_0,-0.002470772034573406,-0.03846832381190866,0.03669168566820322,NA,NA,NA
T7__pvr_1,-0.012759839480590427,-0.061165528153490356,0.030425233686514737,NA,NA,NA
T7__time,0.03613879653583027,-0.03141113726910256,0.1105580651795288,NA,NA,NA
T8__cont_trait_0,0.034252421055118575,-0.023632559001955163,0.10554052674026912,0.18230206073513083,0.048338668230618026,0.33882522299284223
T8__cat_trait_0,-0.07739403551845271,-0.1206927261412246,-0.03162796564335184,NA,NA,NA
T8__pvr_0,-0.013070428789552451,-0.05466877846105275,0.037133029832840156,NA,NA,NA
T8__pvr_1,0.02012283976287662,-0.04375808829489664,0.08467625523491892,NA,NA,NA
T8__time,0.008989188988926044,-0.07636518558772895,0.10187725380421109,NA,NA,NA
T9__cont_trait_0,-0.011333450149465487,-0.05666088360948925,0.041453353207570244,0.13532053343340208,0.05670880266446915,0.24389924294789123
