cont_trait_0,mean,lwr,upr
-2.231245690206369,0.2760309212791589,0.19190799515197113,0.34590123568363934
-2.183883688893065,0.27595486493309873,0.20217385049025172,0.3564660069444064
-2.1365216875797617,0.27590000410154064,0.19320783489068624,0.34616904255072284
-2.089159686266458,0.27586843246499804,0.1930503007599422,0.3454425378766631
-2.041797684953154,0.2758622358239193,0.1993517074243315,0.35063519702601714
-1.9944356836398502,0.27588350998549593,0.1920628734774805,0.34329901151216613
-1.9470736823265464,0.27593443046515587,0.19309620537644287,0.3430527506725675
-1.8997116810132426,0.27601737714002805,0.19510518559362108,0.34391218857005973
-1.8523496796999392,0.2761350680488563,0.196664299659889,0.34403240908616783
-1.8049876783866354,0.2762906431532611,0.19828976046161695,0.34416862532971004
-1.7576256770733318,0.27648758790084654,0.1989129933816216,0.3418838985427346
-1.710263675760028,0.27672946844565705,0.19987304135518788,0.3408975304791794
-1.6629016744467242,0.2770195908785304,0.20140310500574288,0.3405477290800147
-1.6155396731334206,0.2773607390276523,0.20331693508166934,0.3398065767416627
-1.568177671820117,0.27775510087422367,0.20522497091926872,0.3399984674808187
-1.5208156705068132,0.2782043227815617,0.2067112789236897,0.3395313772593921
-1.4734536691935096,0.27870952660904513,0.21565575755337926,0.34621206841177465
-1.4260916678802058,0.2792713218841621,0.20993080839998168,0.3385353174183721
-1.378729666566902,0.27988972352009106,0.21876164483069113,0.34468333065639917
-1.3313676652535984,0.2805638550012829,0.21991834020952886,0.34309287540433575
-1.2840056639402948,0.28129165026441516,0.22316440764995374,0.34335902491059944
-1.236643662626991,0.2820696380007466,0.22074081908494209,0.3400706935759963
-1.1892816613136874,0.28289286826648974,0.22248188762008558,0.3390100507023583
-1.1419196600003838,0.2837549280434439,0.22386922203511814,0.3378993102941315
-1.09455765868708,0.2846478452999019,0.22650121238793922,0.3385263019037289
-1.0471956573737764,0.28556190998887976,0.22833120068652,0.3372569012124935
-0.9998336560604726,0.2864860207503976,0.23202910944792146,0.3389093616992317
-0.952471654747169,0.2874088175628544,0.23451006265645546,0.34047641507449833
-0.9051096534338652,0.28831987260913655,0.23443114675253626,0.34116315516805745
-0.8577476521205615,0.2892103216078443,0.23508917567678522,0.3402738177849639
-0.8103856508072579,0.290073614115968,0.24108062736607574,0.34651769964840823
-0.7630236494939541,0.2909071179040178,0.2352634886415991,0.34075191048691733
-0.7156616481806505,0.29171295543791903,0.23613231304804275,0.34057550117647745
-0.6682996468673468,0.2924960343823459,0.24234981771981617,0.3452502310677109
-0.620937645554043,0.2932598293354723,0.24309166834154727,0.3446982800395482
-0.5735756442407394,0.29400277120131285,0.24308307646559127,0.34434182234747707
-0.5262136429274358,0.2947192353493874,0.24701654487156546,0.3456991718221984
-0.47885164161413185,0.2954048715604698,0.2450338302735183,0.3444654663175167
-0.43148964030082826,0.2960590276388553,0.2492147484506772,0.34898343216745653
-0.38412763898752444,0.29668280934043656,0.2505375583579458,0.35084554749331615
-0.33676563767422096,0.29727669048815375,0.25109294624728873,0.3502303998647893
-0.28940363636091715,0.29784039838301307,0.25061147452549953,0.35197766656869184
-0.24204163504761333,0.2983720530429648,0.24631908020561866,0.3495118229534057
-0.1946796337343099,0.29886875340890134,0.24567167557237493,0.34794665410311243
-0.14731763242100607,0.29932917723420616,0.24469550950724187,0.3479101334749394
-0.09995563110770225,0.29975351469818823,0.24584892434368813,0.3497824587580108
-0.052593629794398813,0.30013917356217645,0.24795865294669384,0.3521092156572488
-0.005231628481094985,0.3004782248160173,0.2503195733519194,0.354528306583214
0.04213037283220886,0.3007620347813331,0.24829429353684232,0.35308470300545336
0.08949237414551228,0.30099088428211723,0.24974667493992117,0.35380648691234706
0.1368543754588161,0.30117020192380595,0.24820668735284873,0.3525585114618689
0.18421637677211958,0.3013051522431742,0.2479785204271876,0.3535663996821067
0.2315783780854234,0.3014002737435704,0.24902845702299695,0.35465636253559624
0.2789403793987272,0.30145987619215964,0.24546213887289048,0.35051732494299204
0.32630238071203066,0.3014882998498291,0.24562935276903303,0.3501193941864792
0.3736643820253345,0.30148951817031516,0.24542574394263275,0.3508919059400419
0.4210263833386383,0.30146697925857036,0.24659373350479283,0.35163039640094973
0.46838838465194177,0.30142366355997774,0.247785532376609,0.353763115093088
0.5157503859652456,0.3013618350148808,0.2471703078520323,0.35369076565693836
0.5631123872785494,0.3012835562246778,0.24728803688596332,0.35396671921565276
0.6104743885918529,0.30119204717069964,0.24411896054419763,0.3509211092221646
0.6578363899051567,0.30109135953256483,0.2450910946761085,0.3529783521929492
0.7051983912184605,0.30098435918152516,0.24445686662217259,0.3537364599283781
0.752560392531764,0.30087129867054513,0.24541289231993754,0.35508529078633394
0.7999223938450678,0.3007508932971698,0.24579811456033537,0.35674988475751374
0.8472843951583716,0.3006229869852344,0.24385591599744078,0.35711609467745814
0.8946463964716751,0.30048985942009565,0.24459874952651672,0.3595838153913074
0.9420083977849789,0.3003554546060328,0.24681927552894892,0.36241765742764726
0.9893703990982827,0.30022416641126515,0.24626375181343374,0.3618260755873804
1.036732400411586,0.3000998679168437,0.2464173739695734,0.3627767869869966
1.08409440172489,0.2999848013303039,0.24455406919067763,0.3629386792222997
1.1314564030381937,0.29987940628482906,0.24178448967090208,0.361355587976018
1.1788184043514973,0.2997829899082939,0.244335039968775,0.3657509854639413
1.2261804056648011,0.2996946129165963,0.2428557250860058,0.3659629606680716
1.273542406978105,0.29961392328869163,0.2406054307080098,0.3665813131041673
1.3209044082914083,0.29954103385707975,0.23897777530452427,0.3671620896857169
1.3682664096047121,0.29947628647672137,0.23609570115338935,0.36698337925875285
1.415628410918016,0.29942027717718317,0.23621061874187824,0.36880076075482254
1.4629904122313198,0.2993735508535121,0.2333430789422367,0.3680914079034204
1.510352413544623,0.2993362405578654,0.23314787740113707,0.3699712526910471
1.5577144148579267,0.29930800944526437,0.23177896832095807,0.3699390090813047
1.6050764161712305,0.2992882416428841,0.23100849037459562,0.37135997005967636
1.6524384174845343,0.2992763545382347,0.22987781238084715,0.3714412353904738
1.6998004187978382,0.29927204955108644,0.2314326479942005,0.3759707066271677
1.747162420111142,0.29927533993385064,0.2248668404258808,0.3723184488137132
1.7945244214244451,0.2992863964854364,0.22409929540130316,0.3730837130787749
1.841886422737749,0.2993053313982236,0.22966542386774436,0.38022649017314847
1.8892484240510525,0.29933197878731227,0.22192358901858683,0.3735684276224898
1.9366104253643563,0.2993657199228546,0.22141079575640285,0.37397627824598545
1.9839724266776606,0.2994055162621771,0.22061639885850565,0.37438248080868525
2.031334427990964,0.29945019900918235,0.22608062070777277,0.38026745504485165
2.078696429304267,0.29949878488018206,0.22231648890574035,0.37839146802365553
2.126058430617571,0.2995506242889079,0.22240712249252473,0.3803612932405631
2.1734204319308748,0.2996053669593137,0.22248854052592712,0.3803935791251688
2.2207824332441786,0.2996628175744661,0.22255825782927605,0.3814931066308738
2.2681444345574824,0.2997228039029638,0.22028427978589,0.3833212618617097
2.315506435870786,0.29978512239834376,0.21676480539696294,0.38193093996097516
2.362868437184089,0.2998495532033234,0.2159907883354262,0.3831347882102842
2.410230438497393,0.29991587655951124,0.21399960741263552,0.38430937025515594
2.457592439810697,0.2999838473075202,0.21293215901876864,0.38545729857352384
