	ts	te
T0	35.0	22.56
T1	32.8	29.54
T2	30.72	0.0
T3	30.05	10.89
T4	29.33	15.54
T5	29.23	13.57
T6	28.35	11.84
T7	27.67	7.07
T8	26.88	20.12
T9	26.77	10.65
T10	26.31	13.67
T11	26.16	10.28
T12	26.15	0.0
T13	26.08	10.96
T14	26.05	18.54
T15	25.82	22.48
T16	25.54	19.48
T17	25.54	12.11
T18	25.53	13.97
T19	25.14	10.15
T20	25.09	21.96
T21	24.98	13.12
T22	24.47	14.88
T23	24.46	0.0
T24	24.34	13.81
T25	24.22	0.0
T26	24.12	13.58
T27	24.08	12.45
T28	24.0	0.0
T29	23.81	13.15
T30	23.74	12.43
T31	23.7	0.0
T32	23.57	0.0
T33	23.56	14.23
T34	23.45	14.64
T35	23.29	21.63
T36	23.16	14.9
T37	23.05	21.74
T38	22.95	12.95
T39	22.93	16.32
T40	22.9	14.15
T41	22.88	10.03
T42	22.85	11.58
T43	22.67	14.92
T44	22.61	12.45
T45	22.5	10.75
T46	22.46	19.56
T47	22.44	11.45
T48	22.42	13.66
T49	22.15	19.12
T51	22.03	11.88
T52	22.01	13.03
T53	21.93	10.4
T54	21.92	16.62
T55	21.86	12.7
T56	21.83	14.84
T57	21.78	13.8
T58	21.63	13.77
T59	21.58	16.74
T60	21.57	15.01
T61	21.49	11.25
T62	21.49	14.69
T63	21.4	12.48
T64	21.38	0.0
T65	21.37	12.23
T66	21.32	13.87
T67	21.25	11.85
T68	21.23	19.13
T69	21.22	20.03
T70	21.13	19.57
T71	21.11	12.31
T72	21.09	10.05
T73	20.98	16.6
T74	20.94	12.69
T75	20.91	15.78
T76	20.89	11.66
T77	20.87	0.0
T78	20.72	10.43
T79	20.72	14.02
T80	20.65	13.47
T81	20.63	0.0
T82	20.62	14.85
T84	20.53	11.6
T85	20.42	10.33
T86	20.37	19.23
T87	20.36	12.29
T88	20.33	14.19
T89	20.28	0.0
T90	20.24	12.5
T91	20.22	14.3
T92	20.19	15.0
T93	20.18	13.46
T94	20.13	13.42
T95	20.12	13.67
T96	20.12	12.59
T97	20.09	16.64
T98	20.03	14.01
T99	19.93	18.02
T100	19.84	13.92
T101	19.53	14.75
T102	19.52	12.61
T103	19.47	12.32
T104	19.42	13.75
T105	19.35	11.05
T106	19.22	10.77
T107	19.15	14.5
T108	19.05	12.55
T109	18.88	14.53
T110	18.84	17.02
T111	18.64	10.31
T112	18.56	12.23
T113	18.46	14.71
T114	18.34	11.45
T115	18.21	14.6
T116	18.08	12.72
T117	18.08	0.0
T118	17.89	14.29
T119	17.69	0.0
T120	17.66	13.91
T121	17.63	0.0
T122	17.6	0.0
T123	17.41	0.0
T124	17.2	0.0
T125	17.11	12.25
T126	16.98	0.0
T127	16.87	14.16
T128	16.82	0.0
T129	16.79	14.2
T130	16.68	14.0
T131	16.68	14.43
T132	16.64	12.5
T133	16.54	12.78
T134	16.46	12.86
T135	16.44	14.81
T136	16.43	0.0
T137	16.26	0.0
T138	16.16	13.75
T139	16.04	0.0
T140	15.91	14.73
T141	15.57	11.08
T142	15.56	0.0
T143	15.51	12.26
T144	15.48	13.79
T145	15.43	13.47
T146	15.39	13.06
T147	15.36	0.0
T148	15.27	14.55
T149	15.26	0.0
T150	15.05	14.48
T151	14.94	14.54
T152	14.91	0.0
T153	14.9	11.09
T154	14.79	12.94
T156	14.71	1.98
T157	14.66	13.27
T158	14.6	0.0
T159	14.56	12.07
T160	14.55	10.54
T161	14.37	13.89
T162	14.28	13.54
T163	14.08	12.27
T164	14.02	11.95
T167	13.61	0.0
T168	13.6	0.0
T169	13.58	12.23
T170	13.55	0.0
T171	13.25	0.0
T172	13.15	13.04
T173	13.11	0.0
T177	12.95	12.67
T179	12.41	0.0
T180	12.06	0.0
T181	11.93	0.0
T182	11.76	11.29
T183	11.73	11.02
T184	11.7	3.61
T185	11.56	0.0
T186	11.48	0.0
T188	11.03	10.59
T189	10.97	0.0
T190	10.75	10.39
T191	10.62	0.0
T193	10.13	0.0
T194	10.13	0.0
T195	10.02	0.0
T196	9.2	0.0
T197	4.81	0.0
T198	4.18	0.0
T199	2.79	0.0
T200	1.54	0.0
T201	1.32	0.0
