cont_trait_0,time,mean,lwr,upr
-1.6127036232362528,0.5,0.07794226667722685,0.009045684316241236,0.1735770586364671
-1.6127036232362528,0.8523246366262268,0.0795008511294686,0.008552515278922774,0.17548951038819127
-1.6127036232362528,1.2046492732524536,0.08113943516761524,0.008864532462039713,0.17976403818847228
-1.6127036232362528,1.5569739098786803,0.08286234209798678,0.009229472097158058,0.1834774073274586
-1.6127036232362528,1.9092985465049073,0.0846740340588161,0.009653942693599942,0.1869810352674126
-1.6127036232362528,2.261623183131134,0.08657913439902669,0.012659032447382222,0.1931098231889298
-1.6127036232362528,2.6139478197573607,0.08858244667465723,0.011602638382275243,0.1949813981892877
-1.6127036232362528,2.9662724563835874,0.09068896960886294,0.010458172975461822,0.19747929634019729
-1.6127036232362528,3.318597093009814,0.09290391195772353,0.012097791347232843,0.20360797576399328
-1.6127036232362528,3.670921729636041,0.09523271680163445,0.011079134574404105,0.20591432741913543
-1.6127036232362528,4.023246366262268,0.09768110977811785,0.018675652984634455,0.21808424869599213
-1.6127036232362528,4.375571002888495,0.10025518702208801,0.019772908317354617,0.22284632907306873
-1.6127036232362528,4.727895639514722,0.1029615512330811,0.018761342712737293,0.22492467692076615
-1.6127036232362528,5.080220276140949,0.10580748405556076,0.019633747323907443,0.23283858105599495
-1.6127036232362528,5.432544912767176,0.10880111247322229,0.015802758382424602,0.23432724295075913
-1.6127036232362528,5.7848695493934015,0.11195150270683804,0.020381563793341446,0.24430352678629552
-1.6127036232362528,6.137194186019629,0.11526862278782543,0.022945168567692523,0.2524279465668474
-1.6127036232362528,6.489518822645857,0.11876316522480905,0.025218726827648707,0.259504524658794
-1.6127036232362528,6.8418434592720825,0.12244628751074853,0.026529665997108192,0.2647037931413121
-1.6127036232362528,7.194168095898309,0.12632936235872091,0.027760411545035602,0.27406501432053104
-1.6127036232362528,7.546492732524536,0.1304238076799337,0.029073196123704542,0.28136316514388743
-1.6127036232362528,7.8988173691507635,0.13474101132073818,0.030245116246903136,0.291954497313153
-1.6127036232362528,8.25114200577699,0.13929231935880632,0.030831071460520505,0.3017462406533574
-1.6127036232362528,8.603466642403216,0.14408904152071625,0.033567555165843053,0.31452976510137226
-1.6127036232362528,8.955791279029443,0.1491424378074692,0.032158968523103036,0.3200899013582295
-1.6127036232362528,9.30811591565567,0.15446367154526056,0.0288461258668435,0.3258615204940292
-1.6127036232362528,9.660440552281896,0.16006373487941492,0.026085084321594173,0.3297656986706034
-1.6127036232362528,10.012765188908123,0.1659533664602034,0.027507723454316294,0.3399536078038211
-1.6127036232362528,10.36508982553435,0.1721429806084916,0.0283801676615523,0.35026785171453306
-1.6127036232362528,10.717414462160576,0.17864260790923978,0.019801140318313086,0.3525104190205421
-1.6127036232362528,11.069739098786803,0.1854618171342111,0.04413764534672686,0.3885371014261352
-1.6127036232362528,11.42206373541303,0.19260957051726252,0.04522224459368048,0.4010158596606736
-1.6127036232362528,11.774388372039256,0.20009397660170467,0.04042609280407232,0.406521334602492
-1.6127036232362528,12.126713008665485,0.2079219400196101,0.0425187022571837,0.419936922684502
-1.6127036232362528,12.479037645291712,0.21609874316399919,0.04382565897991811,0.4312310310267092
-1.6127036232362528,12.831362281917936,0.22462761661212555,0.04206411799239037,0.43971230429758884
-1.6127036232362528,13.183686918544163,0.2335093602100331,0.048571793818288286,0.4568591596571516
-1.6127036232362528,13.536011555170392,0.2427420619652187,0.05099590838149499,0.4719308145901413
-1.6127036232362528,13.888336191796617,0.25232092805634526,0.05364596515125114,0.49426947199382615
-1.6127036232362528,14.240660828422843,0.2622382008941232,0.05346259153248313,0.5070448740285565
-1.6127036232362528,14.592985465049072,0.2724831279747143,0.054255901330778525,0.5222601545643453
-1.6127036232362528,14.945310101675298,0.2830419598670524,0.058603785846420335,0.5438949097177636
-1.6127036232362528,15.297634738301525,0.2938979851175136,0.05707107158876941,0.5587202564650677
-1.6127036232362528,15.649959374927752,0.30503163588519333,0.058338212723002804,0.574539932734234
-1.6127036232362528,16.00228401155398,0.31642071477683914,0.05963796027519486,0.5955160420123535
-1.6127036232362528,16.354608648180207,0.32804079021897903,0.07239932709962894,0.624682318566906
-1.6127036232362528,16.706933284806432,0.3398657652619745,0.059880890580143765,0.6287166465090036
-1.6127036232362528,17.059257921432657,0.35186854802344164,0.06180145746367682,0.6491128534087437
-1.6127036232362528,17.41158255805889,0.3640216923055889,0.08792688338394003,0.7013699307030719
-1.6127036232362528,17.763907194685114,0.3762978871336185,0.051609318655487506,0.6830776436967254
-1.6127036232362528,18.116231831311342,0.3886702481878427,0.05340588319429503,0.7013803802403645
-1.6127036232362528,18.468556467937567,0.4011124466552854,0.05385805367819571,0.725038972166628
-1.6127036232362528,18.820881104563796,0.4135987556334391,0.10592628914155969,0.7967067604634407
-1.6127036232362528,19.17320574119002,0.4261040935031709,0.10507841658738798,0.8146803588433962
-1.6127036232362528,19.525530377816246,0.4386041137591333,0.09177880559969766,0.815284619083388
-1.6127036232362528,19.877855014442478,0.4510753520184621,0.10895133034399053,0.8487803323132758
-1.6127036232362528,20.230179651068703,0.46349541194365634,0.08820668535775647,0.8485192181593307
-1.6127036232362528,20.582504287694928,0.4758431634530799,0.11241780165160678,0.893141360887977
-1.6127036232362528,20.934828924321156,0.4880989342481239,0.11642942622796983,0.915760286856721
-1.6127036232362528,21.28715356094738,0.5002446835631245,0.11923349464552423,0.9399060691320051
-1.6127036232362528,21.639478197573606,0.512264144730492,0.11989836689076319,0.9633200220814913
-1.6127036232362528,21.991802834199838,0.524142916399022,0.11760038183159491,0.9831165332321383
-1.6127036232362528,22.344127470826063,0.5358684851098441,0.12248975595000318,1.002818390478383
-1.6127036232362528,22.69645210745229,0.5474301792048812,0.12528282178302877,1.021309480708778
-1.6127036232362528,23.048776744078516,0.5588190739818968,0.12681084266351703,1.0386845240383638
-1.6127036232362528,23.40110138070474,0.5700278739139426,0.1331618561676269,1.0605481063639417
-1.6127036232362528,23.75342601733097,0.5810507854080293,0.1361489268115644,1.0866490288582848
-1.6127036232362528,24.105750653957195,0.5918833751998377,0.13146668031159042,1.1059519721839897
-1.6127036232362528,24.458075290583427,0.6025224007698092,0.13194040203482055,1.1259168340190708
-1.6127036232362528,24.81039992720965,0.6129656050486442,0.13465292629326528,1.147015231195447
