	ts	te
T0	35.0	25.96
T1	33.7	20.64
T4	30.77	19.37
T5	30.54	29.96
T7	29.87	19.91
T10	26.44	25.02
T11	26.28	15.46
T12	25.48	24.5
T13	25.06	14.49
T15	24.7	21.57
T16	24.48	21.47
T18	23.53	17.98
T20	23.3	21.15
T21	22.98	12.14
T22	22.97	21.08
T23	22.24	19.77
T24	21.77	14.69
T25	21.53	16.3
T26	21.23	21.11
T27	21.22	16.69
T28	21.03	5.6
T29	20.96	0.0
T31	20.73	10.18
T32	20.19	13.93
T33	20.15	16.41
T36	19.62	16.25
T37	19.42	15.9
T38	19.29	0.0
T40	18.58	0.0
T41	18.35	13.47
T42	18.33	11.8
T43	17.9	13.07
T45	17.77	3.48
T47	17.35	12.75
T48	17.29	14.34
T49	17.13	14.66
T50	16.82	2.78
T51	16.76	13.51
T52	16.49	4.99
T54	16.3	0.0
T56	16.1	12.07
T57	16.1	13.39
T58	16.0	12.43
T59	16.0	7.57
T60	15.99	11.36
T61	15.97	7.2
T62	15.91	13.79
T63	15.7	5.63
T64	15.69	14.65
T65	15.61	9.87
T66	15.56	8.25
T68	15.51	14.62
T70	15.39	0.0
T71	15.38	13.54
T72	15.04	0.0
T73	14.9	12.72
T74	14.85	10.73
T75	14.77	11.69
T76	14.48	13.45
T78	14.16	9.65
T79	13.67	13.1
T85	13.5	9.46
T87	13.25	10.13
T88	13.04	9.64
T89	13.0	8.64
T90	12.92	9.56
T92	12.83	11.47
T93	12.74	10.03
T94	12.7	10.06
T95	12.5	0.0
T96	12.45	7.89
T97	12.45	9.51
T98	12.26	12.02
T99	12.2	0.0
T101	11.96	5.42
T103	11.85	4.59
T104	11.84	10.29
T105	11.83	11.19
T106	11.82	8.54
T107	11.79	6.85
T108	11.73	0.0
T110	11.61	1.41
T111	11.33	9.66
T112	11.27	10.41
T113	11.1	0.0
T114	11.08	0.0
T117	10.82	5.27
T118	10.61	7.97
T119	10.57	0.0
T120	10.52	0.37
T122	10.46	0.0
T123	10.38	3.69
T124	10.09	7.6
T125	9.98	6.62
T126	9.98	7.89
T127	9.82	0.0
T128	9.73	7.44
T129	9.65	8.42
T130	9.63	0.47
T131	9.57	9.09
T132	9.57	8.66
T133	9.42	1.79
T134	9.37	0.0
T135	9.37	7.45
T136	9.33	1.3
T138	9.01	3.45
T140	8.79	4.41
T141	8.7	2.01
T142	8.66	6.91
T143	8.59	0.0
T144	8.31	0.0
T145	8.14	6.13
T146	7.94	3.26
T147	7.79	7.22
T148	7.56	5.69
T149	7.55	4.54
T150	7.4	5.87
T151	7.36	0.0
T152	7.3	7.11
T153	7.25	0.0
T155	6.77	0.0
T156	6.68	2.08
T157	6.58	5.97
T158	6.55	0.42
T159	6.42	3.25
T160	6.42	6.05
T161	6.35	1.05
T162	6.23	3.83
T164	6.01	0.0
T165	5.8	0.64
T166	5.68	4.0
T167	5.52	0.0
T169	5.13	2.9
T170	5.12	3.07
T171	5.01	0.0
T172	4.94	0.0
T174	4.82	0.0
T175	4.63	0.0
T177	4.57	3.26
T179	4.38	3.39
T180	4.23	0.3
T181	4.07	0.0
T182	3.97	0.0
T183	3.92	0.0
T184	3.91	0.0
T185	3.86	0.0
T187	3.59	2.18
T188	3.57	0.0
T189	3.44	0.0
T191	3.13	0.0
T194	3.0	0.0
T195	2.84	0.0
T197	2.81	0.0
T198	2.81	2.42
T199	2.78	0.0
T201	2.7	0.0
T202	2.65	0.0
T203	2.63	0.42
T204	2.62	0.0
T205	2.58	0.0
T206	2.46	0.0
T208	2.17	0.0
T210	1.96	0.69
T211	1.91	0.0
T213	1.77	0.0
T215	1.74	0.49
T217	1.69	0.0
T219	1.61	0.0
T221	1.56	0.0
T222	1.21	0.77
T223	1.16	0.32
T224	1.08	0.91
T225	0.98	0.0
T226	0.88	0.0
T227	0.71	0.0
T228	0.55	0.0
T231	0.36	0.0
