	ts	te
T0	35.0	13.03
T1	32.87	3.51
T2	32.42	25.85
T3	30.25	2.11
T4	28.98	9.67
T5	26.52	12.96
T6	24.77	22.34
T7	24.44	21.52
T8	22.42	12.63
T9	21.99	19.55
T10	21.61	9.1
T12	21.11	12.83
T13	20.95	0.48
T14	19.44	0.0
T15	18.31	12.1
T16	18.03	10.53
T17	17.59	13.78
T18	17.23	8.57
T19	16.89	16.65
T20	16.85	15.92
T21	16.77	8.41
T24	15.54	3.46
T27	14.4	6.29
T28	14.36	11.83
T29	14.29	12.3
T30	13.81	0.0
T32	13.27	7.8
T33	12.43	9.54
T34	12.34	0.06
T35	11.64	9.43
T36	11.51	5.12
T37	11.44	9.75
T38	11.37	0.0
T40	11.05	0.0
T41	10.98	7.22
T42	10.82	1.34
T44	10.67	8.73
T45	10.54	7.61
T49	10.11	8.38
T50	10.05	6.05
T52	9.74	3.87
T53	9.47	6.71
T54	9.46	4.76
T57	8.98	8.24
T58	8.96	6.78
T59	8.92	0.0
T65	8.52	6.51
T67	8.38	3.27
T68	8.29	0.0
T70	7.76	4.74
T71	7.42	0.0
T74	7.18	3.14
T75	7.1	0.03
T76	6.99	0.0
T78	6.76	3.63
T79	6.74	3.71
T80	6.72	3.75
T84	6.27	0.59
T87	5.82	0.0
T88	5.72	2.21
T89	5.6	0.0
T90	5.54	0.0
T91	5.34	0.0
T92	5.34	3.06
T93	5.27	2.22
T94	5.25	4.35
T96	5.08	2.15
T98	5.01	0.0
T100	4.87	0.4
T102	4.68	0.0
T103	4.61	3.88
T104	4.48	3.88
T105	4.35	1.26
T106	4.34	1.39
T109	4.19	2.68
T110	4.19	2.87
T111	4.07	3.41
T112	4.04	1.5
T113	4.01	2.73
T114	3.92	0.0
T117	3.83	0.0
T120	3.54	0.0
T122	3.45	0.0
T123	3.42	0.0
T124	3.41	0.97
T125	3.32	0.23
T126	3.3	0.0
T127	3.25	0.0
T128	3.24	1.56
T133	3.01	2.2
T135	2.88	0.0
T136	2.85	0.31
T137	2.83	0.0
T138	2.81	0.0
T140	2.58	0.0
T141	2.58	0.6
T143	2.45	0.71
T145	2.35	0.0
T149	2.27	1.42
T150	2.19	0.0
T151	2.15	1.64
T153	2.08	0.0
T157	1.92	0.49
T159	1.72	0.0
T160	1.61	1.32
T162	1.45	0.0
T165	1.42	0.62
T166	1.4	0.0
T168	1.38	0.0
T170	1.16	0.0
T171	1.16	0.29
T174	0.98	0.0
T177	0.9	0.0
T178	0.87	0.0
T180	0.84	0.0
T181	0.83	0.0
T185	0.75	0.0
T186	0.74	0.48
T187	0.74	0.0
T188	0.69	0.0
T189	0.61	0.0
T190	0.58	0.0
T191	0.56	0.07
T194	0.5	0.0
T195	0.46	0.0
T197	0.32	0.0
T199	0.12	0.0
