cont_trait_0,cat_trait_0,mean,lwr,upr
-7.58329592993361,0.0,0.5509603654615776,0.011796411843237228,1.4292990754260966
-7.58329592993361,1.0,0.6372108838724234,0.11047779186812429,1.3943116325669263
-7.489110228340091,0.0,0.5420943935384914,0.01182540302059616,1.3982075004213737
-7.489110228340091,1.0,0.633739550901958,0.085489286663238,1.3445010828478023
-7.394924526746572,0.0,0.5329141670229136,0.011874129301208465,1.3524152590243714
-7.394924526746572,1.0,0.6301910319502476,0.0671855733216823,1.30729129076501
-7.300738825153053,0.0,0.523417508481504,0.02246476300316428,1.3541232437182662
-7.300738825153053,1.0,0.6265554348069989,0.08949546732048377,1.3050810603157297
-7.206553123559535,0.0,0.5136017737271855,0.022839551141329264,1.3069795089313418
-7.206553123559535,1.0,0.6228203689107148,0.0977876393135073,1.2937546179599613
-7.112367421966016,0.0,0.503461718177967,0.012159914366998528,1.2654623296644576
-7.112367421966016,1.0,0.6189700302423519,0.07909630749555221,1.2503288675755857
-7.018181720372496,0.0,0.4929879897155543,0.03015203187535178,1.2632965241784475
-7.018181720372496,1.0,0.6149857479868,0.09978222142863298,1.2486607340616709
-6.923996018778977,0.0,0.4821673080666754,0.03096265620557094,1.2258492456009316
-6.923996018778977,1.0,0.6108481644154742,0.08865433221024903,1.2263112867546415
-6.829810317185459,0.0,0.470984429813857,0.024560707307419265,1.2009157762996898
-6.829810317185459,1.0,0.6065393122030425,0.08741315432453124,1.2068837662374985
-6.73562461559194,0.0,0.45942516238186115,0.012978836125646839,1.1669660513705666
-6.73562461559194,1.0,0.6020434425086684,0.08593834803399304,1.1883433459443056
-6.641438913998421,0.0,0.4474790044329503,0.025551673278201955,1.1652895215662422
-6.641438913998421,1.0,0.5973475093883812,0.09143706807230534,1.177368025808761
-6.547253212404902,0.0,0.435140458884709,0.01365628521370619,1.106823916524668
-6.547253212404902,1.0,0.5924433039135365,0.09943745914647664,1.155882570180379
-6.453067510811383,0.0,0.42241047211677385,0.014085227761114582,1.097112638613729
-6.453067510811383,1.0,0.5873322469192753,0.08243575560852012,1.1138828722067984
-6.3588818092178645,0.0,0.40930374940078385,0.02206301837375901,1.0665514305354662
-6.3588818092178645,1.0,0.582030251327327,0.08155738546283547,1.0889149580176942
-6.264696107624345,0.0,0.3958639629744154,0.015171900229371814,1.0150618738788557
-6.264696107624345,1.0,0.5765675328504432,0.09322056936036506,1.0743566193148084
-6.170510406030827,0.0,0.3821623041199089,0.015854854569566132,0.9945783646463351
-6.170510406030827,1.0,0.5709824075597681,0.10158371079942245,1.0625390613311703
-6.076324704437307,0.0,0.3682578870696652,0.016651989998330927,0.9510917896921876
-6.076324704437307,1.0,0.5653136902624838,0.08986737751695155,1.0179297047918885
-5.982139002843788,0.0,0.35416830486938145,0.01758318667804458,0.9361241094744942
-5.982139002843788,1.0,0.5595951807355393,0.0885509067669302,0.998928655000634
-5.8879533012502705,0.0,0.3398785675977996,0.017841216912833194,0.9054013493180892
-5.8879533012502705,1.0,0.5538523599657066,0.09736203858012533,0.9828989295103326
-5.793767599656751,0.0,0.32536074460946257,0.017250492226493146,0.845512728432782
-5.793767599656751,1.0,0.5481007591765492,0.09311132670152503,0.9629998176039613
-5.699581898063232,0.0,0.3105888565798186,0.021445707642769946,0.7939159334516221
-5.699581898063232,1.0,0.5423457875143776,0.0982507057148214,0.9474600179077423
-5.605396196469713,0.0,0.29554772491617215,0.0162423776433024,0.7268475139136709
-5.605396196469713,1.0,0.5365834331293392,0.08504559898774897,0.9194608752022274
-5.511210494876194,0.0,0.2802471206141523,0.01581134917902547,0.6825504242412636
-5.511210494876194,1.0,0.530800983810181,0.11423308802804669,0.9329802825233862
-5.417024793282676,0.0,0.26474888451842815,0.01734412495707063,0.6422651232350504
-5.417024793282676,1.0,0.5249775513420237,0.11785829578008827,0.9156609534652115
-5.322839091689157,0.0,0.24918575754620687,0.015068658243069908,0.5928306864073803
-5.322839091689157,1.0,0.5190846114283847,0.12235879918807638,0.9058829314111179
-5.228653390095637,0.0,0.2337550660115584,0.015862508983767554,0.5580452444324884
-5.228653390095637,1.0,0.5130862314770822,0.11877332429698596,0.8878243685250695
-5.134467688502118,0.0,0.21870261026614038,0.014458468146771056,0.5039847627694302
-5.134467688502118,1.0,0.5069389695902617,0.11901939697479658,0.8672295116237899
-5.0402819869085995,0.0,0.20430085183502797,0.01770501466770863,0.47769769044037586
-5.0402819869085995,1.0,0.500593507277091,0.1181115815820765,0.8525299709136306
-4.946096285315081,0.0,0.19081004000432455,0.025988491367945305,0.454767385287237
-4.946096285315081,1.0,0.49399906573262536,0.11903267232147204,0.8357691423597836
-4.851910583721562,0.0,0.17842342799412608,0.01371438131052206,0.41158613315030135
-4.851910583721562,1.0,0.4871080531353984,0.09122384655482665,0.7887619035127724
-4.757724882128043,0.0,0.16723105976149188,0.02432874488197881,0.3868913434876599
-4.757724882128043,1.0,0.47987833290726467,0.07829012393337678,0.7576841463060839
-4.663539180534524,0.0,0.15723158988535393,0.012478174858858522,0.33900304165884726
-4.663539180534524,1.0,0.47227052668202457,0.0878563218329228,0.7487478478167515
-4.5693534789410055,0.0,0.1483663766022482,0.021215861634749127,0.3248077493282727
-4.5693534789410055,1.0,0.46424542818775777,0.12236070497259975,0.7612053267921653
-4.475167777347486,0.0,0.1405435451509007,0.02083409934461279,0.304707383492077
-4.475167777347486,1.0,0.4557707768230536,0.11551555782867112,0.731877281732487
-4.380982075753967,0.0,0.13365351129353611,0.01118980050626552,0.2804898706342604
-4.380982075753967,1.0,0.44683213948462025,0.11397538325396533,0.7107444739001946
-4.286796374160448,0.0,0.12758352348230403,0.009452360748036587,0.2660291035359243
-4.286796374160448,1.0,0.4374361749804714,0.11087156541066287,0.6851696372678505
-4.192610672566929,0.0,0.12223120982327278,0.009679332010570661,0.25193366745351414
-4.192610672566929,1.0,0.4276030887476371,0.10959805479940508,0.6709696381292486
-4.098424970973411,0.0,0.11751295780798074,0.014825676109784669,0.2519930729072
-4.098424970973411,1.0,0.41735406437878614,0.13320197911228343,0.6751517269453577
-4.004239269379892,0.0,0.11336281468320021,0.02053594577602842,0.24690424438564
-4.004239269379892,1.0,0.40670343898636,0.12569128581145206,0.6481379102622464
-3.910053567786373,0.0,0.10972601278073482,0.013490779675663788,0.2335002300830009
-3.910053567786373,1.0,0.395660198466765,0.12452385890383902,0.6256877599226983
-3.815867866192854,0.0,0.10655459189772223,0.010886685862417776,0.2264822904774106
-3.815867866192854,1.0,0.38423650662848674,0.11219960449735188,0.5928448345604146
-3.7216821645993354,0.0,0.10380413808457983,0.013113277578435887,0.22267090587346683
-3.7216821645993354,1.0,0.37245798003793046,0.0922318658529138,0.5571859573882776
-3.627496463005816,0.0,0.1014294046447191,0.012520409987267464,0.21779044013858248
-3.627496463005816,1.0,0.3603722670800368,0.09377289378633656,0.5453819852874909
-3.533310761412297,0.0,0.09938423838941822,0.011293188750804147,0.2098350750609207
-3.533310761412297,1.0,0.3480538552520736,0.08571965475782209,0.5240140186312907
-3.439125059818778,0.0,0.09763064710173916,0.01077422522622382,0.2077326733475638
-3.439125059818778,1.0,0.33559757506761656,0.09425983977051955,0.5171182594118845
-3.344939358225259,0.0,0.09615022561662048,0.009613529913201252,0.20544834886833244
-3.344939358225259,1.0,0.323099871151033,0.0952411862821056,0.5077682737310635
-3.2507536566317405,0.0,0.09494047411299641,0.011904973009030368,0.20229868830317335
-3.2507536566317405,1.0,0.3106417900668495,0.09696061140845481,0.5020738862364045
-3.1565679550382217,0.0,0.09399741100851308,0.012672084543732512,0.20725395000712396
-3.1565679550382217,1.0,0.29827997461329075,0.09661970344569322,0.49115781508446127
-3.0623822534447025,0.0,0.09330487829504602,0.012067994646650393,0.20495006016014694
-3.0623822534447025,1.0,0.2860420169136698,0.09994682518689225,0.47967772500469147
-2.9681965518511833,0.0,0.09282755821986609,0.01106520921314264,0.20328394405927722
-2.9681965518511833,1.0,0.2739375644747146,0.10004712603016591,0.4767333535907277
-2.8740108502576645,0.0,0.09251609377107516,0.01110376490232869,0.20736082826896893
-2.8740108502576645,1.0,0.2619972332340468,0.08675120930483407,0.46415454286374525
-2.779825148664146,0.0,0.09233091671172958,0.005312971390693266,0.20123709901677275
-2.779825148664146,1.0,0.2502858308928081,0.0901631633446026,0.4598370349467877
-2.6856394470706273,0.0,0.09225628742742777,0.010714781565578544,0.20867270576657546
-2.6856394470706273,1.0,0.23887139948486671,0.06817278697370717,0.4400845108496487
-2.591453745477108,0.0,0.09229493804262859,0.004314758553469872,0.20221423935905683
-2.591453745477108,1.0,0.22779867557604627,0.05383665396032049,0.4234359439055871
-2.4972680438835893,0.0,0.09245779929968469,0.006524598115321747,0.20803460629467704
-2.4972680438835893,1.0,0.21707421444443123,0.05281630573311517,0.41737347693356586
-2.40308234229007,0.0,0.09276133702374867,0.0071293172873481934,0.2139586447598309
-2.40308234229007,1.0,0.2066703757741766,0.037923153852175054,0.39441794173659483
-2.3088966406965508,0.0,0.09324231620944044,0.0033675463777894793,0.21601906724078174
-2.3088966406965508,1.0,0.19653942485064038,0.028198101964510162,0.3781339387651569
-2.214710939103033,0.0,0.09394625987306195,0.0031653192694764934,0.21996524061348596
-2.214710939103033,1.0,0.18662125421877654,0.02817473518534724,0.3648629314495906
-2.1205252375095136,0.0,0.09488935404041803,0.005509402304517052,0.23181885538200836
-2.1205252375095136,1.0,0.1768563270253582,0.03220625342155249,0.3574550794419607
-2.0263395359159944,0.0,0.09602738588617907,0.002879973442135711,0.2380223227425079
-2.0263395359159944,1.0,0.16720321459768492,0.02102832717947682,0.3327606226858665
-1.9321538343224753,0.0,0.09726236906665789,0.0027818289463363275,0.2363608942703281
-1.9321538343224753,1.0,0.1576344756428089,0.02550034473417354,0.3293378106575698
-1.8379681327289563,0.0,0.09849583415524887,0.002426732072399542,0.2357732109684933
-1.8379681327289563,1.0,0.14812328932922905,0.020806710089268526,0.3145737741790233
-1.7437824311354382,0.0,0.09961312211333068,0.0019079894314213374,0.2421921336042278
-1.7437824311354382,1.0,0.13865527346088663,0.014385114539982586,0.28929230022134694
-1.6495967295419192,0.0,0.10061104917489871,0.0014575900628762525,0.24636071030416576
-1.6495967295419192,1.0,0.1292558624177132,0.011638030301578244,0.2719891764118227
-1.5554110279484,0.0,0.10151018632957333,0.0011160520611146016,0.26142824374053075
-1.5554110279484,1.0,0.11999864694792359,0.00712378082461291,0.2532709152238553
-1.461225326354881,0.0,0.10225820352705704,0.0009748749491199713,0.26948310763862593
-1.461225326354881,1.0,0.11096457877887947,0.006141306425749808,0.23466086953286333
-1.3670396247613619,0.0,0.10287270367477035,0.0009177611543914222,0.2791084423776938
-1.3670396247613619,1.0,0.10221371799198452,0.008699948490973634,0.21380959416543188
-1.2728539231678435,0.0,0.1034460683752601,0.0009006480513558229,0.2900158801967662
-1.2728539231678435,1.0,0.09379122162773319,0.008130870902265644,0.19601195968397928
-1.1786682215743247,0.0,0.10396512753654023,0.0009051916442178586,0.3024678098696289
