	ts	te
T0	35.0	30.19
T3	33.54	30.62
T4	33.52	33.31
T5	32.69	31.65
T6	32.54	30.91
T7	32.22	31.22
T8	31.91	30.64
T9	31.7	30.93
T10	30.95	0.0
T11	30.66	28.99
T13	30.15	27.88
T14	29.74	25.72
T15	29.58	20.3
T16	29.13	27.97
T19	28.36	25.25
T21	27.97	22.91
T23	27.11	0.0
T24	26.74	23.99
T26	26.63	23.74
T27	26.3	25.93
T28	26.14	18.72
T29	26.13	25.07
T30	26.02	15.51
T31	25.74	23.61
T32	25.73	20.67
T33	25.56	22.18
T34	25.38	6.29
T36	25.21	22.72
T37	25.14	19.37
T38	24.97	15.16
T39	24.82	17.31
T40	24.76	2.85
T41	24.71	24.28
T43	24.56	24.04
T44	24.41	0.0
T46	24.3	21.88
T48	24.04	17.86
T49	24.03	22.48
T50	23.93	21.88
T51	23.92	21.12
T52	23.31	21.18
T53	23.14	22.6
T54	23.02	0.0
T57	22.41	14.45
T58	21.07	13.67
T59	20.99	6.61
T60	20.99	19.76
T61	20.87	14.61
T62	20.73	19.97
T63	20.62	13.8
T64	20.31	16.9
T65	20.24	5.32
T66	20.04	11.16
T67	19.99	15.9
T68	19.73	10.25
T69	19.63	12.64
T70	19.53	0.0
T71	19.51	18.59
T72	19.51	8.2
T73	19.45	16.75
T74	19.38	10.41
T75	19.35	16.87
T76	19.33	0.0
T79	19.07	4.51
T80	19.03	16.1
T81	18.98	1.83
T82	18.56	0.0
T83	18.48	0.0
T85	18.03	8.0
T88	17.49	0.0
T89	17.38	16.15
T90	17.09	14.0
T91	17.02	13.55
T92	16.91	14.83
T94	16.83	12.33
T95	16.57	16.08
T96	16.53	0.0
T97	16.52	14.98
T98	16.48	13.61
T99	16.47	15.44
T101	16.41	8.38
T102	16.28	16.05
T103	16.23	11.51
T107	15.83	9.24
T108	15.7	0.0
T109	15.69	13.63
T113	15.29	15.08
T114	15.14	11.92
T115	15.1	13.24
T117	15.01	10.69
T119	14.32	5.0
T120	14.27	0.0
T122	14.05	10.79
T123	14.02	12.04
T124	13.67	8.83
T125	13.65	2.08
T126	13.59	13.33
T127	13.5	13.29
T128	13.38	10.98
T129	13.37	11.35
T131	13.12	5.71
T132	13.05	7.25
T133	12.79	8.48
T136	12.43	7.75
T137	12.4	0.0
T139	12.32	9.88
T140	12.15	1.02
T141	12.1	9.16
T142	11.77	5.06
T143	11.71	0.0
T144	11.49	0.0
T147	11.11	8.77
T149	11.06	10.73
T150	10.75	0.0
T152	10.63	0.95
T153	10.62	3.18
T154	10.59	10.15
T156	10.49	10.1
T157	10.44	5.22
T159	10.39	8.08
T160	10.38	6.23
T161	10.29	8.12
T165	10.05	8.09
T166	10.04	8.76
T167	10.01	5.53
T168	9.94	2.1
T169	9.66	6.55
T170	9.64	7.74
T171	9.54	1.1
T174	9.14	5.43
T175	9.11	0.0
T176	8.97	6.38
T178	8.56	7.17
T179	8.53	1.6
T180	8.37	3.15
T182	8.14	3.61
T183	8.08	5.11
T184	8.05	6.04
T185	7.96	4.2
T186	7.93	7.09
T187	7.61	7.39
T188	7.46	2.27
T190	7.32	0.0
T192	7.29	0.17
T193	7.15	3.88
T194	7.0	0.0
T196	6.89	0.68
T199	6.61	2.46
T200	6.58	0.0
T204	6.22	4.73
T205	6.19	4.34
T206	6.13	2.77
T207	6.03	2.43
T208	6.01	1.28
T211	5.84	1.13
T212	5.75	3.12
T213	5.74	0.39
T214	5.62	1.01
T215	5.54	5.25
T216	5.5	3.77
T217	5.48	0.0
T218	5.44	0.48
T219	5.43	5.21
T220	5.39	3.96
T221	5.3	0.0
T223	5.22	1.49
T226	5.08	4.46
T227	5.01	0.0
T228	5.01	3.53
T229	4.99	2.64
T230	4.93	3.56
T231	4.72	4.47
T232	4.68	0.0
T233	4.55	2.95
T234	4.47	0.0
T236	4.24	1.78
T240	3.28	0.0
T241	3.22	0.0
T242	3.21	0.0
T243	3.16	0.0
T245	2.63	1.83
T246	2.32	0.0
T247	2.27	0.0
T249	2.13	0.0
T250	2.09	0.0
T252	1.89	0.0
T253	1.89	0.0
T254	1.7	0.0
T256	1.37	0.0
T258	1.29	0.0
T259	1.26	0.0
T260	1.16	0.0
T261	1.13	0.36
T263	1.0	0.0
T264	0.97	0.0
T268	0.41	0.0
T273	0.23	0.0
