sp	hmin	hmax
T0	31.887858771271706	31.887858771271706
T0	32.148623964406795	32.148623964406795
T0	33.573003832811494	33.573003832811494
T0	34.52006785632986	34.52006785632986
T0	34.05502018637369	34.05502018637369
T0	34.99530500339239	34.99530500339239
T0	32.68041846954346	32.68041846954346
T0	34.69643097545425	34.69643097545425
T1	34.58684739495417	34.58684739495417
T1	34.52707135989987	34.52707135989987
T3	30.98568448167739	30.98568448167739
T3	29.683248241469958	29.683248241469958
T3	30.807670500875922	30.807670500875922
T3	30.53250457440833	30.53250457440833
T3	32.43751582063671	32.43751582063671
T4	30.81295795487763	30.81295795487763
T4	31.185128018331167	31.185128018331167
T4	29.67824073750863	29.67824073750863
T5	31.459628057817998	31.459628057817998
T5	24.21140302255597	24.21140302255597
T5	27.70643914645308	27.70643914645308
T5	24.068845877706096	24.068845877706096
T5	26.346249999670032	26.346249999670032
T5	23.777334408656667	23.777334408656667
T5	18.336056794679706	18.336056794679706
T5	17.728145062048014	17.728145062048014
T6	29.37606951408293	29.37606951408293
T6	29.106036537520097	29.106036537520097
T6	29.749538752984908	29.749538752984908
T6	31.281889922819577	31.281889922819577
T6	30.59386185123759	30.59386185123759
T6	25.25017686026639	25.25017686026639
T6	27.694742707016342	27.694742707016342
T6	24.32411436131715	24.32411436131715
T6	25.242576480529866	25.242576480529866
T6	25.811263158456665	25.811263158456665
T6	24.863015771369053	24.863015771369053
T6	25.850400112699543	25.850400112699543
T6	27.912788716510992	27.912788716510992
T6	23.472588274178854	23.472588274178854
T6	18.74185439667831	18.74185439667831
T6	16.247162191447302	16.247162191447302
T6	14.590765800591763	14.590765800591763
T6	15.13483651843196	15.13483651843196
T6	15.146323823951272	15.146323823951272
T6	15.54268418873767	15.54268418873767
T6	13.54857610272342	13.54857610272342
T7	29.647213987325344	29.647213987325344
T7	29.586432619504517	29.586432619504517
T7	27.199169198796604	27.199169198796604
T7	27.22565309346454	27.22565309346454
T7	27.944363370017665	27.944363370017665
T8	29.580988247836473	29.580988247836473
T8	28.154841871826356	28.154841871826356
T8	28.51976588364683	28.51976588364683
T8	28.319269429445452	28.319269429445452
T8	28.675859181024705	28.675859181024705
T8	25.954988049989506	25.954988049989506
T8	25.380732142373063	25.380732142373063
T8	26.71576677562626	26.71576677562626
T8	25.665768564284548	25.665768564284548
T8	27.116842524469476	27.116842524469476
T8	26.94964165411277	26.94964165411277
T8	27.227745854859062	27.227745854859062
T8	27.218133817018206	27.218133817018206
T8	26.42174547397578	26.42174547397578
