	ts	te
T0	35.0	29.14
T1	33.69	32.77
T3	32.6	26.69
T4	32.16	30.3
T6	32.13	30.7
T9	31.36	24.23
T10	31.31	28.22
T11	30.47	29.86
T12	30.31	27.13
T14	29.28	26.21
T15	29.28	26.43
T17	29.24	26.31
T18	29.03	26.13
T19	29.0	28.51
T20	28.73	16.73
T21	28.43	28.04
T22	28.33	21.94
T23	28.23	27.07
T24	27.93	23.43
T25	27.71	23.59
T26	27.7	20.79
T27	27.31	20.16
T28	27.22	23.23
T30	27.04	24.39
T31	26.95	13.07
T32	26.88	24.92
T35	26.22	20.76
T36	25.79	24.19
T39	25.43	23.44
T40	25.26	24.18
T41	25.03	19.1
T42	24.89	23.09
T43	24.74	23.31
T45	24.33	18.37
T46	24.23	10.61
T47	23.99	22.82
T48	23.96	15.82
T49	23.71	20.45
T50	23.08	22.35
T51	23.02	19.5
T52	22.82	21.51
T53	22.56	18.57
T54	22.41	16.66
T55	22.38	22.23
T56	22.32	18.6
T57	22.29	17.74
T58	22.28	16.99
T59	22.05	20.68
T60	21.84	20.96
T61	21.74	21.21
T62	21.61	17.44
T63	21.34	20.84
T64	21.24	19.6
T65	21.21	19.73
T66	21.09	15.98
T68	20.98	20.08
T69	20.86	0.0
T70	20.75	18.13
T71	20.71	19.46
T72	20.67	20.14
T73	20.65	20.1
T74	20.54	18.81
T75	20.3	0.0
T76	20.23	17.76
T77	20.16	16.19
T78	20.15	19.44
T79	20.11	2.01
T80	20.04	19.36
T81	19.94	19.34
T82	19.88	19.54
T83	19.88	0.0
T84	19.88	0.0
T85	19.79	14.32
T86	19.76	10.68
T87	19.49	15.28
T89	19.37	18.77
T90	19.35	16.22
T91	19.28	16.36
T92	19.26	17.92
T93	19.18	13.1
T94	18.99	13.94
T95	18.97	3.26
T96	18.41	10.09
T97	18.38	17.72
T98	18.25	16.43
T99	18.14	17.03
T101	18.0	0.0
T104	17.44	2.56
T105	17.37	9.74
T106	17.35	17.11
T107	17.34	0.0
T108	17.27	15.69
T109	17.23	16.64
T110	17.07	0.0
T112	16.99	15.19
T113	16.96	0.0
T114	16.89	16.27
T115	16.77	0.0
T116	16.74	16.49
T117	16.61	15.96
T118	16.51	11.77
T119	16.45	15.42
T121	16.42	10.71
T123	16.13	0.0
T125	15.85	7.15
T127	15.79	15.25
T128	15.71	0.0
T129	15.69	14.18
T131	15.51	13.66
T132	15.48	0.0
T133	15.48	0.0
T134	15.48	0.0
T135	15.45	12.51
T136	15.35	0.0
T137	15.27	9.1
T139	15.2	0.0
T141	15.11	0.0
T142	15.11	0.0
T143	15.0	0.11
T144	14.47	3.7
T145	14.38	10.97
T146	14.37	13.32
T147	14.28	5.38
T148	14.19	11.14
T150	13.97	12.65
T151	13.91	12.69
T152	13.87	8.03
T153	13.84	8.85
T154	13.63	10.5
T155	13.49	8.65
T156	13.46	11.68
T157	13.36	11.52
T158	13.1	2.31
T159	13.06	0.58
T161	12.97	10.27
T162	12.89	7.16
T163	12.83	11.7
T164	12.41	0.0
T165	12.19	9.7
T166	12.14	10.24
T167	11.88	9.61
T168	11.14	4.28
T170	10.78	9.43
T171	10.52	8.02
T172	10.25	0.0
T173	10.23	7.03
T174	9.95	6.52
T176	9.78	8.95
T179	9.48	3.46
T180	9.22	8.17
T181	9.08	8.12
T182	9.08	0.0
T183	8.96	8.02
T185	8.14	0.0
T186	8.09	3.92
T187	8.02	0.0
T188	7.99	4.37
T189	7.9	0.0
T190	7.58	3.29
T191	7.35	3.88
T192	7.14	4.16
T193	6.99	1.0
T195	6.88	6.83
T196	6.75	3.09
T197	6.58	0.0
T198	6.17	0.0
T199	5.82	4.51
T201	5.43	0.0
T202	5.4	4.75
T203	5.14	4.77
T204	5.12	0.34
T205	4.7	3.14
T206	4.68	3.25
T207	4.55	0.0
T208	4.49	1.98
T209	4.47	1.13
T210	4.43	1.96
T211	4.29	0.0
T212	4.23	0.73
T213	4.17	1.82
T215	4.08	1.6
T216	3.97	2.92
T217	3.86	0.74
T218	3.81	2.28
T219	3.71	0.0
T220	3.7	0.0
T221	3.65	0.0
T222	3.62	2.74
T224	3.6	0.0
T225	3.45	0.0
T227	3.31	1.61
T228	3.29	1.7
T232	2.84	0.0
T233	2.7	0.0
T234	2.69	1.3
T235	2.47	0.0
T237	2.37	0.41
T238	2.27	0.0
T240	2.25	0.0
T241	2.16	0.0
T242	2.15	0.0
T243	2.01	0.0
T244	1.97	0.0
T245	1.93	0.0
T246	1.58	0.0
T248	1.01	0.0
T249	0.91	0.0
T250	0.68	0.0
T251	0.66	0.0
T253	0.29	0.0
T254	0.12	0.0
