	ts	te
T0	35.0	28.82
T1	34.95	34.58
T2	34.84	25.92
T3	34.24	33.76
T4	33.45	31.23
T5	33.34	29.74
T6	33.31	31.09
T7	32.32	27.79
T8	32.26	30.65
T9	32.03	31.46
T10	29.21	28.71
T11	29.08	21.97
T12	28.91	22.82
T13	28.12	23.12
T16	26.7	23.73
T18	24.18	15.97
T19	22.91	22.68
T21	20.03	19.32
T22	19.49	10.99
T23	19.33	12.61
T24	19.22	17.57
T25	18.44	12.85
T26	18.42	13.65
T27	18.4	13.97
T28	18.22	16.8
T29	18.18	16.89
T30	18.12	13.05
T31	17.86	16.37
T32	17.56	16.19
T33	17.47	16.01
T34	17.11	15.97
T35	17.06	14.81
T36	16.97	16.24
T37	16.86	13.77
T39	16.31	10.38
T40	16.28	9.32
T42	16.15	14.21
T43	15.76	0.0
T44	15.56	13.41
T45	15.56	8.98
T46	15.45	12.78
T47	14.71	11.21
T48	14.63	13.95
T50	14.14	13.88
T51	14.03	11.84
T52	14.02	0.0
T53	13.95	12.47
T55	13.79	13.42
T59	13.3	2.08
T60	13.18	11.88
T62	13.11	3.61
T63	12.75	4.21
T65	12.15	7.76
T66	12.13	11.16
T68	12.0	0.0
T69	11.44	8.08
T71	11.14	0.0
T72	10.98	8.84
T73	10.72	0.0
T75	10.14	9.56
T76	9.8	7.41
T78	9.59	9.3
T79	9.59	7.79
T81	9.09	6.66
T82	8.84	5.98
T83	8.84	6.81
T84	8.57	4.26
T86	8.29	2.69
T87	8.27	0.0
T88	8.18	6.23
T90	7.75	0.12
T91	7.67	4.66
T92	7.66	4.78
T94	7.53	0.0
T95	7.29	5.45
T96	7.28	6.4
T97	7.12	2.17
T98	7.03	4.57
T100	6.93	6.58
T101	6.91	5.49
T102	6.84	4.5
T103	6.78	6.35
T104	6.71	0.0
T106	6.66	4.1
T107	6.34	4.2
T108	6.3	6.08
T109	6.3	2.15
T110	6.23	5.23
T111	6.21	0.26
T112	6.2	4.63
T113	6.2	5.5
T115	6.01	1.47
T116	5.81	2.99
T117	5.69	5.01
T118	5.67	5.5
T120	5.51	0.0
T121	5.42	3.41
T122	5.29	4.05
T123	5.27	0.0
T124	5.12	0.0
T125	5.04	2.54
T126	4.98	0.0
T127	4.97	3.27
T129	4.71	0.0
T130	4.69	0.33
T133	4.48	0.0
T135	4.44	4.08
T137	4.33	3.36
T138	4.29	0.0
T139	4.15	1.82
T140	4.06	3.6
T141	3.88	0.96
T142	3.84	0.0
T143	3.7	0.9
T144	3.69	0.0
T147	3.38	0.0
T148	3.29	0.0
T149	3.25	3.16
T150	3.25	2.35
T151	3.23	2.43
T152	3.23	0.0
T154	3.07	0.0
T155	2.97	0.0
T156	2.94	1.29
T157	2.87	0.0
T159	2.79	0.0
T162	2.63	0.06
T168	2.28	0.0
T171	2.03	0.0
T173	1.57	0.0
T175	1.49	0.0
T176	1.46	0.0
T177	1.45	1.03
T178	1.45	0.33
T179	1.29	0.0
T183	1.23	0.0
T185	1.2	0.0
T187	1.17	0.0
T189	1.13	0.0
T193	1.0	0.73
T194	0.98	0.08
T195	0.94	0.0
T197	0.94	0.0
T198	0.93	0.0
T199	0.87	0.0
T202	0.81	0.0
T203	0.81	0.0
T204	0.73	0.0
T205	0.71	0.0
T206	0.61	0.0
T208	0.52	0.0
T209	0.44	0.0
T210	0.44	0.0
T212	0.37	0.0
T213	0.27	0.0
T215	0.17	0.0
T216	0.12	0.04
