	ts	te
T0	35.0	15.91
T1	29.77	28.77
T2	29.45	29.01
T3	27.95	22.31
T5	27.69	21.36
T7	27.27	21.89
T10	26.63	22.53
T12	26.51	24.2
T13	26.34	25.12
T14	26.29	25.37
T16	26.09	23.25
T17	25.95	5.87
T18	25.81	22.85
T19	25.23	15.78
T20	24.81	19.68
T22	24.66	18.14
T23	24.51	20.24
T24	24.5	12.94
T25	24.02	19.53
T27	23.92	21.26
T28	23.76	14.49
T29	23.49	20.39
T30	23.3	23.0
T31	22.94	4.07
T32	22.9	14.98
T33	22.89	22.63
T34	22.86	16.35
T35	22.8	19.32
T36	22.51	20.47
T37	22.29	6.05
T39	21.8	21.33
T41	21.79	14.45
T43	21.57	0.26
T44	21.54	5.45
T45	21.46	16.79
T46	21.33	16.63
T47	21.28	15.71
T50	20.95	15.54
T52	20.73	18.48
T53	20.35	18.74
T54	19.76	15.98
T55	19.72	6.61
T56	19.72	0.0
T57	19.71	5.46
T58	19.58	17.72
T59	19.4	6.55
T60	18.43	17.54
T61	18.39	15.14
T62	17.96	13.04
T64	17.73	12.86
T65	17.59	16.44
T66	17.57	16.92
T67	17.29	7.28
T68	17.12	8.89
T69	17.11	5.89
T70	17.07	5.39
T71	16.77	0.0
T72	16.59	2.81
T73	16.51	13.44
T74	16.4	4.58
T75	16.35	11.82
T76	16.07	0.11
T77	15.59	4.38
T78	15.49	14.03
T79	15.44	7.61
T80	15.19	11.31
T81	15.14	0.0
T82	15.12	3.32
T83	15.02	12.94
T84	14.61	3.37
T86	14.21	4.8
T87	14.21	2.39
T88	13.99	10.97
T89	13.82	12.57
T90	13.78	9.36
T91	13.73	12.91
T92	13.73	2.17
T93	13.53	12.91
T94	13.02	7.54
T95	12.99	9.87
T96	12.98	11.5
T97	12.97	11.15
T98	12.85	11.77
T99	12.83	12.41
T100	12.66	0.0
T103	12.42	8.13
T104	12.31	11.39
T105	11.76	11.16
T106	11.21	7.54
T107	11.2	10.89
T109	10.6	8.97
T110	10.58	8.39
T112	10.43	0.0
T113	10.42	7.01
T114	10.42	9.46
T115	10.27	4.14
T117	9.9	1.83
T119	9.5	8.57
T120	9.48	2.03
T121	9.36	2.13
T122	9.33	7.5
T123	9.16	9.03
T125	8.74	0.0
T126	8.74	7.92
T127	8.36	4.11
T128	8.33	3.67
T129	8.08	4.0
T130	7.96	4.5
T132	7.3	1.11
T133	7.16	4.28
T134	7.06	1.8
T135	7.01	0.0
T136	6.78	5.1
T137	6.76	5.03
T138	6.71	3.52
T139	6.7	0.0
T141	6.34	0.0
T142	6.32	4.23
T143	6.24	4.09
T144	6.09	0.0
T145	5.81	4.09
T146	5.81	0.0
T147	5.51	5.3
T148	5.48	0.0
T149	5.38	3.16
T150	5.29	3.86
T151	5.29	0.53
T152	5.22	3.89
T153	5.2	0.0
T154	5.17	0.0
T155	5.05	0.0
T156	5.0	0.76
T157	4.59	0.0
T158	4.56	0.0
T159	4.47	3.38
T160	4.45	3.38
T161	4.37	2.62
T162	4.18	1.49
T163	4.1	3.48
T164	3.91	1.71
T165	3.9	1.97
T166	3.79	1.64
T167	3.77	2.78
T168	3.74	0.97
T169	3.53	0.0
T171	3.33	2.87
T173	3.31	3.13
T174	3.19	0.0
T175	3.15	1.37
T176	3.09	0.0
T177	2.9	0.0
T178	2.85	1.94
T179	2.84	0.0
T180	2.84	0.0
T181	2.79	1.69
T182	2.73	0.0
T183	2.69	2.14
T184	2.68	1.83
T186	2.67	1.09
T187	2.66	0.0
T188	2.65	1.27
T189	2.65	0.0
T190	2.61	0.0
T191	2.59	0.0
T192	2.58	1.11
T193	2.52	0.0
T194	2.5	0.0
T195	2.48	0.7
T196	2.47	0.0
T197	2.41	0.0
T198	2.31	0.0
T199	2.17	0.0
T200	2.16	0.0
T201	2.0	0.0
T207	1.83	0.0
T208	1.8	0.0
T212	1.69	0.82
T213	1.47	0.0
T214	1.46	0.0
T215	1.45	0.43
T218	1.35	0.0
T220	1.34	0.57
T221	1.33	0.0
T222	1.31	0.0
T223	1.3	0.0
T227	1.26	0.0
T228	1.23	0.0
T234	0.95	0.0
T235	0.93	0.0
T236	0.84	0.0
T237	0.75	0.36
T239	0.68	0.0
T240	0.67	0.0
T242	0.6	0.0
T243	0.59	0.0
T245	0.57	0.0
T246	0.53	0.0
T247	0.53	0.0
T249	0.42	0.0
T251	0.36	0.0
