	ts	te
T0	35.0	18.68
T1	34.38	11.33
T2	31.41	25.59
T3	30.87	7.44
T4	30.28	21.7
T5	29.44	11.63
T6	29.43	27.51
T7	28.12	13.37
T8	27.91	19.76
T9	27.87	15.82
T10	27.83	18.28
T11	27.68	27.34
T12	27.14	21.37
T13	27.12	16.98
T14	26.92	11.45
T15	26.26	5.18
T16	25.96	13.56
T17	25.86	15.05
T18	25.66	11.47
T19	25.27	18.16
T20	25.18	22.55
T21	25.1	19.08
T22	24.86	8.78
T23	24.84	19.03
T24	24.74	11.51
T25	24.62	17.68
T26	24.59	16.58
T27	24.56	14.26
T28	24.51	17.13
T29	24.49	21.49
T30	24.4	18.04
T31	24.38	17.9
T32	24.33	15.73
T33	24.29	15.87
T34	24.28	14.15
T35	24.07	17.71
T36	23.95	12.59
T37	23.93	18.54
T38	23.91	8.74
T39	23.88	16.02
T40	23.77	10.66
T41	23.73	13.34
T42	23.7	13.72
T43	23.7	12.6
T44	23.64	22.82
T45	23.59	17.71
T46	23.55	15.95
T47	23.54	12.99
T48	23.52	18.59
T49	23.51	19.26
T50	23.38	10.32
T51	23.32	18.31
T52	23.25	16.51
T53	23.08	15.95
T55	22.91	12.88
T56	22.82	21.31
T57	22.78	17.71
T59	22.67	18.23
T60	22.58	18.45
T61	22.52	14.21
T62	22.48	16.63
T63	22.37	11.29
T64	22.35	14.25
T65	22.35	7.93
T66	22.3	13.9
T67	22.21	18.0
T68	22.17	15.7
T69	22.04	12.25
T70	22.03	19.18
T71	21.99	17.28
T72	21.96	12.39
T74	21.84	15.05
T75	21.82	13.31
T76	21.8	15.51
T77	21.77	13.84
T78	21.76	11.55
T79	21.69	12.86
T80	21.67	18.34
T81	21.61	7.95
T82	21.6	15.08
T83	21.56	11.63
T84	21.47	17.03
T85	21.45	14.06
T86	21.41	16.5
T87	21.34	10.64
T88	21.31	11.98
T89	21.3	16.17
T90	21.28	10.42
T91	21.26	16.2
T92	21.24	11.65
T93	21.18	0.0
T94	21.11	13.28
T95	21.07	15.89
T96	20.84	13.09
T97	20.74	12.76
T98	20.71	0.0
T100	20.62	10.44
T102	20.51	9.23
T103	20.43	13.75
T104	20.37	9.3
T105	20.35	12.89
T106	20.31	19.19
T107	20.3	13.13
T108	20.26	12.88
T109	20.16	10.98
T111	20.03	16.6
T112	20.0	18.16
T113	19.99	17.67
T114	19.97	15.02
T115	19.95	12.1
T116	19.91	15.59
T117	19.91	15.22
T118	19.83	17.43
T119	19.75	16.94
T120	19.75	14.58
T121	19.71	15.47
T122	19.7	12.63
T123	19.68	14.34
T124	19.57	14.28
T125	19.56	8.8
T126	19.54	12.58
T127	19.54	16.69
T128	19.54	11.66
T129	19.54	11.0
T130	19.53	12.34
T131	19.49	12.43
T132	19.47	10.3
T133	19.46	17.63
T134	19.45	15.45
T135	19.43	14.42
T137	19.35	13.23
T138	19.21	16.28
T139	19.18	14.27
T140	19.16	10.89
T141	19.15	18.12
T143	18.98	15.55
T145	18.91	17.93
T146	18.91	14.63
T147	18.9	8.56
T148	18.86	13.74
T149	18.76	16.13
T150	18.74	17.32
T151	18.71	10.52
T152	18.65	15.88
T153	18.64	17.51
T154	18.63	14.97
T155	18.61	16.02
T156	18.61	3.92
T157	18.58	17.61
T159	18.5	18.12
T161	18.36	17.32
T162	18.35	13.8
T163	18.29	15.32
T165	18.16	11.08
T166	18.14	15.25
T167	18.07	17.11
T168	18.05	16.22
T169	18.03	15.79
T171	17.97	17.7
T172	17.96	11.36
T173	17.96	12.77
T174	17.71	8.46
T175	17.66	17.2
T176	17.66	13.51
T177	17.53	15.44
T178	17.52	16.89
T180	17.43	12.5
T181	17.4	9.7
T183	17.34	12.73
T184	17.24	13.0
T185	17.23	11.63
T186	17.14	9.62
T187	17.04	16.48
T188	17.01	9.01
T189	16.92	5.2
T190	16.9	16.0
T192	16.78	16.24
T193	16.53	4.62
T194	16.49	12.03
T195	16.34	6.97
T196	16.31	13.93
T198	16.02	6.47
T199	16.01	14.79
T200	16.0	13.39
T201	15.98	12.47
T202	15.77	7.58
T203	15.71	13.07
T205	15.41	14.87
T207	15.29	14.17
T208	15.26	10.49
T209	15.25	11.68
T211	15.11	12.85
T212	15.03	4.3
T213	14.97	11.9
T215	14.78	9.05
T216	14.71	10.11
T217	14.67	9.76
T218	14.67	11.93
T219	14.55	11.54
T220	14.5	5.9
T221	14.17	8.16
T222	14.03	10.25
T223	13.93	10.5
T224	13.86	12.95
T225	13.82	7.58
T226	13.71	9.34
T227	13.68	8.8
T228	13.66	11.43
T230	13.45	11.42
T232	13.32	11.9
T233	13.01	5.88
T234	12.95	11.93
T235	12.95	9.51
T236	12.95	10.55
T238	12.63	9.83
T239	12.55	10.71
T240	12.46	10.51
T241	12.4	6.79
T243	11.65	10.22
T244	11.18	7.93
T246	10.95	5.91
T247	10.73	8.86
T248	10.43	8.93
T250	10.31	8.01
T252	9.9	2.3
T253	9.63	8.02
T254	9.17	7.21
T255	8.83	4.59
T256	8.66	3.13
T258	8.38	0.0
T259	8.06	4.86
T260	7.22	6.11
T262	7.05	5.28
T263	6.78	3.74
T266	6.38	5.25
T267	6.23	5.82
T268	5.65	2.3
T269	2.82	2.09
T270	2.46	0.0
