cont_trait_0,time,mean,lwr,upr
-4.626753398019826,0.5,0.5923563239833814,0.17872237918689995,1.1419479551243086
-4.626753398019826,0.8460088056227754,0.593238294623974,0.18160504414196002,1.1449487253520847
-4.626753398019826,1.1920176112455505,0.5940834379185391,0.18188001353085934,1.145074492582622
-4.626753398019826,1.538026416868326,0.5948893124707055,0.1821640337987452,1.1443042394361067
-4.626753398019826,1.8840352224911012,0.5956532129246909,0.17812275714395237,1.1372210510952465
-4.626753398019826,2.2300440281138765,0.5963721285689474,0.1827591787668619,1.1346777347863435
-4.626753398019826,2.5760528337366515,0.5970426921784109,0.18307025822064824,1.132760754295201
-4.626753398019826,2.922061639359427,0.597661150520292,0.18220539491916782,1.1298654952947504
-4.626753398019826,3.268070444982202,0.5982233887370706,0.18371926641417952,1.1340944431388362
-4.626753398019826,3.6140792506049775,0.5987250253854532,0.1754230037232683,1.1257819641863382
-4.626753398019826,3.9600880562277525,0.5991615728938273,0.1762094177596558,1.1256040688083482
-4.626753398019826,4.306096861850528,0.5995286395762003,0.17701339923621878,1.1265107240843266
-4.626753398019826,4.652105667473303,0.5998221397376183,0.17783569914220876,1.1271571209694131
-4.626753398019826,4.998114473096079,0.6000384792687814,0.1786770908915279,1.1275238428216017
-4.626753398019826,5.344123278718854,0.6001746934430637,0.18275527394123167,1.1326882771249025
-4.626753398019826,5.690132084341629,0.6002285266739322,0.1804203472776875,1.1286403751101064
-4.626753398019826,6.036140889964404,0.6001984557198062,0.1785686799960087,1.1267304126643691
-4.626753398019826,6.382149695587179,0.6000836655085057,0.186742690104278,1.130222543425298
-4.626753398019826,6.728158501209955,0.5998839902388545,0.1831988646818116,1.1298476827951696
-4.626753398019826,7.07416730683273,0.5995998323669357,0.1836584559497136,1.1266898489614672
-4.626753398019826,7.420176112455505,0.5992320689492411,0.18517027583272452,1.124214918701342
-4.626753398019826,7.76618491807828,0.5987819496892735,0.20134266900595837,1.1330135419836842
-4.626753398019826,8.112193723701056,0.5982509866119268,0.20182695591501842,1.1328141860867391
-4.626753398019826,8.458202529323831,0.5976408349124313,0.18483427462469768,1.1169724956022415
-4.626753398019826,8.804211334946608,0.5969531697005549,0.18942997048948287,1.1185715329261043
-4.626753398019826,9.150220140569383,0.5961895718128083,0.20222881226448097,1.1226879566680714
-4.626753398019826,9.496228946192158,0.5953514419833134,0.20123534524536174,1.1175312132745947
-4.626753398019826,9.842237751814933,0.5944399607671876,0.1808864853415603,1.0909458319925838
-4.626753398019826,10.188246557437708,0.5934561003727709,0.18296925525046845,1.086731647440737
-4.626753398019826,10.534255363060483,0.5924006790870643,0.1839189722439429,1.0848504417731455
-4.626753398019826,10.88026416868326,0.5912744378327685,0.19088534140512384,1.0915892371681346
-4.626753398019826,11.226272974306033,0.5900781171966634,0.20463001584566395,1.105058794210141
-4.626753398019826,11.57228177992881,0.5888125205876915,0.1866392817028349,1.0837569488968506
-4.626753398019826,11.918290585551585,0.5874785586066854,0.18735478621982812,1.0810993272102196
-4.626753398019826,12.26429939117436,0.5860772756198998,0.18827753910011183,1.080415419478452
-4.626753398019826,12.610308196797137,0.5846098608195379,0.19187559817729258,1.0817851218264654
-4.626753398019826,12.95631700241991,0.5830776451937357,0.19213554436992714,1.0804402758683516
-4.626753398019826,13.302325808042687,0.5814820855172076,0.19425311353563934,1.0774422377961228
-4.626753398019826,13.64833461366546,0.5798247374605274,0.1977963342362425,1.0787102026162003
-4.626753398019826,13.994343419288237,0.5781072212783915,0.19182736231860448,1.069734710259012
-4.626753398019826,14.340352224911012,0.5763311842068966,0.1924607106463445,1.0695533297721027
-4.626753398019826,14.686361030533787,0.5744982634459567,0.19307599324031402,1.0678247904136988
-4.626753398019826,15.032369836156562,0.5726100528565851,0.19345883371377903,1.0702301231652855
-4.626753398019826,15.378378641779339,0.5706680756542875,0.18349984516813708,1.0659584520035268
-4.626753398019826,15.724387447402112,0.5686737644232185,0.19483156760319298,1.0804255102872709
-4.626753398019826,16.07039625302489,0.566628448566903,0.19522662074827446,1.0807274990394538
-4.626753398019826,16.416405058647662,0.5645333480337628,0.1955852694526267,1.0777930127222553
-4.626753398019826,16.76241386427044,0.5623895714122241,0.16725385786481906,1.0484491476215023
-4.626753398019826,17.108422669893212,0.5601981168360798,0.17263293372641367,1.0453080904901337
-4.626753398019826,17.45443147551599,0.5579598754732837,0.19658499063867266,1.0708207876071565
-4.626753398019826,17.800440281138762,0.555675638809552,0.16659781966622994,1.042365961017831
-4.626753398019826,18.14644908676154,0.5533461113886406,0.16385855842770877,1.0350107110049067
-4.626753398019826,18.492457892384312,0.5509719296359344,0.16249293323723404,1.034388250858522
-4.626753398019826,18.83846669800709,0.5485536853854877,0.16170249985205973,1.0351774700770973
-4.626753398019826,19.184475503629862,0.5460919509984352,0.1483463781349552,1.023514201389731
-4.626753398019826,19.53048430925264,0.5435873026436522,0.17199757148492353,1.0443484669108256
-4.626753398019826,19.876493114875416,0.5410403395523204,0.17072471097798897,1.0411317348124547
-4.626753398019826,20.22250192049819,0.5384516987390892,0.14584612879254397,1.0100218662712033
-4.626753398019826,20.568510726120962,0.5358220653268226,0.14743756887831694,1.0123886475389758
