	ts	te
T0	35.0	12.15
T2	31.76	14.0
T3	29.56	27.4
T4	29.42	26.09
T5	28.92	13.73
T6	28.75	13.54
T8	28.27	11.14
T9	28.14	12.03
T10	27.83	6.67
T11	27.63	14.26
T12	27.5	14.48
T13	27.49	18.28
T14	27.2	0.0
T15	27.08	12.58
T16	26.79	11.19
T17	26.62	15.05
T19	26.34	13.68
T20	26.26	14.14
T21	26.05	24.15
T22	25.8	0.0
T23	25.75	15.0
T24	25.56	10.25
T25	25.56	13.57
T26	25.49	11.89
T27	25.4	13.3
T28	25.06	15.36
T29	25.02	10.82
T30	24.96	22.58
T31	24.88	18.32
T32	24.87	18.96
T33	24.69	18.04
T34	24.56	0.0
T35	24.49	11.59
T36	24.45	14.27
T37	24.37	21.85
T38	24.31	18.77
T39	24.15	10.58
T40	24.12	14.39
T41	24.11	10.57
T42	23.86	0.0
T43	23.77	14.2
T44	23.76	0.0
T45	23.75	14.71
T46	23.58	21.57
T47	23.58	19.32
T50	23.53	11.84
T51	23.48	0.0
T52	23.45	17.64
T53	23.31	10.97
T54	23.3	0.0
T55	23.27	16.85
T56	23.21	14.24
T58	23.11	21.04
T59	23.07	12.07
T60	22.83	16.95
T61	22.74	19.0
T63	22.63	17.33
T64	22.61	19.71
T66	22.54	19.47
T67	22.52	19.16
T68	22.51	17.18
T69	22.49	14.62
T70	22.47	13.1
T72	22.37	18.65
T73	22.28	12.83
T74	22.23	4.69
T75	22.19	14.69
T76	22.18	13.24
T77	22.12	0.0
T78	22.11	17.93
T79	22.08	11.42
T80	22.03	6.56
T81	21.98	21.35
T82	21.96	11.24
T83	21.96	15.44
T85	21.84	17.91
T87	21.74	14.07
T89	21.63	14.95
T90	21.61	17.06
T91	21.61	14.5
T92	21.56	0.0
T94	21.43	13.34
T95	21.43	14.22
T96	21.39	10.87
T97	21.37	18.93
T98	21.32	0.0
T99	21.3	12.08
T100	21.3	0.0
T101	21.24	19.2
T102	21.2	16.32
T104	21.09	0.0
T107	21.05	14.82
T108	21.02	11.49
T109	21.01	19.52
T110	20.99	13.24
T111	20.95	10.49
T112	20.94	13.76
T113	20.87	14.85
T114	20.84	11.55
T115	20.83	0.0
T116	20.8	13.33
T117	20.77	12.49
T118	20.77	12.56
T119	20.67	12.28
T120	20.59	14.92
T121	20.57	0.0
T122	20.56	15.47
T123	20.56	13.73
T124	20.55	14.66
T125	20.49	17.23
T126	20.49	18.51
T128	20.47	6.96
T129	20.47	15.63
T130	20.46	0.0
T131	20.44	12.09
T132	20.43	0.0
T133	20.43	0.0
T134	20.43	0.0
T135	20.4	13.33
T136	20.38	12.23
T137	20.36	6.24
T138	20.36	18.45
T139	20.36	19.34
T140	20.34	0.0
T141	20.34	13.93
T142	20.33	0.0
T143	20.3	0.0
T144	20.29	12.71
T145	20.27	17.65
T146	20.27	17.7
T147	20.24	11.08
T148	20.19	10.48
T149	20.19	11.78
T150	20.14	16.81
T151	20.13	13.73
T152	20.13	12.83
T153	20.1	14.94
T154	20.08	19.82
T155	20.07	0.0
T156	20.06	12.4
T157	20.05	0.0
T158	20.04	0.0
T159	20.03	16.15
T160	20.03	14.8
T161	20.0	10.76
T162	20.0	13.92
T163	19.99	12.02
T164	19.92	11.51
T165	19.88	0.0
T166	19.76	14.75
T167	19.71	13.5
T168	19.71	14.27
T169	19.56	14.07
T170	19.41	17.08
T171	19.36	14.92
T172	19.35	13.23
T173	19.35	17.73
T174	19.33	14.17
T175	19.28	13.56
T176	19.27	11.69
T177	19.15	0.0
T178	19.07	12.63
T179	18.92	11.6
T180	18.92	17.36
T181	18.7	10.29
T184	18.44	12.66
T185	18.4	16.73
T186	18.4	14.59
T187	18.39	0.0
T188	18.39	0.0
T189	18.38	10.69
T190	18.35	13.56
T191	18.28	0.0
T192	18.25	13.41
T193	18.19	13.27
T194	18.16	0.0
T195	18.13	0.19
T197	17.94	11.91
T198	17.93	10.08
T199	17.92	14.06
T200	17.88	11.97
T202	17.83	0.0
T204	17.37	0.0
T205	17.07	14.65
T207	16.82	12.85
T208	16.82	7.5
T209	16.81	12.86
T210	16.78	14.5
T211	16.77	12.36
T212	16.7	0.0
T213	16.66	10.92
T215	16.56	14.66
T216	16.48	9.99
T217	16.4	7.23
T218	16.36	14.65
T219	16.32	12.39
T220	16.16	14.06
T221	16.03	14.4
T222	15.94	14.95
T223	15.83	11.63
T224	15.81	3.48
T225	15.76	12.68
T226	15.67	14.59
T227	15.66	14.87
T228	15.49	12.17
T229	15.46	11.44
T232	15.31	0.0
T233	15.25	0.0
T234	15.09	12.81
T235	15.05	14.34
T236	15.04	13.86
T238	14.81	10.19
T239	14.67	0.0
T240	14.63	13.89
T241	14.59	12.88
T243	14.57	11.61
T246	14.45	0.0
T247	14.44	13.25
T248	14.43	12.79
T249	14.15	0.0
T252	14.03	11.09
T253	13.95	11.8
T254	13.95	12.82
T255	13.77	0.0
T256	13.62	0.0
T257	13.6	11.87
T258	13.39	10.87
T259	13.38	0.0
T260	13.37	12.59
T262	13.2	10.93
T263	13.15	11.25
T264	12.78	0.0
T266	12.69	0.0
T267	12.43	0.37
T268	12.37	0.0
T269	12.37	0.0
T270	12.35	0.0
T271	12.21	10.92
T272	12.06	10.82
T273	12.0	11.19
T274	12.0	0.0
T276	11.67	0.0
T278	10.88	0.0
T280	10.48	0.0
T281	10.46	8.89
T282	10.13	0.0
T283	10.04	0.0
T284	9.42	0.0
T285	8.88	0.0
T286	6.1	0.0
T287	5.71	0.0
T288	3.73	0.0
T289	3.3	0.0
