	ts	te
T0	35.0	33.91
T1	34.86	22.39
T2	32.65	0.18
T5	29.02	8.75
T6	28.61	15.39
T9	23.65	17.82
T10	23.48	17.17
T11	23.17	18.36
T12	22.28	20.63
T13	22.01	16.08
T15	21.68	6.52
T16	21.39	7.13
T20	20.72	17.71
T21	20.49	16.22
T23	20.15	14.79
T24	20.13	12.45
T26	19.9	12.1
T27	19.39	11.5
T28	19.35	14.04
T29	19.16	8.09
T30	19.11	10.91
T31	18.88	12.37
T32	18.72	6.22
T33	18.64	13.02
T35	18.6	16.47
T36	18.58	13.46
T37	18.57	2.2
T38	18.5	16.67
T39	18.45	14.11
T40	18.37	15.15
T41	18.28	9.51
T42	18.27	8.86
T43	17.6	11.48
T44	17.49	16.24
T46	17.12	10.24
T47	17.09	11.35
T48	16.93	8.54
T49	16.91	13.74
T50	16.82	14.98
T51	16.78	6.91
T52	16.75	14.39
T53	16.56	15.35
T54	16.55	9.68
T55	16.3	2.91
T56	16.29	12.66
T57	15.96	4.88
T58	15.96	14.31
T59	15.89	12.5
T60	15.89	2.36
T61	15.8	11.64
T62	15.63	0.0
T65	14.99	6.24
T66	14.81	5.5
T67	14.71	0.0
T69	14.38	12.32
T70	14.35	0.0
T71	14.2	12.68
T72	13.96	10.79
T74	13.8	9.5
T75	13.62	9.11
T76	13.2	6.43
T78	12.98	8.8
T79	12.97	0.0
T80	12.89	8.2
T81	12.85	7.01
T84	12.75	10.04
T85	12.73	0.0
T86	12.67	7.6
T87	12.52	12.23
T89	12.48	9.88
T91	12.46	10.52
T94	12.42	0.0
T95	12.37	12.31
T99	11.99	11.41
T100	11.85	7.32
T101	11.83	6.79
T103	11.75	11.49
T104	11.63	0.0
T107	11.39	1.28
T110	11.13	10.41
T111	11.11	0.0
T113	10.89	8.42
T115	10.87	9.55
T116	10.72	10.13
T119	10.55	7.03
T120	10.51	0.0
T121	10.4	4.05
T122	10.39	8.32
T125	10.24	6.91
T126	10.22	6.93
T130	9.82	4.23
T132	9.8	0.0
T133	9.78	8.88
T134	9.75	0.0
T136	9.68	8.4
T137	9.65	0.0
T140	9.48	5.7
T141	9.44	3.39
T142	9.35	6.39
T143	9.28	0.0
T144	9.23	0.0
T145	9.14	6.18
T147	9.11	6.62
T150	8.46	0.0
T153	8.19	1.3
T154	8.19	7.09
T155	8.11	0.0
T156	8.02	0.0
T157	7.9	0.0
T158	7.65	0.0
T159	7.55	3.12
T160	7.55	0.58
T161	7.54	4.5
T163	7.21	0.0
T164	7.08	0.0
T166	6.98	0.0
T167	6.95	5.56
T168	6.91	2.7
T169	6.82	0.0
T170	6.78	4.98
T171	6.72	4.72
T172	6.68	0.0
T173	6.62	0.0
T174	6.62	0.0
T175	6.58	0.0
T176	6.57	5.37
T177	6.38	1.75
T178	6.36	5.86
T179	6.34	0.0
T180	6.28	0.0
T181	6.17	0.0
T182	6.15	0.0
T183	6.14	0.0
T184	6.1	4.98
T185	6.08	3.94
T186	6.08	0.0
T187	6.05	0.0
T188	6.03	0.0
T189	6.03	5.94
T190	5.95	0.0
T191	5.93	1.06
T192	5.86	0.0
T194	5.67	0.0
T195	5.6	3.35
T196	5.59	0.0
T197	5.59	3.57
T199	5.55	3.69
T201	5.39	2.38
T202	5.29	0.0
T203	5.25	0.0
T204	4.98	0.82
T205	4.88	4.64
T206	4.77	2.69
T208	4.7	2.13
T209	4.57	0.0
T210	4.53	1.37
T211	4.5	0.0
T212	4.46	0.0
T213	4.42	0.0
T214	4.27	1.49
T215	4.21	4.1
T216	4.07	0.0
T218	3.94	0.0
T219	3.89	1.62
T220	3.84	0.0
T221	3.77	3.02
T222	3.65	0.0
T223	3.6	0.0
T224	3.56	0.0
T227	3.12	0.0
T228	2.92	0.0
T229	2.85	0.86
T230	2.84	1.93
T232	2.79	0.67
T233	2.78	0.0
T234	2.71	2.11
T235	2.68	2.13
T237	2.58	0.0
T238	2.57	0.0
T239	2.57	2.13
T240	2.48	0.0
T241	2.48	0.09
T242	2.43	0.0
T245	2.22	1.1
T247	2.12	0.0
T249	1.93	0.0
T250	1.74	0.76
T251	1.73	0.0
T253	1.65	0.0
T254	1.62	0.0
T260	1.03	0.0
T261	0.97	0.0
T263	0.86	0.0
T265	0.64	0.0
T268	0.36	0.0
T273	0.16	0.03
