	ts	te
T0	35.0	9.56
T1	28.6	25.43
T2	27.52	26.54
T3	27.17	10.36
T4	26.65	19.05
T5	25.63	0.0
T6	24.95	0.0
T7	23.62	2.94
T8	23.46	13.27
T9	22.78	10.34
T11	22.51	12.58
T13	20.96	18.5
T14	20.54	19.62
T15	20.54	0.0
T16	20.3	16.95
T17	19.75	0.0
T18	19.69	0.0
T19	19.61	9.79
T20	19.4	16.01
T21	18.79	16.27
T22	18.75	13.28
T23	18.7	0.0
T24	18.42	16.73
T25	17.57	7.28
T26	17.36	5.46
T27	16.92	13.0
T28	16.81	15.17
T29	16.66	7.93
T30	16.44	13.26
T31	16.33	11.5
T32	16.15	11.68
T33	16.12	0.0
T34	16.0	0.0
T35	15.75	10.71
T36	15.74	14.28
T37	15.5	5.68
T38	15.34	9.17
T39	14.81	8.25
T40	14.64	14.15
T42	14.22	12.68
T43	14.06	8.94
T44	13.76	0.0
T45	13.45	0.0
T46	13.17	0.0
T47	12.98	2.99
T48	12.83	10.21
T50	12.52	1.44
T51	12.17	9.34
T52	12.12	0.0
T53	12.11	0.0
T54	12.07	0.0
T55	11.96	1.37
T56	11.96	0.0
T58	11.34	1.58
T59	11.23	2.44
T60	11.22	4.05
T61	11.19	9.25
T62	11.08	2.56
T63	10.78	0.0
T64	10.73	9.88
T65	10.69	10.0
T66	10.65	8.8
T67	10.64	0.0
T68	10.62	7.97
T69	10.27	0.0
T70	10.24	1.11
T71	10.15	6.98
T73	10.09	2.62
T74	9.82	0.0
T75	9.58	5.12
T76	9.08	5.84
T77	9.03	7.14
T79	8.78	4.83
T80	8.78	0.9
T81	8.78	7.99
T82	8.67	1.62
T83	8.66	0.0
T85	8.57	0.0
T86	8.51	4.41
T87	8.49	0.0
T88	8.28	0.0
T89	8.1	3.71
T90	8.07	0.0
T92	7.76	3.75
T94	7.62	0.94
T95	7.53	6.97
T97	7.44	6.76
T98	7.43	0.0
T99	7.34	0.0
T100	7.16	5.6
T101	6.91	0.0
T102	6.69	0.0
T103	6.59	0.0
T104	6.53	0.0
T105	6.48	0.0
T106	6.41	0.0
T107	6.36	0.0
T108	6.25	0.0
T109	6.17	5.2
T112	5.86	0.75
T113	5.85	3.57
T114	5.73	0.0
T115	5.72	0.0
T117	5.67	0.76
T118	5.6	0.93
T119	5.54	3.26
T120	5.49	3.27
T121	5.48	0.0
T122	5.33	0.96
T124	5.18	0.0
T125	5.15	0.0
T126	5.09	2.04
T127	4.99	0.0
T128	4.96	2.38
T129	4.93	0.0
T130	4.92	0.0
T131	4.88	0.0
T132	4.73	0.15
T133	4.7	0.0
T134	4.67	0.0
T135	4.66	0.0
T136	4.63	0.12
T137	4.59	1.43
T138	4.59	4.17
T139	4.44	1.81
T140	4.36	0.0
T141	4.21	0.0
T143	4.15	0.0
T145	3.95	0.0
T146	3.9	2.71
T147	3.73	0.0
T148	3.73	0.0
T149	3.72	0.0
T150	3.62	2.55
T151	3.53	0.0
T152	3.47	0.0
T153	3.46	2.95
T155	3.31	0.0
T157	3.14	0.0
T158	3.12	1.58
T159	3.11	0.0
T161	3.04	1.07
T162	3.04	0.0
T163	2.87	0.0
T164	2.75	0.0
T165	2.73	0.0
T167	2.68	0.0
T168	2.62	0.0
T170	2.54	1.66
T171	2.53	0.84
T172	2.46	0.0
T173	2.35	0.0
T174	2.27	1.65
T176	2.24	0.0
T177	2.22	0.0
T178	2.05	0.0
T179	2.04	1.64
T180	2.04	1.23
T182	1.94	0.0
T183	1.87	0.0
T185	1.76	0.0
T187	1.57	0.0
T188	1.57	0.0
T189	1.45	0.0
T190	1.42	0.0
T191	1.36	0.0
T192	1.35	0.0
T193	1.32	0.0
T196	1.26	0.8
T198	1.08	0.0
T199	1.06	0.0
T201	0.95	0.0
T202	0.95	0.0
T204	0.91	0.0
T207	0.84	0.1
T211	0.53	0.0
T213	0.49	0.0
