	ts	te
T0	35.0	0.0
T2	32.82	0.0
T3	32.02	28.73
T5	29.78	21.85
T6	29.42	21.37
T7	29.4	24.16
T8	27.94	22.93
T9	27.49	21.13
T11	26.87	15.8
T12	25.91	9.9
T13	25.47	7.68
T14	24.88	7.63
T15	23.76	6.73
T18	23.22	20.71
T19	23.04	22.06
T20	22.89	0.0
T21	22.88	18.48
T23	21.75	0.0
T25	21.72	16.94
T26	21.59	11.93
T27	21.48	18.32
T28	20.05	6.36
T29	19.43	16.86
T31	19.31	10.61
T32	18.8	11.89
T34	18.73	2.41
T35	18.69	17.32
T36	18.6	3.9
T37	17.78	8.98
T39	17.42	0.0
T40	17.26	0.0
T41	16.29	7.06
T42	16.2	4.72
T44	15.95	13.85
T45	15.54	10.31
T46	14.48	10.51
T47	14.03	0.0
T48	13.88	12.39
T50	13.67	11.34
T51	13.65	13.36
T52	13.59	0.0
T53	13.46	8.63
T54	12.97	8.01
T55	12.91	8.17
T57	12.63	4.47
T58	12.35	1.48
T59	12.17	1.81
T60	12.08	0.0
T61	11.39	4.62
T62	11.17	0.0
T63	11.1	0.0
T65	10.96	3.96
T66	10.64	3.94
T67	10.55	2.25
T69	10.48	0.0
T70	10.44	3.86
T71	10.39	7.05
T72	10.39	7.92
T73	10.26	0.51
T74	10.14	3.21
T75	10.11	0.0
T78	9.95	0.0
T79	9.92	7.64
T80	9.89	0.0
T81	9.88	4.3
T82	9.84	0.0
T83	9.69	5.6
T84	9.65	2.24
T86	9.43	0.0
T88	9.26	5.45
T89	9.25	0.0
T90	9.0	0.0
T93	8.62	6.66
T94	8.52	1.47
T95	8.5	5.37
T96	8.44	3.08
T98	8.24	0.0
T100	8.15	0.0
T101	8.01	6.63
T102	7.74	4.25
T103	7.71	4.67
T104	7.71	0.0
T105	7.69	0.0
T106	7.23	0.0
T107	7.11	3.96
T108	7.06	5.59
T109	7.05	0.0
T110	7.0	2.86
T111	6.99	3.31
T112	6.89	0.0
T113	6.84	5.48
T114	6.8	0.0
T116	6.76	0.53
T117	6.59	0.0
T118	6.53	0.0
T119	6.35	4.34
T120	6.21	5.81
T122	5.97	1.5
T123	5.91	0.0
T124	5.75	0.0
T126	5.63	0.0
T127	5.59	0.0
T128	5.49	0.0
T129	5.42	0.0
T130	5.34	0.0
T132	5.18	4.69
T133	5.16	4.22
T134	5.1	0.0
T135	4.99	0.0
T136	4.8	0.0
T137	4.77	0.0
T138	4.64	0.0
T139	4.59	0.0
T140	4.48	0.0
T141	4.44	0.0
T142	4.35	1.65
T143	4.27	0.0
T144	4.21	2.97
T145	4.05	0.0
T146	3.85	0.0
T147	3.67	0.0
T148	3.63	0.0
T149	3.62	0.0
T150	3.53	0.0
T151	3.51	0.0
T152	3.47	0.0
T153	3.36	0.0
T154	3.27	0.0
T155	3.25	0.22
T156	3.24	0.0
T157	3.23	0.0
T158	3.19	0.0
T159	3.15	0.0
T160	3.13	0.0
T161	3.1	0.0
T163	2.96	0.0
T164	2.93	0.0
T165	2.81	0.0
T166	2.78	0.9
T167	2.72	0.0
T168	2.69	1.71
T169	2.63	0.0
T170	2.57	0.99
T172	2.47	0.0
T173	2.38	0.0
T174	2.31	1.9
T175	2.25	0.31
T176	2.09	0.0
T177	2.08	0.0
T178	2.0	0.0
T179	1.97	0.0
T181	1.92	0.0
T182	1.89	0.0
T183	1.8	0.0
T184	1.79	0.0
T185	1.78	0.0
T186	1.53	0.0
T187	1.49	0.0
T188	1.49	0.0
T189	1.43	0.0
T190	1.33	0.0
T193	1.11	0.0
T194	1.03	0.0
T195	0.83	0.0
T197	0.57	0.0
T200	0.32	0.0
