	ts	te
T0	35.0	32.93
T1	34.25	33.54
T2	33.88	28.13
T3	33.57	27.08
T4	33.1	28.93
T6	32.61	29.03
T7	32.23	25.54
T8	31.26	26.75
T10	31.07	19.43
T12	31.01	28.45
T14	30.84	29.97
T15	30.84	29.28
T16	30.74	28.28
T17	30.51	25.54
T19	30.25	0.15
T24	29.36	27.72
T25	28.95	0.0
T27	28.92	25.18
T28	28.7	16.89
T34	27.06	25.27
T36	26.65	20.19
T37	24.91	14.19
T38	24.88	23.51
T39	24.13	15.71
T40	23.84	17.61
T41	23.67	20.51
T42	23.63	14.08
T43	23.56	19.74
T44	23.35	21.99
T45	23.27	18.65
T46	23.09	21.92
T47	23.05	14.42
T48	22.94	21.59
T49	22.87	19.15
T50	21.46	18.75
T52	21.25	11.54
T53	21.24	20.25
T54	21.16	15.19
T56	20.32	18.76
T57	20.29	17.2
T58	20.13	19.66
T59	20.04	18.49
T60	19.84	14.67
T61	19.74	6.79
T62	19.72	16.26
T63	19.53	15.74
T64	19.46	10.84
T65	19.4	18.96
T66	19.19	12.56
T67	19.15	0.0
T68	19.1	9.0
T69	19.06	17.02
T70	18.89	12.72
T71	18.86	10.17
T72	18.86	18.65
T73	18.81	3.85
T74	18.79	10.88
T75	18.78	16.71
T76	18.16	16.1
T79	17.68	15.06
T80	17.67	16.85
T81	17.64	17.2
T82	17.58	2.85
T83	17.44	14.51
T86	17.19	13.74
T87	17.17	11.01
T88	17.12	14.86
T89	17.08	0.0
T90	17.04	14.84
T91	17.0	11.87
T92	16.98	14.99
T93	16.9	0.0
T95	16.6	16.42
T96	16.49	8.89
T97	16.47	12.47
T98	16.46	2.67
T99	15.86	12.28
T100	15.73	8.82
T101	15.66	11.99
T103	15.32	14.27
T104	15.19	14.2
T105	15.16	0.0
T106	15.14	10.03
T107	15.02	12.49
T108	14.84	13.6
T109	14.69	10.57
T110	14.25	10.87
T112	14.15	0.0
T113	14.13	0.0
T114	14.08	8.85
T115	13.86	0.0
T116	13.71	12.12
T117	13.61	9.33
T118	13.37	13.11
T119	13.36	8.51
T120	13.23	7.19
T121	12.95	9.26
T122	12.62	4.06
T123	12.46	5.68
T124	12.29	10.47
T125	12.21	5.36
T126	12.1	9.46
T127	11.95	8.75
T128	11.86	9.87
T130	11.72	9.87
T131	11.68	7.87
T132	11.66	0.0
T133	11.58	8.96
T134	11.54	0.0
T135	11.36	8.54
T136	11.36	9.53
T139	10.96	9.63
T141	10.9	0.0
T143	10.76	9.06
T145	10.67	2.16
T146	10.62	4.26
T147	10.51	5.03
T148	10.25	8.4
T149	10.06	5.72
T150	10.0	4.67
T151	9.94	8.81
T152	9.89	0.43
T153	9.72	8.97
T154	9.67	3.81
T155	9.58	4.05
T156	9.4	0.0
T157	9.2	6.74
T158	9.07	6.22
T160	9.04	0.0
T161	9.04	3.79
T162	9.0	0.0
T164	7.92	7.63
T165	7.87	7.73
T167	7.46	2.54
T169	7.21	0.67
T170	7.17	3.27
T171	6.57	0.45
T172	6.53	4.53
T173	6.05	2.28
T174	5.91	4.29
T175	5.79	4.11
T176	5.47	2.44
T177	5.22	0.0
T178	5.07	3.08
T179	4.8	2.66
T181	4.63	0.0
T182	4.46	0.5
T183	4.32	2.6
T184	4.21	4.16
T185	4.11	1.01
T186	4.08	3.58
T187	4.05	0.0
T189	3.99	0.0
T190	3.58	0.67
T193	3.31	2.76
T195	3.11	0.0
T196	3.01	0.0
T198	2.78	0.0
T199	2.65	0.0
T200	2.52	1.63
T201	2.45	0.27
T203	2.04	0.0
T204	2.04	0.0
T205	1.95	0.0
T206	1.81	0.0
T207	1.75	0.0
T208	1.75	0.0
T209	1.74	0.0
T210	1.73	0.0
T211	1.61	0.0
T213	1.25	0.12
T214	1.16	0.0
T215	1.13	0.0
T216	0.88	0.0
T217	0.8	0.0
T218	0.77	0.0
T220	0.43	0.0
