	ts	te
T0	35.0	25.1
T1	29.78	17.12
T3	28.42	14.89
T4	28.39	20.29
T5	26.81	25.5
T6	25.01	24.34
T7	24.03	21.1
T8	23.9	10.66
T11	22.46	20.93
T12	21.79	11.14
T13	21.58	13.73
T14	21.16	11.2
T15	21.09	20.86
T17	20.97	15.12
T18	20.95	18.14
T19	20.83	0.0
T20	20.56	17.47
T21	20.55	13.42
T22	20.23	18.41
T24	19.72	15.44
T26	19.48	16.51
T27	19.21	14.02
T29	18.64	17.08
T30	18.57	18.33
T31	18.43	16.84
T32	18.34	15.8
T33	18.27	3.51
T35	18.12	13.68
T37	17.64	12.6
T38	17.46	14.79
T39	17.21	14.35
T40	17.12	16.08
T41	16.99	13.54
T42	16.74	4.25
T43	16.68	9.1
T44	16.3	9.79
T45	16.05	12.8
T46	15.69	12.08
T47	15.52	13.31
T48	15.45	14.4
T49	15.34	14.75
T50	14.77	0.0
T52	14.59	11.81
T53	14.56	12.02
T54	14.03	12.86
T55	13.95	0.0
T56	13.56	11.74
T57	13.52	4.43
T58	13.29	6.55
T59	13.15	0.0
T60	13.11	10.62
T61	13.07	12.31
T62	13.05	9.39
T63	12.94	9.61
T64	12.88	8.2
T65	12.86	0.0
T66	12.85	8.52
T67	12.79	3.91
T68	12.72	0.0
T69	12.69	1.49
T70	12.38	0.0
T71	12.22	0.0
T72	12.17	5.67
T73	12.15	5.41
T74	12.1	2.86
T75	12.08	3.35
T76	12.0	0.0
T78	11.78	3.57
T79	11.67	0.0
T80	11.43	8.22
T81	11.31	9.72
T82	11.26	8.94
T84	11.0	8.56
T85	10.85	7.15
T86	10.79	4.72
T87	10.58	5.07
T88	10.38	7.38
T89	10.23	8.15
T90	9.75	6.14
T92	9.41	0.0
T93	9.35	7.92
T94	9.34	2.37
T95	9.01	0.0
T96	8.89	0.0
T97	8.76	0.0
T98	8.59	0.0
T100	8.39	4.66
T101	8.35	0.0
T102	8.31	2.93
T103	8.3	3.69
T105	8.23	0.0
T106	8.18	0.0
T107	8.06	0.0
T108	8.03	1.65
T110	7.95	0.0
T111	7.76	6.33
T112	7.57	0.2
T113	7.57	0.0
T114	7.47	3.6
T115	7.44	0.0
T116	7.42	0.0
T117	7.34	0.0
T118	7.21	6.02
T119	6.88	0.0
T120	6.75	3.9
T121	6.47	2.67
T122	6.4	0.0
T123	6.39	2.83
T124	6.35	0.0
T125	6.34	0.0
T126	6.3	0.0
T127	6.29	4.59
T128	6.26	0.0
T129	6.26	0.0
T130	6.11	0.0
T131	6.08	4.42
T132	5.97	0.0
T133	5.94	2.31
T134	5.91	4.29
T135	5.79	4.91
T136	5.75	0.0
T137	5.73	4.54
T138	5.71	4.37
T139	5.47	0.0
T140	5.37	0.0
T141	5.34	4.44
T142	5.25	0.0
T143	5.25	0.0
T144	5.09	2.6
T145	5.05	0.0
T146	5.04	2.44
T147	5.03	0.0
T148	5.01	2.71
T149	4.97	1.52
T150	4.94	0.0
T151	4.87	0.0
T152	4.86	4.01
T154	4.76	0.0
T155	4.62	2.83
T156	4.59	0.0
T157	4.45	2.13
T158	4.43	3.05
T159	4.42	0.0
T160	4.35	3.54
T161	4.31	0.0
T162	4.27	0.0
T163	4.26	0.0
T164	4.21	0.0
T165	4.2	0.0
T166	4.13	0.0
T168	3.91	0.0
T169	3.83	0.58
T170	3.39	0.0
T171	3.29	1.28
T172	3.06	0.0
T173	3.03	0.0
T174	3.03	0.0
T175	3.03	0.0
T176	2.92	0.0
T177	2.9	0.0
T178	2.86	0.0
T179	2.65	0.0
T180	2.6	0.0
T181	2.53	0.0
T183	2.41	0.0
T184	2.33	0.0
T185	2.26	0.0
T186	2.25	1.16
T188	2.08	1.1
T189	2.04	0.36
T191	1.83	0.73
T192	1.82	0.0
T194	1.62	0.46
T196	1.31	0.0
T197	1.24	0.0
T198	1.19	0.0
T199	1.14	0.0
T204	0.78	0.0
T205	0.73	0.0
T206	0.7	0.0
T208	0.64	0.0
T209	0.6	0.0
T210	0.53	0.0
T212	0.43	0.0
