NMDS1	NMDS2	Africa	America	Eurasia	Island	Temperature	Humans	PVR1	PVR2
0.838990872842343	0.657016624459716	0	0	1	0	-0.202984615403841	0	0.606901621919885	0.218126211896409
0.823608451001982	0.602238937244872	0	0	1	0	0.157078153563701	0	0.607717372778393	0.218846094783337
0.777729611500442	0.74725744919401	0	0	0	1	1.67154087760768	0	0.607424381851112	0.21861371074342
0.768163030932342	0.831787909509574	0	0	0	1	1.67154087760768	0	0.602577376826562	0.21421832201435
0.768163030932342	0.831787909509574	0	0	0	1	1.67154087760768	0	0.61373747070532	0.224264010666574
0.823608451001982	0.602238937244872	0	0	0	1	1.67154087760768	0	0.611384224732096	0.222155415128677
0.862166391042953	0.803240839487321	0	0	1	0	-0.351688249561983	0	0.569137062524765	0.184675367942432
0.489231876240483	0.183362677952304	0	0	1	0	-0.351688249561983	0	0.441737031311099	0.0748207744470433
0.368035773353325	0.388000629381569	0	0	1	0	0.717286544919835	0	0.456597338927508	0.0862733927950979
0.526963023945113	0.181350033322817	0	0	1	0	1.67154087760768	0	0.46915158655384	0.0946804410942713
0.333689150397327	0.385567434621975	0	0	1	0	1.36628415059683	0	0.440548054298337	0.0735511513688287
0.365048636447312	0.509473327014756	0	0	0	1	-0.625765182313867	0	0.460251777301051	0.0902736288744458
0.526963023945113	0.181350033322817	0	0	1	0	-0.159251916962695	0	0.456765344480079	0.085512715201236
1.06481987047411	-0.172540284383353	0	0	0	1	1.67154087760768	0	1.33185681915913	-0.114174132955685
0.658146436555354	-0.316560663252631	0	1	0	0	-0.235924308139961	0	-1.14092947111428	-2.68688450899058
0.511160653197914	-0.222480943931952	0	1	0	0	-0.504534653586701	0	-1.13630520547397	-2.66015669699421
0.582383854885132	-0.338649280135691	0	1	0	0	0.811869407324778	0	-1.14609212133494	-2.71710613708963
0.511160653197914	-0.222480943931952	0	1	0	0	0.0159124916439896	0	-1.13929187210658	-2.67739823878597
0.387174778229715	-1.50356351576037	1	0	0	0	1.18437606021485	0	1.08526246904202	-0.0577319684256011
0.408443014810719	-1.60753724935785	1	0	1	0	0.486887800479274	0	1.08405426071748	-0.0575739929501975
0.0699339813603915	-1.5075079588657	0	0	1	0	-0.351688249561983	0	0.70689856543467	0.0253656509889241
-0.297765362128601	-1.11495738502388	1	0	1	0	-0.106843282430044	0	0.704426844238239	0.0251469869888477
-0.297765362128601	-1.11495738502388	0	0	1	0	-0.159251916962695	0	0.704295226487574	0.0251354338184492
0.065648961773159	-1.43585469142198	0	1	0	0	-0.761152770472301	0	-0.905559275166489	0.349640294429614
0.065648961773159	-1.43585469142198	0	1	0	0	-0.172085158955396	0	-0.911103167967177	0.354942909855059
-0.572839407131733	1.41246009356279	1	0	0	0	0.807165961837162	0	-0.868190257892529	0.451972768438713
-0.535417186758729	1.40960430721439	0	0	1	0	-0.351688249561983	0	-0.874225389343424	0.459773419890474
-0.622430561423238	1.57221155396066	0	0	1	0	-0.572555508444858	0	-0.868754173423056	0.452693481732105
