	ts	te
T0	35.0	32.55
T7	32.43	30.38
T8	32.37	30.57
T11	30.93	23.44
T12	30.88	28.75
T13	30.64	25.6
T15	29.83	20.32
T18	27.16	23.07
T19	26.51	20.25
T20	25.68	16.53
T21	25.62	18.6
T23	25.04	16.85
T26	23.76	5.24
T27	23.59	19.75
T28	23.46	17.67
T29	23.38	21.74
T30	23.35	19.8
T31	23.08	21.88
T32	22.93	16.13
T33	22.85	21.44
T34	22.78	17.25
T35	22.6	22.27
T36	22.46	16.21
T38	22.13	18.02
T39	22.02	21.33
T40	21.86	18.75
T41	21.81	20.55
T42	21.48	17.77
T43	21.44	18.76
T44	21.36	20.81
T45	21.29	14.38
T46	21.05	19.81
T48	20.81	19.41
T50	20.64	19.46
T51	20.43	15.62
T52	20.32	15.48
T53	20.27	19.3
T57	19.66	18.65
T58	19.31	18.69
T60	19.22	15.41
T61	19.08	18.13
T64	18.68	12.93
T66	18.22	14.13
T67	17.91	17.39
T68	17.68	12.56
T70	17.46	17.1
T71	17.05	15.0
T72	16.99	6.31
T74	16.31	1.27
T75	16.2	6.47
T76	15.78	11.46
T78	15.61	6.08
T80	15.38	12.67
T81	15.37	6.81
T84	14.81	14.32
T86	14.15	3.45
T88	13.48	13.02
T89	13.47	9.79
T90	13.35	0.0
T92	13.07	11.61
T93	12.95	10.93
T94	12.93	0.0
T97	12.51	8.71
T99	12.32	6.36
T100	12.29	0.0
T101	12.06	2.09
T102	11.97	10.59
T103	11.97	11.14
T106	11.18	9.26
T107	11.18	8.75
T109	10.71	9.46
T110	10.48	2.34
T111	10.45	9.57
T112	10.2	8.01
T113	10.14	7.7
T114	10.02	0.0
T115	10.0	3.5
T116	10.0	7.94
T119	9.85	6.75
T120	9.73	9.11
T121	9.63	5.74
T122	9.62	9.31
T125	8.86	0.0
T128	8.16	2.5
T129	8.16	4.46
T130	8.16	1.1
T131	8.11	6.24
T132	8.05	0.0
T133	7.94	0.0
T134	7.69	0.0
T135	7.66	1.98
T136	7.54	5.33
T137	7.48	6.39
T138	7.39	0.0
T139	7.34	0.0
T140	7.04	4.21
T141	6.94	3.93
T142	6.7	4.01
T143	6.68	0.0
T144	6.37	2.76
T145	6.11	0.0
T146	6.02	0.0
T147	5.93	5.68
T148	5.82	1.64
T149	5.74	0.0
T150	5.6	4.97
T154	5.19	2.88
T155	5.16	0.0
T156	5.08	2.41
T157	4.78	0.88
T158	4.38	0.0
T159	4.32	3.29
T160	4.31	0.0
T161	4.25	1.83
T164	3.61	2.61
T166	3.41	0.0
T167	3.22	0.0
T168	3.19	0.0
T169	3.11	0.0
T170	3.05	0.04
T171	3.02	0.0
T172	2.91	0.0
T173	2.88	0.0
T174	2.85	0.0
T175	2.8	0.0
T176	2.79	0.12
T177	2.76	0.0
T178	2.61	0.44
T179	2.51	0.0
T180	2.13	1.11
T181	2.04	0.75
T183	1.63	0.09
T184	1.44	0.0
T185	1.39	0.0
T187	1.38	0.0
T190	1.21	0.43
T192	1.07	0.0
T194	0.84	0.73
T196	0.77	0.0
T199	0.34	0.0
T200	0.28	0.0
