	ts	te
T0	35.0	25.47
T1	34.39	28.8
T2	33.75	0.1
T3	32.34	29.03
T4	30.65	21.45
T6	28.31	18.01
T7	27.44	0.0
T10	21.01	9.54
T11	20.89	17.83
T12	19.96	8.82
T13	19.79	13.2
T14	19.66	16.92
T15	19.35	18.66
T16	19.26	18.51
T17	18.62	13.02
T19	18.4	13.98
T21	17.88	5.43
T22	17.65	0.0
T23	17.47	14.39
T24	15.96	12.55
T25	15.68	0.0
T27	14.13	11.11
T28	13.98	3.97
T29	13.6	9.75
T30	13.32	12.09
T31	13.14	0.0
T32	13.03	0.0
T33	12.91	10.12
T34	12.66	8.07
T35	12.6	7.68
T36	12.27	7.38
T37	12.24	4.76
T38	12.24	10.58
T39	12.22	0.0
T40	11.93	11.27
T41	11.81	10.61
T42	11.56	8.45
T43	11.54	3.29
T44	11.4	8.37
T45	11.28	7.34
T46	11.28	4.04
T47	11.25	7.19
T48	11.07	9.48
T49	10.94	0.0
T50	10.88	0.0
T51	10.81	6.41
T52	10.79	9.6
T53	10.73	6.23
T54	10.57	8.13
T55	10.55	0.0
T56	10.19	0.0
T57	10.14	8.29
T58	10.08	0.0
T59	10.06	0.0
T60	9.83	3.06
T62	9.42	3.27
T63	9.36	6.58
T64	9.27	6.8
T65	9.26	7.64
T66	9.26	0.0
T67	9.25	7.74
T68	9.07	7.62
T69	8.95	3.93
T70	8.91	0.0
T71	8.87	2.34
T72	8.82	4.44
T73	8.81	4.03
T75	8.77	0.0
T76	8.73	6.81
T77	8.7	0.73
T78	8.69	0.0
T79	8.63	7.36
T80	8.52	0.0
T81	8.52	0.0
T82	8.45	1.62
T83	8.38	3.9
T84	8.21	5.59
T85	8.16	6.56
T86	8.14	0.0
T87	8.11	7.44
T88	8.1	7.89
T89	8.09	0.0
T90	8.09	4.42
T93	7.94	0.0
T95	7.86	5.85
T96	7.84	0.0
T97	7.82	0.0
T98	7.81	0.0
T99	7.74	0.0
T100	7.68	2.4
T101	7.68	0.0
T102	7.65	0.0
T103	7.62	2.45
T105	7.58	5.3
T106	7.47	0.0
T107	7.38	0.0
T108	7.3	3.19
T109	7.3	3.51
T110	7.19	6.62
T112	7.05	6.61
T113	6.93	0.0
T114	6.91	0.0
T115	6.83	6.63
T116	6.74	5.21
T117	6.67	3.96
T118	6.67	5.51
T119	6.62	0.0
T120	6.55	0.0
T121	6.53	2.35
T122	6.47	0.0
T123	6.25	0.0
T124	6.19	0.0
T125	6.16	1.32
T127	6.01	0.0
T128	5.96	3.03
T129	5.9	4.23
T130	5.85	0.0
T131	5.82	0.0
T133	5.78	0.0
T134	5.66	2.89
T135	5.52	4.64
T136	5.48	0.0
T137	5.48	0.0
T138	5.4	0.0
T139	5.33	0.0
T140	5.32	3.82
T142	5.03	3.98
T143	4.85	0.0
T144	4.72	0.0
T145	4.66	0.0
T146	4.5	0.0
T147	4.45	4.28
T148	4.45	0.0
T149	4.35	0.0
T150	4.24	0.0
T151	4.2	0.0
T152	4.1	2.4
T154	3.86	0.0
T155	3.81	0.0
T156	3.81	1.21
T157	3.78	0.0
T158	3.69	0.0
T159	3.67	0.0
T160	3.65	0.0
T161	3.64	3.17
T162	3.64	2.29
T163	3.63	0.0
T164	3.62	0.0
T166	3.57	0.02
T167	3.56	0.0
T168	3.38	0.0
T170	3.22	0.0
T171	3.18	0.05
T172	3.14	1.45
T173	3.13	0.0
T174	3.12	0.0
T175	3.07	0.0
T176	3.03	0.0
T177	3.01	0.99
T178	2.96	0.0
T180	2.88	0.0
T181	2.86	0.0
T182	2.85	1.04
T183	2.79	0.0
T184	2.75	0.54
T186	2.54	0.0
T187	2.54	0.0
T188	2.48	0.0
T189	2.29	0.0
T190	2.17	0.0
T191	2.14	0.0
T193	2.07	0.0
T194	2.05	0.0
T195	2.04	0.3
T196	2.0	0.0
T197	2.0	0.0
T198	1.98	0.59
T199	1.93	0.0
T200	1.92	0.51
T201	1.74	0.48
T202	1.71	0.0
T203	1.68	0.0
T204	1.65	0.0
T206	1.56	0.06
T207	1.48	0.0
T208	1.32	0.0
T209	1.26	0.0
T210	1.22	0.0
T211	1.22	0.0
T212	1.18	0.0
T214	1.13	0.0
T215	1.1	0.0
T216	1.05	0.0
T217	1.04	0.0
T218	0.97	0.0
T219	0.96	0.49
T220	0.95	0.0
T221	0.95	0.0
T222	0.94	0.0
T223	0.91	0.0
T224	0.9	0.0
T225	0.87	0.0
T226	0.8	0.0
T227	0.77	0.0
T228	0.76	0.0
T231	0.66	0.0
T232	0.64	0.0
T233	0.62	0.0
T234	0.59	0.0
T236	0.58	0.0
T237	0.53	0.0
T238	0.53	0.0
T239	0.52	0.0
T240	0.5	0.32
T241	0.47	0.0
T242	0.41	0.0
T245	0.28	0.0
T247	0.22	0.0
T251	0.18	0.0
