	ts	te
T0	35.0	15.73
T1	31.73	0.56
T2	27.11	21.34
T3	26.76	0.0
T4	24.34	8.31
T5	23.78	0.0
T6	23.72	19.18
T8	23.07	21.34
T9	22.71	15.15
T10	22.68	0.0
T11	22.36	13.48
T12	21.96	0.0
T13	21.01	11.23
T14	20.94	19.93
T15	20.84	0.0
T16	20.43	13.66
T17	20.31	17.52
T18	20.27	0.0
T19	20.26	3.42
T20	20.17	3.59
T21	20.15	14.24
T22	19.84	13.74
T23	19.62	5.42
T24	19.61	6.51
T25	19.48	7.04
T28	19.0	15.36
T30	18.21	13.59
T31	18.04	11.35
T32	17.92	13.11
T33	17.73	0.0
T34	17.65	0.0
T35	17.11	0.0
T36	16.7	11.05
T37	16.67	11.8
T38	16.56	8.25
T39	16.17	12.02
T40	15.99	0.0
T42	15.91	0.0
T43	15.89	2.45
T45	15.65	3.52
T46	15.64	9.1
T47	15.56	0.0
T49	15.39	12.6
T50	15.22	0.0
T51	14.71	0.0
T52	14.58	11.28
T53	14.56	2.19
T54	14.21	12.82
T55	14.17	1.3
T57	14.14	0.0
T58	14.1	10.27
T59	14.09	12.11
T63	13.68	9.82
T64	13.61	0.0
T66	13.36	2.49
T69	12.82	11.38
T70	12.76	5.84
T71	12.72	0.0
T74	12.4	0.0
T75	12.23	4.4
T78	12.04	0.0
T79	12.02	0.0
T80	11.8	0.0
T81	11.77	9.94
T83	11.68	10.86
T85	11.45	9.44
T87	11.22	6.81
T88	11.18	7.05
T89	11.04	0.0
T91	10.77	0.0
T92	10.44	0.0
T93	10.34	1.93
T94	10.3	2.41
T95	10.26	0.0
T97	10.07	0.4
T98	9.9	5.1
T99	9.87	0.0
T101	9.69	0.0
T102	9.59	9.16
T103	9.55	6.94
T104	9.45	2.06
T105	9.32	0.3
T106	9.28	0.0
T107	9.19	2.62
T108	9.12	3.35
T109	9.05	1.45
T113	8.54	1.01
T114	8.46	0.0
T115	8.42	0.33
T116	8.38	6.2
T117	8.28	3.5
T118	8.08	0.0
T119	7.8	0.0
T120	7.66	0.69
T123	7.5	0.0
T124	7.48	0.0
T126	7.27	0.37
T127	7.17	1.82
T128	7.1	2.65
T129	7.04	4.57
T130	6.99	0.0
T131	6.82	0.0
T132	6.63	0.0
T134	6.4	5.21
T135	6.4	0.0
T136	6.4	0.0
T138	6.11	0.0
T139	6.09	0.0
T140	6.04	0.0
T141	5.86	0.0
T142	5.79	0.0
T143	5.77	1.57
T144	5.72	5.22
T146	5.57	0.0
T148	5.42	0.0
T149	5.41	1.94
T150	5.41	1.87
T151	5.34	0.0
T152	5.33	0.0
T153	5.11	0.0
T154	5.01	2.97
T155	4.93	0.0
T156	4.92	0.0
T157	4.87	0.0
T158	4.86	0.0
T159	4.82	0.0
T160	4.73	1.97
T161	4.69	0.52
T163	4.6	2.79
T164	4.57	0.0
T166	4.4	4.0
T167	4.28	0.0
T168	4.26	0.0
T169	4.25	1.8
T170	4.2	3.62
T172	4.13	0.0
T173	4.08	0.0
T174	3.91	0.23
T175	3.84	3.44
T176	3.68	3.34
T177	3.66	0.21
T178	3.49	0.0
T180	3.41	0.0
T181	3.35	0.0
T182	3.32	0.0
T183	3.31	0.0
T184	3.31	0.0
T185	3.3	0.0
T186	3.29	2.01
T187	3.25	0.76
T188	3.12	2.53
T189	3.1	0.0
T190	3.02	0.0
T191	3.0	0.84
T193	2.96	0.0
T194	2.86	1.15
T196	2.72	0.0
T197	2.71	0.0
T198	2.7	0.2
T200	2.54	0.0
T201	2.51	0.0
T203	2.32	0.43
T204	2.17	0.0
T205	2.12	1.6
T206	2.0	0.12
T207	1.96	0.91
T208	1.9	0.0
T209	1.89	0.0
T210	1.87	1.41
T211	1.86	0.0
T212	1.74	0.0
T213	1.68	0.0
T214	1.67	0.0
T218	1.51	0.0
T219	1.48	1.26
T220	1.47	0.0
T221	1.27	0.0
T222	1.22	0.0
T223	1.18	0.0
T224	1.07	0.0
T226	1.06	0.0
T228	1.0	0.97
T229	0.98	0.0
T231	0.82	0.0
T232	0.81	0.0
T234	0.77	0.0
T235	0.71	0.0
T236	0.7	0.0
T237	0.62	0.0
T239	0.59	0.0
T240	0.57	0.0
T241	0.51	0.0
T242	0.44	0.0
T244	0.34	0.0
