	ts	te
T0	35.0	27.09
T1	34.67	33.24
T3	33.25	32.54
T5	31.87	29.3
T6	31.68	29.48
T8	30.71	28.12
T9	30.67	21.92
T10	30.38	28.65
T11	29.61	24.51
T13	29.58	16.03
T14	28.99	24.83
T15	28.12	25.36
T16	26.95	23.29
T17	26.79	20.92
T18	26.71	20.57
T19	26.32	25.1
T20	26.12	22.36
T21	26.06	22.43
T22	25.9	21.91
T24	25.61	24.67
T27	24.55	21.7
T30	23.71	21.05
T31	23.65	17.12
T33	23.42	21.36
T34	23.03	21.94
T35	23.0	17.63
T36	22.99	20.55
T39	22.64	20.07
T40	22.56	19.9
T41	22.03	21.01
T42	21.89	15.6
T43	21.76	18.78
T44	21.72	16.71
T47	21.39	18.07
T50	21.15	18.6
T52	21.13	18.1
T53	20.76	18.76
T54	20.67	19.48
T58	19.55	17.65
T59	19.24	18.26
T60	19.18	16.28
T61	19.05	14.32
T64	18.84	12.23
T65	18.83	16.57
T66	18.72	2.82
T68	18.47	18.09
T69	18.36	15.32
T70	18.24	16.78
T72	18.17	16.72
T74	18.01	14.88
T75	17.92	7.58
T77	17.63	13.27
T81	17.36	16.36
T82	17.33	10.15
T85	17.0	15.24
T86	16.92	11.57
T89	16.35	6.79
T90	15.96	3.04
T91	15.94	15.36
T92	15.92	7.2
T93	15.82	13.86
T94	15.6	15.13
T95	15.55	15.03
T97	15.42	13.39
T98	15.38	0.0
T101	15.27	12.15
T104	14.93	12.7
T105	14.88	9.93
T108	14.53	1.66
T109	14.48	12.26
T110	14.47	11.13
T111	14.19	12.25
T112	14.13	11.57
T114	13.84	12.65
T115	13.83	11.71
T116	13.81	12.03
T117	13.42	6.68
T118	13.13	9.49
T119	13.1	10.97
T120	12.82	10.14
T121	12.57	3.35
T122	12.53	2.67
T124	12.4	8.19
T125	12.39	7.03
T126	12.37	3.53
T127	11.61	0.96
T128	11.44	0.71
T129	11.39	10.15
T130	11.29	9.34
T132	10.7	0.0
T133	10.69	7.84
T134	10.65	0.0
T135	10.61	5.68
T136	10.37	7.99
T137	10.33	4.2
T138	10.32	1.5
T139	10.31	6.77
T140	10.31	8.2
T141	10.15	0.0
T146	9.55	0.0
T147	9.34	0.0
T152	9.08	6.35
T153	9.03	7.85
T155	8.88	2.47
T157	8.48	5.9
T159	8.44	7.5
T160	8.1	7.64
T161	8.04	4.12
T162	7.88	4.84
T166	7.47	5.8
T167	7.42	6.9
T168	7.31	3.45
T169	7.25	6.77
T170	7.18	2.51
T172	6.97	4.02
T174	6.74	6.07
T175	6.58	0.67
T177	6.2	2.08
T178	6.02	0.59
T179	5.99	1.49
T182	5.62	1.6
T183	5.61	4.6
T184	5.59	4.34
T185	5.29	1.18
T186	5.26	2.89
T187	5.04	4.44
T188	4.95	1.84
T189	4.92	3.95
T192	4.78	0.0
T193	4.78	3.38
T194	4.76	4.45
T195	4.74	1.8
T196	4.69	4.11
T198	4.6	0.0
T199	4.55	0.0
T200	4.53	0.0
T203	4.42	3.95
T204	4.34	0.98
T205	4.24	0.0
T206	4.12	3.25
T207	4.09	0.0
T208	4.08	0.0
T209	4.06	0.0
T211	4.01	3.94
T216	3.35	0.0
T217	3.31	0.0
T219	3.26	1.9
T220	3.19	0.0
T221	3.19	0.0
T223	3.15	1.87
T224	3.11	0.02
T226	2.98	1.19
T227	2.79	1.39
T230	2.67	0.0
T231	2.57	0.0
T232	2.37	0.37
T233	2.23	0.0
T234	2.2	0.0
T235	2.15	1.92
T237	1.9	0.0
T238	1.87	0.0
T239	1.82	0.0
T240	1.78	1.18
T242	1.54	0.0
T244	1.45	0.0
T246	1.24	0.0
T247	1.15	0.0
T248	1.13	0.0
T250	0.95	0.0
