	ts	te
T0	35.0	26.47
T1	32.9	26.41
T2	31.14	24.37
T3	29.75	19.84
T4	29.4	12.69
T5	29.24	15.81
T6	28.29	9.27
T7	27.49	13.55
T8	27.42	8.12
T9	25.8	24.72
T10	25.74	15.42
T11	25.74	12.03
T12	25.38	24.21
T13	24.85	14.67
T14	24.63	12.69
T15	23.51	8.85
T16	23.43	22.04
T17	23.33	0.07
T18	22.95	16.01
T19	22.94	13.0
T20	22.89	21.32
T21	22.79	10.85
T22	22.52	19.71
T23	22.48	17.43
T24	22.35	0.0
T25	22.26	13.58
T26	21.88	19.53
T27	21.65	16.4
T28	21.16	1.19
T29	21.06	18.48
T30	20.87	7.46
T34	20.29	11.96
T35	20.26	15.79
T36	19.96	17.57
T37	19.72	0.0
T38	19.48	17.44
T39	19.47	13.85
T40	19.41	11.17
T41	19.35	2.19
T43	18.79	10.04
T44	18.61	7.7
T45	18.54	16.14
T47	17.91	15.18
T48	17.8	0.0
T49	17.78	8.92
T50	17.67	0.0
T51	17.56	14.5
T52	17.5	4.96
T53	17.42	0.0
T54	17.36	14.9
T55	17.21	16.67
T56	17.15	13.02
T57	17.01	11.31
T58	16.96	12.27
T59	16.94	9.12
T61	15.45	10.39
T62	15.31	4.7
T63	15.2	4.52
T65	14.88	8.59
T66	14.85	0.09
T67	14.59	0.0
T68	14.46	0.0
T69	14.32	8.08
T70	14.21	11.65
T72	14.11	10.91
T73	14.06	10.64
T75	13.78	3.36
T76	13.76	2.35
T77	13.7	0.0
T78	13.67	12.06
T81	13.43	0.56
T82	13.31	10.82
T83	13.26	11.9
T84	13.15	0.0
T85	12.9	0.0
T86	12.89	11.61
T87	12.81	6.93
T88	12.8	10.04
T90	12.76	0.0
T91	12.7	0.0
T92	12.61	1.01
T93	12.42	9.82
T94	11.93	0.0
T95	11.8	0.0
T98	11.58	0.0
T99	11.42	6.81
T101	11.08	7.74
T102	11.04	0.0
T103	11.0	0.0
T104	10.97	0.0
T105	10.87	9.44
T107	10.81	10.32
T108	10.76	3.57
T109	10.74	9.57
T110	10.67	0.0
T111	10.62	8.64
T112	10.59	0.0
T113	10.59	3.77
T115	10.48	1.22
T116	10.4	0.0
T117	10.38	2.95
T118	10.35	0.0
T119	10.26	0.0
T120	10.1	3.08
T121	9.95	7.49
T122	9.82	5.31
T123	9.79	6.49
T124	9.74	5.24
T125	9.47	0.0
T126	9.33	5.89
T127	9.16	6.73
T128	8.93	0.0
T129	8.91	2.16
T130	8.85	0.57
T131	8.75	5.8
T132	8.66	6.11
T134	8.54	0.0
T135	8.48	5.93
T136	8.47	0.0
T137	8.12	3.05
T138	8.0	0.0
T139	7.99	4.99
T140	7.82	6.38
T141	7.62	0.0
T142	7.4	0.0
T143	7.33	0.0
T144	7.31	0.0
T145	7.19	0.0
T146	7.08	5.87
T147	6.85	0.0
T148	6.78	0.16
T149	6.74	0.0
T150	6.63	0.0
T151	6.54	0.0
T152	6.53	0.0
T153	6.5	0.0
T155	6.43	0.0
T156	6.41	0.0
T157	6.33	0.81
T158	6.25	0.69
T159	6.12	0.0
T160	6.03	5.61
T161	5.89	2.81
T162	5.71	0.0
T163	5.55	2.61
T164	5.43	0.0
T165	5.35	0.0
T166	5.3	2.54
T167	5.2	0.0
T169	5.12	0.0
T171	5.03	0.0
T172	4.99	0.0
T173	4.82	0.0
T174	4.81	0.0
T176	4.75	0.0
T177	4.69	0.0
T178	4.61	0.0
T179	4.59	1.11
T182	4.46	0.0
T183	4.41	0.8
T184	4.36	3.5
T185	4.18	2.68
T187	4.13	0.0
T188	4.02	0.0
T190	3.82	0.0
T191	3.8	0.0
T192	3.56	0.0
T193	3.52	0.0
T194	3.33	0.0
T195	3.33	0.0
T196	3.31	0.0
T197	3.31	0.0
T198	3.09	0.0
T199	3.0	0.0
T200	2.98	0.09
T201	2.98	0.0
T202	2.97	0.0
T203	2.74	0.0
T204	2.73	0.0
T205	2.71	0.0
T207	2.59	0.0
T208	2.56	0.0
T210	2.47	0.0
T211	2.46	0.0
T212	2.43	0.0
T215	2.28	0.0
T216	2.2	0.0
T217	2.06	0.0
T218	2.01	0.0
T219	2.0	0.0
T220	1.91	0.0
T221	1.89	0.0
T222	1.72	0.0
T223	1.62	0.0
T224	1.54	0.0
T225	1.49	0.0
T226	1.48	0.0
T227	1.46	0.0
T228	1.42	0.0
T229	1.38	0.0
T230	1.26	0.0
T232	1.18	0.0
T234	1.13	0.0
T235	1.09	0.0
T236	1.08	0.37
T237	1.03	0.0
T238	1.02	0.0
T239	0.98	0.0
T240	0.93	0.0
T241	0.85	0.0
T242	0.85	0.0
T243	0.83	0.0
T244	0.75	0.0
T246	0.7	0.0
T250	0.55	0.0
T251	0.54	0.0
T254	0.41	0.0
T255	0.41	0.0
