	ts	te
T0	35.0	33.39
T1	34.69	32.2
T2	32.93	28.14
T4	32.64	27.03
T5	32.49	28.61
T6	30.46	16.8
T7	30.2	15.16
T8	28.7	28.11
T9	28.62	0.0
T10	27.16	22.5
T11	26.28	24.57
T12	26.11	23.18
T13	25.83	23.04
T14	25.56	25.26
T15	25.5	14.46
T16	25.19	18.65
T17	25.14	24.34
T19	24.64	21.3
T20	24.1	18.16
T21	23.95	17.58
T22	23.66	21.34
T23	23.63	21.1
T24	23.34	0.0
T27	23.14	0.0
T28	22.96	17.72
T29	22.91	15.25
T30	22.86	16.57
T31	22.85	14.48
T33	22.71	18.02
T34	22.38	0.0
T35	22.36	19.9
T37	21.89	18.99
T38	21.41	20.13
T39	21.34	17.69
T40	21.27	19.76
T41	21.21	20.49
T42	20.95	13.63
T43	20.94	19.77
T44	20.65	19.83
T45	20.55	16.56
T46	20.5	17.6
T47	20.43	19.52
T48	19.94	17.8
T49	19.93	19.41
T50	19.91	12.91
T51	19.9	19.33
T52	19.87	14.33
T53	19.78	10.66
T54	19.73	0.0
T55	19.72	17.19
T56	19.71	17.69
T57	19.5	14.26
T58	19.41	17.84
T59	19.36	15.13
T61	19.3	17.9
T62	19.04	17.83
T63	19.03	14.41
T64	19.03	18.18
T65	18.86	1.15
T67	18.73	15.14
T68	18.69	14.67
T69	18.61	17.85
T70	18.59	17.63
T71	18.5	17.18
T72	18.39	15.39
T73	18.31	15.08
T74	18.17	17.12
T76	18.06	7.65
T77	18.05	17.8
T78	18.01	16.18
T80	17.93	11.66
T83	17.9	11.93
T85	17.59	4.22
T86	17.48	13.7
T87	17.44	15.74
T90	16.95	16.09
T91	16.94	9.29
T92	16.85	8.15
T93	16.79	10.2
T94	16.66	15.91
T95	16.32	7.22
T97	16.12	11.35
T98	16.09	7.29
T99	16.01	15.5
T100	15.84	14.2
T101	15.49	14.2
T102	15.18	12.17
T103	15.12	14.1
T104	15.11	13.32
T105	14.86	13.8
T106	14.78	0.09
T107	14.7	9.65
T108	14.65	10.5
T109	14.4	14.04
T110	14.39	8.85
T111	14.39	13.23
T112	14.03	11.87
T113	14.0	11.53
T115	13.64	12.71
T116	13.6	12.87
T117	13.58	13.02
T118	13.55	11.86
T119	13.5	12.13
T120	13.41	13.16
T121	13.14	9.21
T122	13.12	0.0
T123	12.95	9.39
T124	12.89	4.34
T126	12.67	11.01
T127	12.52	10.22
T128	12.49	10.38
T129	12.4	9.47
T130	12.38	12.21
T131	12.24	8.23
T132	12.02	4.48
T134	11.99	11.23
T135	11.83	2.55
T137	11.27	7.92
T138	11.26	0.0
T139	11.23	0.0
T142	11.08	0.0
T143	11.08	0.0
T144	10.83	10.15
T145	10.66	7.16
T146	10.64	8.47
T147	10.55	0.0
T148	10.28	3.53
T149	10.26	8.35
T150	10.25	7.35
T151	10.09	8.51
T152	9.94	8.48
T153	9.92	9.62
T154	9.87	0.0
T155	9.85	0.0
T156	9.78	3.01
T157	9.77	3.13
T158	9.73	5.8
T159	9.66	6.12
T160	9.33	0.0
T161	9.3	1.49
T162	9.15	0.0
T164	9.02	3.13
T165	9.02	0.0
T169	8.62	5.79
T170	8.61	6.41
T172	8.49	0.0
T173	8.16	0.0
T174	8.15	5.77
T176	7.86	6.25
T177	7.79	0.0
T178	7.72	4.91
T179	7.66	3.15
T181	7.6	7.01
T182	7.54	4.57
T183	7.5	4.35
T184	7.48	0.0
T185	7.45	0.0
T188	7.23	2.34
T189	7.22	0.0
T190	7.14	3.64
T192	7.08	6.67
T193	7.02	2.98
T194	6.95	0.0
T196	6.85	3.57
T197	6.79	5.32
T198	6.69	0.0
T199	6.6	3.73
T200	6.4	2.2
T201	6.38	5.79
T202	6.25	0.0
T203	6.15	0.0
T204	6.02	0.0
T205	5.95	4.53
T206	5.81	0.0
T207	5.53	0.0
T209	4.91	1.9
T210	4.84	3.14
T211	4.74	0.0
T212	4.71	2.8
T213	4.68	4.29
T214	4.56	2.72
T215	4.42	3.53
T216	4.32	3.2
T217	4.22	2.78
T218	4.18	0.47
T219	4.1	0.0
T220	3.98	1.17
T221	3.93	0.0
T222	3.9	2.88
T225	3.78	0.68
T226	3.75	1.7
T227	3.62	1.81
T228	3.53	0.0
T229	3.46	0.0
T231	3.41	0.0
T233	3.39	0.0
T234	3.38	0.0
T236	3.25	0.0
T237	3.16	0.0
T238	2.99	0.0
T239	2.82	0.0
T240	2.75	0.0
T241	2.75	0.4
T242	2.74	0.0
T243	2.73	0.0
T244	2.68	2.24
T245	2.61	0.0
T246	2.54	1.98
T247	2.52	0.0
T248	2.52	2.08
T249	2.48	0.0
T250	2.37	0.24
T252	2.3	0.0
T254	2.24	0.0
T255	2.13	0.0
T256	2.09	0.05
T257	2.05	0.0
T259	2.01	0.64
T260	1.95	0.85
T265	1.63	0.0
T266	1.57	0.07
T267	1.56	0.02
T269	1.44	0.0
T274	1.21	0.0
T276	1.12	0.0
T277	1.1	0.0
T278	1.08	0.0
T281	1.03	0.0
T283	0.95	0.0
T284	0.93	0.0
T285	0.77	0.0
T291	0.33	0.0
T293	0.31	0.0
T294	0.24	0.0
T295	0.23	0.0
