	ts	te
T0	35.0	29.57
T1	33.81	19.64
T2	33.27	27.89
T3	32.9	31.29
T4	31.37	28.7
T5	30.82	29.62
T6	30.28	28.57
T7	30.22	27.17
T8	29.86	27.64
T9	29.81	10.24
T10	29.57	22.21
T11	29.46	2.53
T12	29.45	27.79
T16	27.28	11.29
T17	27.07	26.99
T19	26.56	15.68
T20	26.33	24.2
T21	26.2	19.7
T22	26.06	22.06
T23	26.04	23.76
T25	25.94	21.61
T27	25.8	17.92
T28	25.61	21.39
T29	25.26	21.82
T30	25.09	22.94
T32	24.88	7.71
T33	24.84	22.7
T34	24.83	8.04
T35	24.63	23.92
T36	24.57	21.96
T37	24.56	15.14
T38	24.48	0.0
T39	24.36	19.09
T40	23.97	23.08
T41	23.88	22.04
T42	23.64	22.04
T43	23.5	22.36
T44	23.24	21.66
T45	22.68	12.58
T46	21.93	17.18
T47	21.83	18.23
T48	21.7	0.0
T49	21.6	16.78
T52	20.8	15.73
T53	20.52	11.18
T55	20.19	15.2
T56	20.16	18.16
T57	20.13	14.01
T58	19.96	11.06
T59	19.93	16.27
T60	19.6	10.44
T61	19.58	12.17
T62	19.52	17.04
T63	19.21	11.83
T64	18.8	15.96
T65	18.68	16.64
T66	18.52	15.72
T67	18.34	10.38
T68	18.04	17.16
T69	17.97	15.63
T70	17.77	11.31
T72	17.54	12.47
T74	17.17	4.02
T75	17.12	13.75
T76	17.1	16.31
T77	16.99	10.61
T78	16.62	16.45
T79	16.54	12.9
T80	16.39	14.32
T81	16.2	10.4
T82	16.14	10.37
T83	16.13	11.1
T84	16.12	15.81
T86	16.04	15.56
T87	15.86	5.62
T88	15.85	4.53
T89	15.85	12.54
T90	15.73	15.13
T92	15.57	14.34
T93	15.41	0.0
T94	15.26	13.48
T95	15.25	14.81
T97	15.11	0.0
T98	15.11	14.44
T99	15.06	10.75
T101	14.71	6.54
T103	14.68	11.72
T104	14.62	0.0
T105	14.51	11.06
T106	14.5	11.48
T107	14.47	12.47
T108	14.41	10.85
T109	14.14	7.16
T110	14.05	13.07
T112	14.04	9.03
T113	14.03	0.0
T115	13.99	13.74
T116	13.92	11.43
T117	13.87	12.61
T118	13.86	9.25
T119	13.83	13.18
T120	13.81	6.89
T121	13.8	11.58
T122	13.71	9.58
T123	13.66	13.65
T124	13.37	10.04
T125	13.29	7.37
T126	13.28	10.52
T127	13.27	8.75
T128	13.18	11.49
T129	13.13	7.12
T130	13.12	0.0
T131	13.08	9.91
T132	13.0	12.31
T133	12.97	11.36
T134	12.81	10.64
T135	12.8	11.61
T136	12.76	0.0
T137	12.45	0.0
T138	12.43	8.43
T139	12.42	11.62
T140	12.38	12.19
T142	12.0	11.46
T143	11.97	11.74
T144	11.96	11.58
T145	11.94	10.43
T146	11.87	7.21
T147	11.69	10.35
T148	11.64	9.72
T149	11.63	9.68
T150	11.62	2.17
T151	11.56	0.0
T152	11.46	4.48
T153	11.43	11.03
T154	11.26	0.0
T155	11.16	0.0
T156	11.14	9.29
T157	11.1	8.33
T159	10.99	8.1
T160	10.99	10.21
T162	10.9	0.0
T163	10.81	7.14
T164	10.8	0.0
T165	10.69	8.62
T166	10.56	7.5
T167	10.47	5.3
T168	10.16	0.0
T169	10.14	8.4
T170	10.14	8.29
T171	10.1	9.39
T172	10.06	9.4
T173	9.97	6.32
T174	9.85	6.44
T176	9.78	9.5
T177	9.73	0.0
T178	9.73	0.0
T179	9.7	0.0
T180	9.7	0.0
T181	9.43	1.93
T182	9.42	7.67
T183	9.22	5.01
T184	9.17	7.65
T186	8.74	1.01
T187	8.67	0.0
T189	8.53	3.96
T190	8.36	4.23
T191	8.27	6.07
T193	8.24	4.91
T194	8.12	6.32
T196	7.93	6.77
T198	7.8	0.0
T199	7.74	3.24
T200	7.73	0.0
T201	7.63	0.0
T202	7.54	2.7
T203	7.35	5.61
T204	7.34	2.18
T205	7.3	5.19
T206	7.18	1.75
T207	7.18	5.11
T208	7.08	0.0
T209	7.02	0.0
T210	6.95	5.82
T211	6.9	0.62
T214	6.71	0.0
T215	6.5	0.44
T216	6.36	3.81
T217	6.34	0.74
T220	6.17	0.0
T223	5.72	0.0
T224	5.69	4.48
T225	5.64	0.0
T226	5.62	0.0
T227	5.57	0.24
T228	5.3	3.32
T229	5.19	3.99
T230	5.19	4.92
T231	5.09	0.0
T233	4.83	0.0
T234	4.55	3.03
T235	4.3	0.0
T236	4.23	0.0
T237	4.2	0.0
T238	4.05	2.17
T239	3.85	0.0
T241	3.6	0.0
T242	3.59	0.0
T243	3.5	0.0
T244	3.39	0.0
T245	3.17	0.0
T246	3.14	0.0
T247	2.93	1.42
T248	2.82	0.0
T249	2.77	0.0
T250	2.68	0.0
T251	2.64	0.0
T253	2.39	0.0
T254	2.33	0.0
T255	2.26	0.0
T256	2.17	0.0
T257	2.07	1.85
T258	2.04	0.0
T260	1.99	0.0
T261	1.88	0.0
T262	1.85	0.0
T263	1.75	0.0
T269	0.96	0.03
T272	0.69	0.0
