	ts	te
T0	35.0	10.41
T1	26.79	21.03
T2	25.56	0.0
T3	25.52	22.5
T4	25.41	14.77
T5	24.84	20.37
T7	24.18	0.0
T8	23.86	23.04
T12	21.62	7.37
T13	20.84	0.0
T14	20.8	3.54
T15	20.52	15.42
T17	20.05	0.0
T23	17.79	14.34
T24	17.46	12.93
T25	17.43	6.55
T26	17.31	12.59
T27	17.28	11.95
T28	16.95	14.78
T29	16.87	6.31
T34	16.52	13.55
T35	16.0	13.5
T36	15.83	5.98
T37	15.64	5.29
T38	15.37	14.75
T39	15.33	7.48
T40	15.3	7.07
T41	15.29	10.43
T43	14.71	8.37
T44	14.62	13.11
T45	14.29	10.17
T46	14.06	0.0
T50	13.66	11.34
T51	13.41	10.96
T53	13.31	10.08
T54	13.23	11.09
T55	13.21	4.27
T56	13.2	12.75
T57	13.18	0.0
T58	12.95	10.6
T59	12.84	8.63
T60	12.81	4.88
T62	12.58	4.28
T63	12.44	3.88
T64	12.37	8.55
T65	12.22	2.72
T66	12.16	11.17
T67	12.14	11.61
T68	12.01	11.65
T69	11.58	10.07
T70	11.39	9.73
T71	11.34	10.22
T74	10.58	10.04
T75	10.56	10.48
T76	10.47	10.1
T78	10.07	7.44
T81	9.64	3.63
T82	9.5	5.65
T83	9.46	0.88
T84	9.39	4.8
T85	9.19	8.89
T86	8.87	5.17
T87	8.74	0.0
T88	8.58	7.65
T90	8.44	0.0
T91	8.39	3.44
T92	8.39	4.98
T93	8.29	6.74
T94	8.23	0.0
T96	7.94	0.0
T97	7.81	7.13
T98	7.76	5.62
T100	7.55	0.0
T101	7.51	5.71
T102	7.43	0.0
T105	7.25	3.08
T106	7.22	5.62
T107	7.08	0.0
T109	7.03	5.74
T110	6.99	4.33
T111	6.91	3.1
T112	6.91	2.08
T114	6.63	6.0
T115	6.62	3.8
T116	6.58	5.13
T117	6.53	5.75
T120	6.31	5.2
T123	5.66	0.0
T125	5.57	0.0
T126	5.53	0.0
T127	5.36	3.23
T130	5.07	3.92
T131	5.05	2.76
T132	4.86	0.77
T133	4.85	0.98
T135	4.7	0.0
T136	4.68	0.96
T138	4.48	3.21
T141	4.18	0.0
T142	4.09	0.0
T145	4.03	1.81
T148	3.88	2.53
T152	3.76	2.59
T153	3.75	2.33
T154	3.67	0.8
T155	3.56	3.04
T156	3.49	0.38
T157	3.48	1.49
T158	3.47	3.21
T160	3.23	0.27
T163	3.04	1.32
T164	2.77	0.21
T167	2.26	0.0
T168	2.14	0.0
T169	2.13	0.0
T174	1.85	0.0
T176	1.65	0.0
T178	1.51	0.0
T179	1.34	0.0
T182	1.17	1.13
T185	1.02	0.0
T186	1.01	0.0
T189	0.89	0.0
T190	0.84	0.44
T191	0.61	0.0
T193	0.59	0.0
T194	0.48	0.15
T201	0.25	0.0
