	ts	te
T0	35.0	27.66
T1	34.91	0.0
T2	34.57	29.18
T3	34.26	29.69
T4	33.79	19.49
T5	33.68	29.71
T6	32.38	30.6
T7	31.7	15.37
T8	31.27	27.78
T9	30.75	27.79
T10	30.21	25.87
T11	29.85	28.65
T12	29.66	28.93
T13	29.62	28.78
T14	28.73	17.79
T15	28.26	12.08
T16	26.21	21.69
T18	24.45	19.28
T19	24.27	0.0
T20	23.81	10.0
T21	23.68	16.24
T22	23.56	21.2
T23	23.2	12.62
T24	22.27	17.3
T25	22.18	3.15
T26	21.82	20.48
T28	21.36	15.02
T29	20.73	0.0
T30	20.71	19.12
T31	20.59	14.25
T32	20.52	12.42
T33	20.41	10.27
T34	20.4	12.69
T35	20.21	10.67
T36	20.13	1.89
T37	20.09	18.86
T38	19.97	17.61
T40	19.82	11.23
T41	19.66	14.86
T43	17.82	10.66
T44	17.52	13.15
T45	17.36	9.8
T46	17.35	0.0
T48	17.3	5.24
T49	17.19	16.87
T50	17.11	5.11
T51	17.11	12.73
T52	16.89	3.37
T53	16.61	12.72
T54	16.05	15.78
T55	15.82	11.55
T56	15.64	9.6
T57	15.58	11.12
T58	15.11	8.44
T60	14.97	7.84
T61	14.75	9.75
T62	14.75	0.0
T63	14.56	8.97
T64	14.46	0.0
T65	14.23	6.3
T66	14.2	0.0
T68	13.95	0.0
T69	13.86	8.85
T70	13.79	1.08
T71	13.33	6.2
T72	13.27	0.18
T73	13.22	8.33
T74	13.2	9.53
T75	13.14	6.41
T76	13.13	3.4
T77	12.85	6.43
T78	12.59	0.32
T79	12.4	4.61
T80	12.26	0.0
T81	12.23	4.09
T82	11.9	10.92
T83	11.89	8.86
T84	11.71	8.41
T85	11.69	11.25
T86	11.6	4.14
T87	11.52	6.44
T89	11.37	6.36
T90	11.31	10.74
T91	11.23	0.0
T92	11.17	4.09
T93	11.07	8.63
T94	10.91	4.8
T95	10.82	0.0
T96	10.79	0.0
T97	10.64	0.0
T98	10.58	0.0
T99	10.54	1.08
T100	10.38	4.27
T101	10.26	8.9
T102	10.17	0.0
T103	10.15	0.0
T104	10.02	7.97
T105	9.7	0.0
T106	9.7	0.0
T107	9.39	6.56
T108	9.22	2.81
T109	9.16	3.64
T110	9.07	3.58
T111	8.95	0.0
T112	8.92	5.26
T113	8.83	0.0
T114	8.81	4.63
T115	8.7	4.01
T116	8.67	1.58
T117	8.57	6.61
T118	8.55	1.61
T119	8.54	4.91
T120	8.53	0.0
T121	8.27	0.0
T122	8.24	0.0
T123	7.96	2.13
T124	7.95	5.14
T125	7.86	0.11
T127	7.73	6.59
T128	7.71	3.64
T129	7.49	5.85
T131	7.39	0.0
T132	7.26	0.0
T133	7.23	0.0
T134	7.19	0.0
T135	7.17	0.0
T137	6.53	2.21
T138	6.5	0.4
T139	6.47	5.76
T141	6.22	2.4
T142	6.18	1.64
T143	6.15	4.31
T144	6.04	0.0
T145	5.99	3.92
T146	5.97	2.56
T147	5.88	0.0
T148	5.87	4.34
T149	5.79	0.0
T150	5.71	0.0
T151	5.69	0.0
T152	5.67	3.74
T153	5.66	0.0
T154	5.62	0.0
T155	5.62	4.43
T157	5.51	0.0
T158	5.49	3.18
T159	5.48	0.0
T161	5.33	0.0
T163	5.22	3.16
T164	5.08	3.39
T165	5.05	0.0
T166	4.97	0.0
T167	4.94	0.0
T168	4.89	0.0
T169	4.82	0.0
T170	4.77	0.0
T172	4.67	2.75
T173	4.61	0.21
T174	4.56	3.33
T175	4.47	0.0
T176	4.47	0.0
T177	4.4	0.0
T178	4.28	0.0
T179	4.17	2.21
T181	4.1	0.0
T182	4.07	0.0
T184	4.06	0.0
T185	4.03	3.35
T186	4.02	0.0
T187	3.98	0.61
T189	3.89	0.0
T191	3.77	0.0
T192	3.74	1.16
T193	3.72	0.0
T194	3.69	0.0
T195	3.69	0.0
T196	3.66	1.74
T197	3.47	0.0
T198	3.39	0.0
T199	3.31	0.0
T200	3.3	0.0
T201	3.26	0.0
T202	3.22	0.0
T203	3.19	0.4
T204	3.18	0.0
T205	3.16	0.0
T207	3.06	0.0
T208	2.95	0.0
T209	2.92	0.0
T210	2.91	0.0
T211	2.87	0.0
T212	2.77	0.0
T213	2.72	1.73
T214	2.69	0.0
T215	2.68	0.0
T216	2.67	0.0
T217	2.66	0.0
T218	2.63	0.0
T219	2.62	0.0
T220	2.62	0.0
T221	2.61	1.22
T222	2.58	0.0
T223	2.52	0.0
T225	2.42	0.0
T226	2.38	1.71
T227	2.13	0.0
T229	2.08	0.0
T230	2.07	0.0
T231	1.98	0.0
T232	1.97	0.0
T233	1.88	0.0
T235	1.87	0.0
T236	1.82	0.0
T239	1.7	0.0
T240	1.7	0.0
T242	1.41	0.0
T244	1.32	0.0
T245	1.24	0.34
T246	1.22	0.0
T247	1.19	0.0
T248	1.17	0.0
T249	1.15	0.0
T253	1.03	0.0
T254	0.98	0.0
T256	0.88	0.3
T259	0.75	0.0
T261	0.52	0.0
T262	0.51	0.0
T263	0.44	0.0
T264	0.44	0.0
T267	0.27	0.0
T268	0.23	0.0
T270	0.22	0.0
