feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.21887105099514498,0.1852482867876667,0.2583932880063842,NA,NA,NA
T0__cont_trait_0,0.010564657780371463,-0.04045578060823929,0.06693426101239076,0.16201147407874741,0.06631446832270957,0.2878399321884723
T0__cat_trait_0,-0.04227674740427662,-0.08644531704956113,0.000479262930903418,NA,NA,NA
T0__pvr_0,-0.07564242708404835,-0.13992810321170826,-0.004723930696804792,NA,NA,NA
T0__pvr_1,0.017292075137263198,-0.022549058143457007,0.06373955158693759,NA,NA,NA
T0__time,0.0332028646542925,-0.032739134782604165,0.11723705033228055,NA,NA,NA
T1__cont_trait_0,-0.013773292034028937,-0.05784539968715463,0.03230646390901131,0.18675455863978058,0.06629362988983925,0.35077094086154537
T1__cat_trait_0,-0.057378378943506544,-0.10052118394395128,-0.013361482449323586,NA,NA,NA
T1__pvr_0,0.03268148316346261,-0.029146782784641667,0.11608349022582816,NA,NA,NA
T1__pvr_1,-0.014909592992650123,-0.06606286317409582,0.03835885367696874,NA,NA,NA
T1__time,0.02126328845135835,-0.05488044107414131,0.1099282147568154,NA,NA,NA
T2__cont_trait_0,-0.012522160882098092,-0.03868179271333531,0.018491724363040966,0.13002460726945064,0.07180829491816629,0.22566760838563926
T2__cat_trait_0,-0.04329872761807779,-0.08751489600810058,-0.009903510303110884,NA,NA,NA
T2__pvr_0,-0.07470589917374454,-0.13215754173680944,-0.017224232421280794,NA,NA,NA
T2__pvr_1,0.008975209853812127,-0.021064250567970632,0.04905309141909212,NA,NA,NA
T2__time,0.032705134094413786,-0.031521040429637125,0.10660350276078912,NA,NA,NA
T3__cont_trait_0,-0.011493200369766437,-0.0448025030221326,0.022194950773906246,0.15289342366420947,0.061559522394671634,0.26493741538222704
T3__cat_trait_0,-0.046483910127539226,-0.08808497031530929,-0.0016505699223200304,NA,NA,NA
T3__pvr_0,-0.051852551603166964,-0.10685588315348005,0.011804961782354614,NA,NA,NA
T3__pvr_1,0.006926928087840307,-0.029942703104443837,0.047572192071541286,NA,NA,NA
T3__time,0.0369251066816966,-0.031158649414885366,0.11408638992481807,NA,NA,NA
T4__cont_trait_0,0.0031072466805958853,-0.035737135141440904,0.05748019581076548,0.15004841168658473,0.06930659448175727,0.25269139464426543
T4__cat_trait_0,-0.04472912517305378,-0.08860278239774994,-0.003848642170695464,NA,NA,NA
T4__pvr_0,-0.06542763017553677,-0.12628974635704399,-0.002935848802301036,NA,NA,NA
T4__pvr_1,0.011607950499693187,-0.023420928280601955,0.049922685885924446,NA,NA,NA
T4__time,0.02661891885974102,-0.033218840032145286,0.08866508875148718,NA,NA,NA
T5__cont_trait_0,-0.0170127375200674,-0.04004843598055398,0.010106381141015017,0.0990047374777256,0.05993600998104533,0.14531350928353803
T5__cat_trait_0,-0.04341145911594427,-0.0781155618786836,-0.00943590715241139,NA,NA,NA
T5__pvr_0,-0.07340938552588007,-0.12258129678765349,-0.021050598817078728,NA,NA,NA
T5__pvr_1,0.005317794232034806,-0.023534687406170478,0.038338093937273776,NA,NA,NA
T5__time,0.008649474412437387,-0.020001053442651212,0.04423014474673882,NA,NA,NA
T6__cont_trait_0,-0.0015950162715286243,-0.06380107277877181,0.0638159045239633,0.12973307783589066,0.03705581679331854,0.2369145957769484
T6__cat_trait_0,-0.0460827517643751,-0.08505418277459789,-0.006287203831080161,NA,NA,NA
T6__pvr_0,-0.07586294815670493,-0.12607180375975938,-0.01720433211233105,NA,NA,NA
T6__pvr_1,0.013025977267222636,-0.026012094644353025,0.05229344591685682,NA,NA,NA
T6__time,0.02137676576613147,-0.04950308545750977,0.09556661787755547,NA,NA,NA
T7__cont_trait_0,-0.013157281295474896,-0.04073222956395417,0.019415975504739405,0.13998082825627955,0.0670547513795785,0.25069091941525135
T7__cat_trait_0,-0.04577653037055267,-0.0901934835143815,-0.00745371265805694,NA,NA,NA
T7__pvr_0,-0.05887781533870888,-0.11743853778506631,-0.003924288670403835,NA,NA,NA
T7__pvr_1,0.005717601115632339,-0.028323226848352707,0.04586398806504772,NA,NA,NA
T7__time,0.033203803150238576,-0.03517031862624148,0.10215317365208701,NA,NA,NA
T8__cont_trait_0,-0.013138641180457879,-0.04130442026347361,0.017845187979162618,0.12254152537029124,0.06353471159044502,0.22227368385968133
T8__cat_trait_0,-0.04193512238666211,-0.08421071883801934,-0.007501251114343459,NA,NA,NA
T8__pvr_0,-0.09130505982051894,-0.1580368769387112,-0.024092267942474876,NA,NA,NA
T8__pvr_1,0.026793827117239228,-0.02595989548612467,0.09083054829742876,NA,NA,NA
T8__time,0.023255470645545725,-0.030066600042331568,0.09095240554031905,NA,NA,NA
T9__cont_trait_0,-0.012292571476337588,-0.040706851931767776,0.014283235129598587,0.11929780225386198,0.06738949645747347,0.1864563632853822
T9__cat_trait_0,-0.04297729538876928,-0.0827918851998771,-0.009058824879345326,NA,NA,NA
T9__pvr_0,-0.08176018728823539,-0.13659743183553302,-0.02101967673866849,NA,NA,NA
T9__pvr_1,0.015571666283119253,-0.018151222501261336,0.06359768958553741,NA,NA,NA
T9__time,0.02188513912893989,-0.023904236551823194,0.08056082030719419,NA,NA,NA
T10__cont_trait_0,-0.01502107713982473,-0.04280947018646705,0.010004127670102884,0.1076629595291093,0.05304007462007676,0.15821192284592347
T10__cat_trait_0,-0.04342096308338347,-0.08293031029274697,-0.010370125456707742,NA,NA,NA
T10__pvr_0,-0.07444017061549345,-0.12468544416952725,-0.019445314812413277,NA,NA,NA
T10__pvr_1,0.004706109249242483,-0.025471180104827535,0.03856557220311312,NA,NA,NA
T10__time,0.016968010123423263,-0.023488995578189915,0.06440970525587104,NA,NA,NA
T11__cont_trait_0,-0.006615813962390665,-0.043152839157542394,0.04671343205365756,0.16593656722372002,0.052979696002150106,0.28387695405633734
T11__cat_trait_0,-0.05401058225713364,-0.09643756356348308,-0.005828603601398773,NA,NA,NA
T11__pvr_0,0.011824831974783402,-0.061521568319922795,0.08395022585602972,NA,NA,NA
T11__pvr_1,-0.012806449682155614,-0.06240128637851687,0.04419033565681098,NA,NA,NA
T11__time,0.008673530155471317,-0.0373087272086797,0.06306824855846208,NA,NA,NA
T12__cont_trait_0,-0.010855709653671193,-0.04110120497226548,0.018089174280495463,0.11762344827994033,0.07096086457913772,0.1769979370213762
T12__cat_trait_0,-0.0447411718275616,-0.08270380294634055,-0.009040502094906873,NA,NA,NA
T12__pvr_0,-0.0692708972846377,-0.11942428070301692,-0.010383194085765032,NA,NA,NA
T12__pvr_1,0.007937241816620602,-0.023222256642014917,0.04154427652874088,NA,NA,NA
T12__time,0.015682934234045015,-0.024581135744664452,0.05818718813535321,NA,NA,NA
T14__cont_trait_0,-0.017951575111867932,-0.04359181999327955,0.0074328916817043905,0.09771584412230061,0.05750105744444356,0.14360966380945944
T14__cat_trait_0,-0.04379380492823383,-0.07827373863200637,-0.009518707362647299,NA,NA,NA
T14__pvr_0,-0.0704134712883663,-0.11562869557059832,-0.017950213886576118,NA,NA,NA
T14__pvr_1,0.002247997972909301,-0.025875856274620353,0.03564761333373788,NA,NA,NA
T14__time,0.008755646482714246,-0.020646326307624988,0.04536091506997828,NA,NA,NA
T15__cont_trait_0,0.007860964717687846,-0.06982214502612677,0.09966201107753189,0.44864150252501833,0.2118909383670803,0.6897747671572808
T15__cat_trait_0,0.1257308745531361,0.008854401310353796,0.24418743054209924,NA,NA,NA
T15__pvr_0,0.08363422863573686,-0.017093983305508154,0.19063997360880866,NA,NA,NA
T15__pvr_1,0.00848889656693007,-0.07482592522495252,0.1020243014070546,NA,NA,NA
T15__time,0.004055487056382276,-0.05954229766951949,0.07808185976316649,NA,NA,NA
T16__cont_trait_0,0.0012473632277393248,-0.07471717760694341,0.07500506134925494,0.45804649374553713,0.23807728232186587,0.6997749687416295
T16__cat_trait_0,0.12076104550034243,0.020118582831585324,0.24244734793946715,NA,NA,NA
T16__pvr_0,0.10208326453343074,-0.00013583450654562623,0.2245674072338814,NA,NA,NA
T16__pvr_1,0.008667328158726508,-0.07112770352540072,0.09605885473284201,NA,NA,NA
T16__time,0.006416441330152862,-0.06242526321239623,0.06556942588503992,NA,NA,NA
T17__cont_trait_0,-0.006133710462598433,-0.04088706329415155,0.029023484972283443,0.11396159580166303,0.06535984397608122,0.17642976071839261
T17__cat_trait_0,-0.04128308202462437,-0.07733130223259985,-0.00367166255989183,NA,NA,NA
T17__pvr_0,-0.09203044500381799,-0.16036239020264956,-0.023626483287008712,NA,NA,NA
T17__pvr_1,0.02457923708280357,-0.031916588999426856,0.0818597137992055,NA,NA,NA
T17__time,0.009958545214755091,-0.01900179088184408,0.04803011779378757,NA,NA,NA
T18__cont_trait_0,-0.005089049320801801,-0.056843648765764324,0.05781398666976179,0.3039821949280808,0.06218443209501301,0.6015751191477581
T18__cat_trait_0,0.13279518877907495,0.005790252102098412,0.3059527520476915,NA,NA,NA
T18__pvr_0,-0.07632675567367017,-0.15257589647117004,0.022336852627821632,NA,NA,NA
T18__pvr_1,0.02964713877462901,-0.026498885690917455,0.12575209206112894,NA,NA,NA
T18__time,0.004084621373703654,-0.05204040127784694,0.05515296006333474,NA,NA,NA
T19__cont_trait_0,0.01564097689213764,-0.037868808504629245,0.07221153746753274,0.13348116930712248,0.07114829459293259,0.20889711376338016
T19__cat_trait_0,-0.040854008078170384,-0.0833669375337478,0.0005499573936796828,NA,NA,NA
T19__pvr_0,-0.08904992840837063,-0.16749131173738502,-0.018887323962356727,NA,NA,NA
T19__pvr_1,0.02044371478350439,-0.023656933095187786,0.07235465143936887,NA,NA,NA
T19__time,0.008429363122876172,-0.022553049609908612,0.0425037380619388,NA,NA,NA
T20__cont_trait_0,-0.011910507816346694,-0.04058925151913943,0.01573633025274851,0.102781389093112,0.06190769806328045,0.14403128730923553
T20__cat_trait_0,-0.0430837044774804,-0.07743643052851512,-0.007213711209037726,NA,NA,NA
T20__pvr_0,-0.07525655708254898,-0.12868320243146272,-0.021826910022616653,NA,NA,NA
T20__pvr_1,0.007858675752381743,-0.02001631046922047,0.04296012606951151,NA,NA,NA
T20__time,0.0063024317219611764,-0.01980004291355366,0.03381859980207808,NA,NA,NA
T21__cont_trait_0,-0.01714704888095674,-0.0588533983665554,0.020168572942617723,0.1637958803003566,0.07199242927601748,0.26895477639487375
T21__cat_trait_0,-0.058800904618378856,-0.10218869591429418,-0.017426778226685175,NA,NA,NA
T21__pvr_0,0.03597356407128791,-0.02983325243746499,0.12085408081988311,NA,NA,NA
T21__pvr_1,-0.01722709022114771,-0.06546732290095175,0.03859674880669905,NA,NA,NA
T21__time,0.002126308954406844,-0.03429800212967732,0.038101188558408806,NA,NA,NA
T22__cont_trait_0,0.0018598153582148542,-0.06419597766127498,0.08601235450074643,0.4630641935427566,0.2618044960386777,0.7027088743353016
T22__cat_trait_0,0.11836570098820073,0.017844620535157382,0.239210466912337,NA,NA,NA
T22__pvr_0,0.10913899615940108,0.0036501376367487764,0.23645355748533356,NA,NA,NA
T22__pvr_1,0.00945664432070581,-0.06848433053143421,0.0993555259351677,NA,NA,NA
T22__time,0.005371985721088926,-0.051914619238810744,0.06771960252039622,NA,NA,NA
T23__cont_trait_0,0.018395773161742048,-0.03393647283941841,0.07843762074642588,0.13852290670489467,0.07131338753690625,0.2168059111039075
T23__cat_trait_0,-0.04330255559141199,-0.08503566221723782,-0.0006685031648126158,NA,NA,NA
T23__pvr_0,-0.06837850963177472,-0.12598835664581998,-0.004169025352622525,NA,NA,NA
T23__pvr_1,0.005633560918910619,-0.026633030877961185,0.041473425450383794,NA,NA,NA
T23__time,0.007303586852283542,-0.022102535239482846,0.03976020459789134,NA,NA,NA
T24__cont_trait_0,0.018595256012069787,-0.07281078340999377,0.12205472209810776,0.46838909273059576,0.2207089173066861,0.7051835295031413
T24__cat_trait_0,0.11685937564493433,-0.00453524298737748,0.227520533660661,NA,NA,NA
T24__pvr_0,0.10094625718396882,-0.0003131998308255335,0.21683199303071063,NA,NA,NA
T24__pvr_1,0.010241799833640522,-0.07455829928174937,0.1087672732402595,NA,NA,NA
T24__time,0.002875353060837271,-0.05445274062153159,0.06599258698468288,NA,NA,NA
T25__cont_trait_0,-0.008679053377681288,-0.059538336135522965,0.05188618610374951,0.3608825009218942,0.18719513431293885,0.49136000069533736
T25__cat_trait_0,0.08959771179259143,0.010287314983310397,0.1807171640932912,NA,NA,NA
T25__pvr_0,0.10898943119411596,0.016558887967603228,0.21774242676018868,NA,NA,NA
T25__pvr_1,-0.0530731955027867,-0.15194188183052537,0.04204159756214247,NA,NA,NA
T25__time,0.005176555820509611,-0.046867482341799396,0.056510592484369,NA,NA,NA
T26__cont_trait_0,0.0045869160025346035,-0.062002759490825295,0.0637261318311694,0.10846551687812772,0.04767315090387275,0.1943075271494676
T26__cat_trait_0,-0.04570793038587591,-0.082173433061549,-0.008441439954574668,NA,NA,NA
T26__pvr_0,-0.08015993481795769,-0.12603472364849413,-0.030114370620572938,NA,NA,NA
T26__pvr_1,0.010401872795202442,-0.02099489008781239,0.04992634706978806,NA,NA,NA
T26__time,0.00047354228907913647,-0.028019296451480782,0.02953994364486591,NA,NA,NA
