	ts	te
T0	35.0	12.73
T1	33.38	20.45
T2	30.95	0.0
T3	30.28	2.42
T4	23.42	0.23
T5	22.92	15.98
T8	22.09	0.0
T9	21.91	0.0
T10	21.8	14.7
T11	21.59	0.0
T12	21.46	2.15
T13	21.03	18.56
T14	20.92	0.0
T15	20.88	13.64
T17	20.69	15.9
T18	20.27	2.17
T19	19.82	17.07
T20	19.38	0.0
T21	18.34	17.79
T22	17.77	7.13
T23	17.6	12.8
T24	17.59	13.49
T26	17.13	4.81
T27	17.09	16.26
T28	17.06	8.48
T29	17.04	0.0
T31	16.62	7.2
T32	16.53	15.89
T33	16.53	6.4
T34	16.52	4.5
T35	16.51	8.25
T36	16.48	16.17
T37	16.44	10.49
T39	15.93	13.16
T40	15.77	0.0
T41	14.86	13.06
T42	14.16	7.37
T43	13.98	10.49
T44	13.78	0.0
T45	13.71	9.33
T46	13.67	10.32
T47	13.53	8.62
T49	13.45	10.0
T53	13.0	3.24
T55	12.83	2.43
T56	12.83	7.68
T57	12.69	8.76
T59	11.81	0.0
T60	11.77	10.7
T62	11.46	6.09
T65	11.07	3.2
T66	10.85	8.66
T67	10.57	9.95
T68	10.33	9.23
T69	10.3	6.07
T70	10.18	8.26
T71	10.18	8.66
T72	10.16	6.15
T74	10.13	7.26
T75	9.92	0.0
T76	9.67	5.27
T77	9.65	8.67
T78	9.65	7.31
T79	9.52	9.13
T82	9.47	8.59
T83	9.43	8.42
T84	9.43	7.11
T85	9.4	5.92
T87	9.24	6.2
T88	9.16	0.49
T90	8.87	4.54
T94	8.47	6.32
T95	8.4	2.1
T96	8.33	5.0
T98	8.1	0.0
T99	8.08	1.49
T102	7.64	2.61
T103	7.54	4.24
T105	7.44	4.37
T106	7.33	1.29
T107	7.33	0.0
T110	7.19	2.18
T113	6.99	0.0
T114	6.99	4.64
T115	6.91	5.89
T116	6.84	5.92
T117	6.78	4.89
T120	6.58	0.0
T121	6.48	2.93
T122	6.42	4.58
T123	6.4	2.18
T124	6.28	0.0
T125	6.14	3.03
T126	6.02	3.27
T128	5.96	1.68
T129	5.88	0.0
T130	5.82	0.0
T131	5.7	1.08
T132	5.41	3.63
T136	5.01	0.9
T137	5.01	0.11
T138	4.89	0.0
T139	4.79	4.46
T140	4.78	0.0
T141	4.75	2.48
T142	4.68	1.85
T144	4.62	0.0
T145	4.59	2.83
T147	4.43	0.0
T149	4.27	1.99
T150	4.25	1.91
T151	4.2	0.0
T152	4.05	0.0
T153	3.97	0.0
T154	3.93	0.0
T156	3.84	0.64
T157	3.77	1.38
T158	3.75	3.52
T159	3.74	2.24
T160	3.58	1.34
T161	3.57	3.16
T162	3.33	0.0
T163	3.26	0.0
T164	3.26	1.64
T165	3.25	0.0
T166	3.2	0.15
T167	3.17	0.78
T169	3.08	0.61
T170	2.88	0.0
T171	2.84	1.5
T172	2.83	2.5
T173	2.82	0.53
T174	2.77	0.0
T175	2.72	0.75
T176	2.71	1.7
T177	2.71	2.52
T178	2.7	2.44
T179	2.7	0.0
T180	2.66	0.64
T181	2.64	0.0
T182	2.57	0.0
T183	2.53	0.0
T184	2.53	1.79
T185	2.48	0.0
T186	2.47	0.0
T187	2.47	0.97
T189	2.25	0.0
T190	2.18	1.76
T191	2.16	0.0
T192	2.16	0.58
T193	2.15	0.0
T194	2.11	0.0
T195	2.08	0.0
T196	2.04	1.06
T200	1.76	0.0
T201	1.76	0.0
T204	1.7	1.48
T205	1.57	0.0
T206	1.49	0.82
T209	1.41	0.0
T211	1.33	0.0
T212	1.29	0.0
T215	1.26	0.0
T217	1.22	0.85
T222	0.94	0.0
T223	0.8	0.0
T227	0.75	0.0
T228	0.71	0.0
T230	0.52	0.0
T239	0.22	0.0
