NMDS1	NMDS2	Africa	America	Eurasia	Island	Grassland	Temperature	Humans	PVR1	PVR2
-0.0810981217987767	-0.799016239637565	1	0	0	0	0	1.15800873170315	0	0.77406224235629	0.37265968320524
-0.0184602625500703	-0.567317586836067	1	0	0	0	0	0.649751089789152	0	0.910160401176148	0.660242431957473
0.142035802312936	-1.56118648538441	0	1	0	0	0	0.0913830642446737	0	0.975730907436852	0.789441528093054
0.194266825002114	-1.63273240063768	0	1	0	0	0	-0.0854711583865352	0	0.976088605297016	0.790148672944206
0.263965938334339	-0.170495841571779	0	0	1	0	0	-0.0390625317151556	0	-0.753683529350232	0.0526548219582732
0.263965938334339	-0.170495841571779	0	0	1	0	0	-0.168522792185415	0	-0.757558120911618	0.0533201201837752
0.242329146842273	-0.175542130996932	1	0	0	0	0	1.18588157808617	0	-0.767998128345078	0.0551762196942223
0.134814355994058	-0.243390226809055	0	0	1	0	0	0.00163654821529707	0	-0.743768520903669	0.0509119771863044
0.19495139849217	-0.223090670725096	1	0	0	0	0	1.05576330247732	0	-0.758058385847865	0.0534067467932185
0.100421214012633	-0.386225089427438	0	0	0	1	0	0.446812472177229	0	-0.751040715959131	0.0521642200658656
0.13077149655276	-0.207110947575169	1	0	0	0	0	0.935498381764172	0	-0.767628265534775	0.0551113647116103
0.217094065020907	-0.238321888268395	0	0	1	0	0	0.0563901566185406	0	-0.758406151945024	0.0534666827471079
0.29186712293248	-0.180649591666838	0	0	1	0	0	0.446812472177229	0	-0.765781834943118	0.0547794182083721
0.28098057105069	-0.175243889773299	1	0	0	0	0	1.02881505172493	0	-0.76937285906281	0.0554180028661687
-0.666339184502935	-0.978623531843796	0	0	1	0	0	0.073464805855593	0	0.901987450262719	0.642609767606029
-0.530823275802624	-1.09025744803064	1	0	1	0	0	0.655987048640945	0	0.877672729965966	0.598913344092577
-2.45263487793742	1.08959153900003	1	0	0	0	0	0.935498381764172	0	0.989242411901257	1.01504248251809
-1.73451104900531	1.13340697049122	1	0	0	0	0	1.27408935102224	0	0.959195863702914	0.948988403213572
-0.346161952688902	-0.497534449635795	0	0	1	0	0	0.117318984014631	0	0.784683883346936	0.385380104424268
-0.0984097137815234	-0.870448273676343	0	0	1	0	0	-0.107087799298108	0	0.781363720562962	0.381353404166966
-0.974507467842991	-0.283534196697913	0	0	1	0	0	0.26833177110091	0	0.778878429665517	0.378413065306696
-0.369716114281058	-0.53141789121383	0	0	1	0	0	0.073464805855593	0	0.781086897140603	0.381023155117149
-0.0282152712225646	-0.68239770389694	1	0	0	0	0	1.33280454800341	0	0.780155766370739	0.379924089799139
-0.414583843029675	-0.53445284639467	0	0	1	0	0	0.117501203591469	0	0.784644543351409	0.385325319039452
0.43787219068675	-0.560068068712387	0	1	0	0	0	0.7856531497443	0	1.18112554742903	-2.78345115550946
-1.71873449869772	1.66982240067779	1	0	0	0	0	1.15159730214774	0	1.0489690963553	1.2003603204213
-1.6866405917305	1.90822505694254	0	0	1	0	0	0.123558317303032	0	1.06410457192498	1.24436557654468
-1.68664059173146	1.90822505694352	0	0	1	0	0	0.446812472177229	0	1.05753668393309	1.22543732716863
-1.67311018539467	1.73061536594545	0	0	1	0	0	0.117318984014631	0	1.06271301695924	1.24038048942612
-1.68664059173608	1.90822505694826	0	0	1	0	0	0.0602336399151814	0	1.06982099682344	1.26082201985993
1.37285055676594	0.648309788828526	1	0	0	0	0	1.09402941361333	0	-1.37928092236344	-0.273084303101684
1.06234113213693	0.616778334033209	1	0	0	0	0	1.18345198372832	0	-1.34810159942632	-0.257668380939758
1.37285055676594	0.648309788828526	0	0	1	0	0	0.481231725579983	0	-1.3899232078234	-0.27829867118615
1.37285055676594	0.648309788828527	0	0	1	0	0	1.58305276686108	0	-1.39271061236681	-0.279664231638318
1.30741179705183	0.635066864936334	0	0	1	0	0	0.397343231502291	0	-1.39413750495366	-0.280364161917152
1.06000256094101	0.733434697159816	1	0	1	0	0	0.540468835423207	0	-1.35637598507521	-0.261733469286572
-0.815959002114192	1.10228837072399	1	0	0	0	0	0.983820313992352	0	0.857863047512887	0.576981959278311
-0.70665578525507	-0.734049517803922	1	0	0	0	0	1.18021252458454	0	0.760143592491511	0.417747983075485
-0.0396905546967406	-1.27754260390367	0	1	0	0	0	-0.314102736332632	0	1.01676438041711	-1.84945090163096
0.356160389552288	-1.10612747792026	0	1	0	0	0	0.242794034850709	0	1.09977589403238	-2.31750758987554
0.423212791123226	-1.18916153862621	0	1	0	0	0	-0.246114587552369	0	1.1028244371658	-2.33326960529523
-0.343765582145374	-1.0365355480159	1	0	1	0	0	0.396841565259883	0	-0.0997793975416043	0.186300433791949
-0.370101165135938	-0.851733865646352	0	0	1	0	0	-0.168522792185415	0	-0.0610194196847636	0.180306097477616
-0.447344999291067	-0.877743982550461	1	0	0	0	0	1.12453432055067	0	0.604211523997583	0.169206429750253
-0.307519002546884	-0.826177802592687	0	0	1	0	0	0.473403032649161	0	-0.384721702532773	0.168198637414877
-0.370101165135938	-0.851733865646352	0	0	1	0	0	0.073464805855593	0	-0.0999899095160433	0.187261742817186
-0.399408460837228	-0.839437818975207	0	0	1	0	0	0.178409784367911	0	-0.0786334130475656	0.179345780185565
-0.370101165135938	-0.851733865646352	0	0	1	0	0	0.021741441526435	0	0.0373481945834677	0.179122192421157
-0.57789663886497	-0.763704961138203	0	0	1	0	0	-0.168522792185415	0	-0.0996372609810321	0.185642688413256
-0.370101165135938	-0.851733865646352	0	0	1	0	0	-0.128184776972031	0	-0.0992229431898826	0.183756220153242
-0.100356671834941	-1.33411877387726	0	1	0	0	0	-0.655966909100573	0	-0.398474521538549	0.171895515173322
-0.350217659449109	-1.10061656866568	0	0	1	0	0	0.0810235438577663	0	-0.422083393093159	0.168178510353548
-0.444332803618098	-1.11884892485171	0	0	1	0	0	0.0778853178122212	0	-0.262508223255815	0.175807195204195
-0.399408460837228	-0.839437818975207	0	0	1	0	0	-0.0223759426880361	0	-0.0820972393929515	0.179169299434006
-0.404282214879937	-1.05941177694698	0	0	1	0	0	0.073464805855593	0	-0.263688141735698	0.177749768812984
-0.370101165135938	-0.851733865646352	0	0	1	0	0	0.073464805855593	0	-0.318312000796757	0.173235461337676
-0.223422809527815	-0.396749683668074	0	0	1	0	0	0.26833177110091	0	0.750873291357896	0.388889754620865
0.151002162174363	-1.42219607157858	0	0	1	0	0	0.0470564649604995	0	0.978833239656357	0.795666169795413
0.170683466246357	-1.44908740346427	0	1	0	0	0	0.125086937086508	0	0.976154359487366	0.790304741834431
0.300060328236166	-1.36857456152947	1	0	0	0	0	0.935498381764172	0	0.982429066360707	0.802833252395002
0.0980591364424912	-1.19886651941199	0	0	1	0	0	0.073464805855593	0	0.97746413053148	0.792945215512168
-2.20167075377711	0.483958968833103	1	0	0	0	0	1.33280454800341	0	0.788310404413615	0.455279442541808
1.04878505394002	0.863758290508446	1	0	0	0	0	1.25951178487519	0	-1.35015766005366	-0.258924489081301
1.08299254011512	0.669883789413162	1	0	0	0	0	1.02187721005865	0	-1.42604893634751	-0.298307540056151
1.27222745085973	0.587721096377361	1	0	0	0	0	1.00910159306034	0	-1.41675446915894	-0.29355602316204
0.925248582959033	0.636195851535037	1	0	0	0	0	0.905101456798289	0	-1.36098723883267	-0.264710156596743
1.08299254011512	0.669883789413162	1	0	0	0	0	1.21780374839892	0	-1.42604893634751	-0.298307540056151
1.02839671264375	0.73507046434162	1	0	0	0	0	1.18588157808617	0	-1.40556005117096	-0.287813721418333
-0.239250630511692	1.69602367332516	0	1	0	0	0	-0.569878282354391	0	0.922928603608864	0.694452352528919
-0.539360890058233	1.80141832356426	1	0	1	0	0	0.317573799710903	0	0.919179201707236	0.687567538953403
-0.96188790502483	1.54173471109299	1	0	1	0	0	0.298463240386953	0	0.917735954989574	0.684900330303176
1.12192988625783	0.556943356837852	1	0	0	0	0	1.05576330247732	0	-1.38909826093258	-0.278280378881569
1.30539697666393	0.821895143121385	0	1	0	0	0	-0.558573919717212	0	-1.42517309780522	-0.296556121151871
1.13783525334634	0.966247957669062	0	0	0	1	0	-0.107087799298108	0	-1.42176908578103	-0.294801327148688
1.21401142690682	0.947028098839172	0	0	0	1	0	-0.13822035144456	0	-1.42598493166145	-0.296968458827686
1.17218857430516	0.721349911109801	0	0	1	0	0	0.107418387006427	0	-1.41491347865338	-0.291332156183498
1.20089888930885	0.872512673167317	0	0	0	1	0	-0.074787692085249	0	-1.42266916782107	-0.295257085608786
1.28699654356522	0.794307984511626	1	1	1	0	0	0.253288532701942	0	-1.41479250537231	-0.291272042685403
1.20912952757134	0.674248570396191	0	1	1	0	0	-0.356974953438709	0	-1.42515161144698	-0.296542383271364
