NMDS1	NMDS2	Africa	America	Eurasia	Island	Grassland	Temperature	Humans	PVR1	PVR2
-0.0810981217987767	-0.799016239637565	1	0	0	0	1	1.04794499242837	0	0.77406224235629	0.37265968320524
-0.0184602625500703	-0.567317586836067	1	0	0	0	1	0.252003651070391	0	0.910160401176148	0.660242431957473
0.142035802312936	-1.56118648538441	0	1	0	0	1	-0.0777514857153596	0	0.975730907436852	0.789441528093054
0.194266825002114	-1.63273240063768	0	1	0	0	1	-0.504534653586701	0	0.976088605297016	0.790148672944206
0.263965938334339	-0.170495841571779	0	0	1	0	1	-0.572555508444858	0	-0.753683529350232	0.0526548219582732
0.263965938334339	-0.170495841571779	0	0	1	0	1	-0.747961319055046	0	-0.757558120911618	0.0533201201837752
0.242329146842273	-0.175542130996932	1	0	0	0	1	1.09342201502387	0	-0.767998128345078	0.0551762196942223
0.134814355994058	-0.243390226809055	0	0	1	0	1	-0.435275640065413	0	-0.743768520903669	0.0509119771863044
0.19495139849217	-0.223090670725096	1	0	0	0	1	0.904505479378887	0	-0.758058385847865	0.0534067467932185
0.100421214012633	-0.386225089427438	0	0	0	1	1	0.157078153563701	0	-0.751040715959131	0.0521642200658656
0.13077149655276	-0.207110947575169	1	0	0	0	1	0.801870692082892	0	-0.767628265534775	0.0551113647116103
0.217094065020907	-0.238321888268395	0	0	1	0	1	-0.389549428305012	0	-0.758406151945024	0.0534666827471079
0.29186712293248	-0.180649591666838	0	0	1	0	1	0.157078153563701	0	-0.765781834943118	0.0547794182083721
0.28098057105069	-0.175243889773299	1	0	0	0	1	0.896796189589582	0	-0.76937285906281	0.0554180028661687
-0.666339184502935	-0.978623531843796	0	0	1	0	1	-0.351688249561983	0	0.901987450262719	0.642609767606029
-0.530823275802624	-1.09025744803064	1	0	1	0	1	0.443092804746902	0	0.877672729965966	0.598913344092577
-2.45263487793742	1.08959153900003	1	0	0	0	1	0.801870692082892	0	0.989242411901257	1.01504248251809
-1.73451104900531	1.13340697049122	1	0	0	0	1	1.16241626505744	0	0.959195863702914	0.948988403213572
-0.346161952688902	-0.497534449635795	0	0	1	0	1	-0.584954226831253	0	0.784683883346936	0.385380104424268
-0.0984097137815234	-0.870448273676343	0	0	1	0	1	-0.394657806185602	0	0.781363720562962	0.381353404166966
-0.974507467842991	-0.283534196697913	0	0	1	0	1	-0.671460245428654	0	0.778878429665517	0.378413065306696
-0.369716114281058	-0.53141789121383	0	0	1	0	1	-0.351688249561983	0	0.781086897140603	0.381023155117149
-0.0282152712225646	-0.68239770389694	1	0	0	0	1	1.24589463530122	0	0.780155766370739	0.379924089799139
