feature,shap,lwr_shap,upr_shap,rate,rate_lwr,rate_upr
baseline,0.08548454266845931,0.0686672587970371,0.10379974278521008,NA,NA,NA
T0__cont_trait_0,-0.000201529482019508,-0.0052905524147799695,0.004489982683059427,0.08300846662340144,0.05575115803423876,0.10838737365165328
T0__cat_trait_0,-0.0007828332741089567,-0.006463818775238252,0.0035122050013599096,NA,NA,NA
T0__pvr_0,-0.0008427278426310077,-0.007085977184921342,0.005633305272074722,NA,NA,NA
T0__pvr_1,0.0008114692924471774,-0.018439912225272678,0.019829595005257,NA,NA,NA
T0__time,-0.0014604547387455065,-0.008053079366679452,0.0049731245034699625,NA,NA,NA
T1__cont_trait_0,0.0008263712967721876,-0.006146749520557537,0.008327831948369505,0.08437755657502845,0.05578456546938699,0.11272009013132812
T1__cat_trait_0,-0.0004793668119951699,-0.0054610119402075386,0.00431824455520298,NA,NA,NA
T1__pvr_0,-0.00014519072865002642,-0.006392072474864823,0.0068709388312277915,NA,NA,NA
T1__pvr_1,0.0009180788747922004,-0.012362493575031514,0.0157510255152813,NA,NA,NA
T1__time,-0.0022268787243499817,-0.016948006245880436,0.009806300093883717,NA,NA,NA
T2__cont_trait_0,-0.00017419412034502002,-0.0063033440960884694,0.005455867167195957,0.08402708140252337,0.05778271286487925,0.10787927684836529
T2__cat_trait_0,-0.0009538960180870601,-0.007716372018085192,0.004272447637649224,NA,NA,NA
T2__pvr_0,-0.0010242182262519615,-0.00917449374238961,0.005518021080171718,NA,NA,NA
T2__pvr_1,0.0001860695051839459,-0.01650647392728382,0.01794664213064887,NA,NA,NA
T2__time,0.0005087775935642039,-0.001578264133796775,0.003647072108532552,NA,NA,NA
T3__cont_trait_0,-0.0002604486599612588,-0.007031128403258131,0.00694091533274197,0.08241394716202124,0.05954168114010632,0.10711380339203513
T3__cat_trait_0,-0.0005601018684233264,-0.006094017306200253,0.0037126889652857008,NA,NA,NA
T3__pvr_0,-0.0005732370542087792,-0.006958878906565283,0.0057846780661220745,NA,NA,NA
T3__pvr_1,0.0004684861454112356,-0.012309290801644845,0.01567136415173601,NA,NA,NA
T3__time,-0.0021452940692558748,-0.015238733249340733,0.00758083066901882,NA,NA,NA
T4__cont_trait_0,0.0004949926278918024,-0.004516222140265841,0.00777682635451522,0.08444980220676013,0.06270147513792818,0.11180660237973274
T4__cat_trait_0,7.457688433067986e-06,-0.005388793481873848,0.00524113052863856,NA,NA,NA
T4__pvr_0,-0.000141536835972376,-0.009020927896086207,0.008235495556852764,NA,NA,NA
T4__pvr_1,0.0005723751393713299,-0.004072411580407477,0.006115347865494338,NA,NA,NA
T4__time,-0.0019680290814229513,-0.013490172782739836,0.007296336677811981,NA,NA,NA
T5__cont_trait_0,-4.9330753555258574e-05,-0.009090750461624407,0.006062322725831834,0.08346358010617778,0.059506346829597385,0.10644611233051876
T5__cat_trait_0,-0.0003237267304410109,-0.005333891669639592,0.0051830671555122155,NA,NA,NA
T5__pvr_0,-0.00019319035789605316,-0.0074581715634671805,0.007452251497648772,NA,NA,NA
