it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	q_12	q_13	alpha	hypQ	k_birth	k_death	RJ_hp	root_age	death_age	tot_length	T0_TS	T2_TS	T3_TS	T4_TS	T5_TS	T6_TS	T7_TS	T8_TS	T9_TS	T10_TS	T11_TS	T13_TS	T14_TS	T16_TS	T17_TS	T19_TS	T20_TS	T21_TS	T22_TS	T23_TS	T24_TS	T25_TS	T26_TS	T27_TS	T28_TS	T31_TS	T32_TS	T33_TS	T34_TS	T35_TS	T36_TS	T37_TS	T38_TS	T40_TS	T41_TS	T42_TS	T44_TS	T45_TS	T48_TS	T51_TS	T52_TS	T54_TS	T55_TS	T56_TS	T57_TS	T58_TS	T59_TS	T62_TS	T63_TS	T64_TS	T65_TS	T67_TS	T68_TS	T70_TS	T73_TS	T76_TS	T78_TS	T82_TS	T86_TS	T87_TS	T89_TS	T94_TS	T96_TS	T97_TS	T98_TS	T100_TS	T101_TS	T103_TS	T104_TS	T105_TS	T109_TS	T111_TS	T112_TS	T114_TS	T115_TS	T116_TS	T117_TS	T119_TS	T120_TS	T121_TS	T122_TS	T123_TS	T125_TS	T129_TS	T130_TS	T132_TS	T133_TS	T134_TS	T135_TS	T136_TS	T138_TS	T139_TS	T140_TS	T142_TS	T143_TS	T144_TS	T145_TS	T146_TS	T147_TS	T148_TS	T151_TS	T153_TS	T156_TS	T158_TS	T159_TS	T160_TS	T162_TS	T164_TS	T165_TS	T166_TS	T168_TS	T170_TS	T175_TS	T176_TS	T179_TS	T180_TS	T183_TS	T185_TS	T188_TS	T189_TS	T190_TS	T194_TS	T195_TS	T196_TS	T197_TS	T198_TS	T199_TS	T201_TS	T202_TS	T203_TS	T204_TS	T205_TS	T208_TS	T210_TS	T211_TS	T212_TS	T214_TS	T216_TS	T218_TS	T219_TS	T220_TS	T222_TS	T224_TS	T225_TS	T226_TS	T228_TS	T229_TS	T230_TS	T0_TE	T2_TE	T3_TE	T4_TE	T5_TE	T6_TE	T7_TE	T8_TE	T9_TE	T10_TE	T11_TE	T13_TE	T14_TE	T16_TE	T17_TE	T19_TE	T20_TE	T21_TE	T22_TE	T23_TE	T24_TE	T25_TE	T26_TE	T27_TE	T28_TE	T31_TE	T32_TE	T33_TE	T34_TE	T35_TE	T36_TE	T37_TE	T38_TE	T40_TE	T41_TE	T42_TE	T44_TE	T45_TE	T48_TE	T51_TE	T52_TE	T54_TE	T55_TE	T56_TE	T57_TE	T58_TE	T59_TE	T62_TE	T63_TE	T64_TE	T65_TE	T67_TE	T68_TE	T70_TE	T73_TE	T76_TE	T78_TE	T82_TE	T86_TE	T87_TE	T89_TE	T94_TE	T96_TE	T97_TE	T98_TE	T100_TE	T101_TE	T103_TE	T104_TE	T105_TE	T109_TE	T111_TE	T112_TE	T114_TE	T115_TE	T116_TE	T117_TE	T119_TE	T120_TE	T121_TE	T122_TE	T123_TE	T125_TE	T129_TE	T130_TE	T132_TE	T133_TE	T134_TE	T135_TE	T136_TE	T138_TE	T139_TE	T140_TE	T142_TE	T143_TE	T144_TE	T145_TE	T146_TE	T147_TE	T148_TE	T151_TE	T153_TE	T156_TE	T158_TE	T159_TE	T160_TE	T162_TE	T164_TE	T165_TE	T166_TE	T168_TE	T170_TE	T175_TE	T176_TE	T179_TE	T180_TE	T183_TE	T185_TE	T188_TE	T189_TE	T190_TE	T194_TE	T195_TE	T196_TE	T197_TE	T198_TE	T199_TE	T201_TE	T202_TE	T203_TE	T204_TE	T205_TE	T208_TE	T210_TE	T211_TE	T212_TE	T214_TE	T216_TE	T218_TE	T219_TE	T220_TE	T222_TE	T224_TE	T225_TE	T226_TE	T228_TE	T229_TE	T230_TE
2500000	-2435.02818110106	-36.4660651609325	-1762.23256060296	-636.329555337168	2.0177539286195	2.58797413936148	2.20614361943617	1.01954069285407	1.84705404809109	1.07216508041355	4.11856249265684	1.30998077661854	0.644119515053385	3.69409973339889	2.53600164642994	0.832418002598368	3.10626241729182	0.694883759316894	1.77392609077202	1.00171115535409	2	1	1.02888722200638	34.5340644364337	0	559.521201129988	34.5340644364337	29.2466922158743	29.4881545209608	29.2904255978461	15.2545295459346	27.7133705148574	28.9138759587604	26.2104879113786	27.6642529352385	27.9254488879695	28.3827153248349	27.7321391724481	26.3149975706624	25.8550935133175	24.5834984834922	23.8164218885224	25.2391890886157	24.4236998587766	24.7454647195386	24.8141335072866	23.3862163100814	24.9503173503402	24.8613772161881	21.5913034042165	25.031409609591	23.8935415166878	23.5621431491886	23.7965744252801	23.4784431695789	23.2025235292418	23.0951269077819	22.6558035398905	22.9104064989204	22.8363000101365	22.4515506566085	21.9945074290693	21.9229628924361	22.8441449790872	21.8796973468666	21.5646120312115	21.8182830718306	19.3773277632141	20.5625036234796	21.220311216517	20.8157524876925	20.9204213859228	20.7443992010588	21.096887537636	20.3820390957839	19.1099811986747	17.8920188877113	20.4176724585446	20.4666560362161	20.2261766623452	19.1547774319096	19.49563328959	19.360985145213	18.7109462527502	18.8834213726186	20.4497531478536	19.0944811332576	16.6058922477394	15.0470376331126	16.7707922381725	18.89684965431	17.1397132474046	12.9011862460343	17.5489140968374	16.5454937114445	0.754343968923739	16.1944311957005	19.3982495265697	16.0443663971231	15.9374087436899	14.5166469376609	14.6928076262152	14.5046925926225	11.508477182387	12.1982974121706	9.75001191428424	12.6418113743949	12.2352144805448	8.84045781880211	11.5913093698455	9.5475968859048	10.727946758842	10.7766682884637	7.75840869642959	10.6719594110226	10.8948977416964	11.7881412170644	11.4409054226335	9.93078343918247	10.1390455388971	11.7709357321157	9.59068098999807	9.13546439709785	9.26464171963357	9.239595196457	8.79283018020474	10.3267675011962	8.71132481174114	8.63702307437059	7.14768499979026	9.46889104530628	8.35303082901719	7.65870434435642	7.85919024412084	7.49059283058503	6.84106551615142	7.1151491937965	7.33159632505915	7.13239481775767	4.84741671201943	0.38184338968528	5.65996838999096	5.06933347930997	3.7568657930096	4.06601234162607	4.72592763125988	4.265195577325	3.86867187673207	1.80290581383158	5.35067256168203	3.32645171046334	3.6743611308981	3.11248309740984	4.41117521965912	3.20278166353866	4.23195641246518	2.70381853252087	2.90352202903498	2.0504699102006	2.44947619928066	2.66932139519495	2.69500977836801	1.22027308269987	1.5169270257043	1.75382932108448	1.4082720690551	0.316432296827423	0.575649355034592	0.924775388018647	1.66210194199132	0.859466190496999	0.337044193062959	0.400295113489158	0.22446909007889	34.3333645445795	27.6945059070509	24.460506392771	28.6461106547543	14.6506738940461	22.1326031835507	25.8271097866892	22.5850615557769	17.1218215844684	22.7912774652526	22.5668455901692	26.5614514256875	26.3069942232546	25.5643029563301	17.8450480899464	22.6698742691495	22.1388595386809	18.6620346633695	24.6908492459946	20.7613770887595	13.0291850676242	22.4343754319148	23.1057052506344	14.0886026328258	23.9847595051646	15.908895787	17.857390273165	21.6076932398304	20.7611195463476	22.4846071000239	22.417936258643	13.204741243706	21.9013967344295	5.93120172147779	7.08495735091957	20.1560380143501	17.1549083615491	20.7879382784494	21.4613415546107	20.2809306125275	20.3160943448502	17.1448307908517	18.8518289745267	16.5262961794592	20.1761007042963	19.6593130471243	18.1996352635574	16.1821987068921	20.1125603983505	18.9870535552382	16.8892680099511	17.9574612010336	0	16.0850937857337	18.110400730865	19.1730331501231	17.0845314256388	15.3247970648642	15.8822135404152	13.2651409296135	7.62310271961954	0	14.8039119519424	13.8766810034315	0	10.8714527113276	12.5516194328893	16.8155110954804	12.7950000156428	0	11.8013716037044	0.740142046517146	15.9308022521085	12.3750855943921	11.2179163006948	11.8347911910683	9.38063456436011	5.88549934875717	0	9.73167292860345	8.28660446065759	0	8.68344333204694	6.9684058833338	9.39618508782586	4.7936747656201	8.66605325221166	7.56720066026105	6.83035247902808	0	4.08173800797155	0.587017791235883	7.02289094727316	7.8428020679664	6.60211030114788	3.29803727216827	9.00476211449746	4.01533042074499	8.43908275967788	8.46690585031253	1.33866065354795	6.45420053661904	7.99913963661325	0.98915748411217	3.48875211456838	0.75637977156048	0	2.9240280378229	5.78310170856496	0	4.90147885023149	2.7842973343677	3.21348584360821	0	0	3.17275387392033	4.14214339015742	2.30133447704895	0	0	2.08099135137155	3.3850976099461	1.15667498356975	0	0.481985117668916	0	2.77370733012863	2.83461147782347	0	0	0	0	0	1.5890337635249	1.07561145407338	0	0	0.59220885441443	0	0	0	0	0	0	0.225212362288252	0.156255311983054	0	0
2580000	-2455.29148779368	-36.3887240588647	-1779.7528693765	-639.149894358316	1.56861590023146	1.77872018822928	1.72653333551893	0.777298488181634	2.37019224816554	0.950812656729991	3.72586420236506	1.10923741461894	1.02634220082542	4.29449685354616	2.52434529132665	0.945133579012191	3.27372104291642	0.209583154973495	1.50200174097685	0.681353480726086	2	1	2.37405812026277	35.0376883059433	0	560.944729592382	35.0376883059433	29.5559219712024	29.3954001375388	28.9570314173006	14.9834046546818	27.1675914903813	28.7505465586817	26.4416139708771	27.8280345721081	27.8145848303539	28.0456512956032	27.6378478909436	26.5206081753586	26.5377446893452	25.6586266193994	22.9763297787064	25.0534247016812	25.3856053332453	25.0213768232652	24.8228309329605	22.6833987747429	24.4884932446259	24.8107763230408	21.4376714243553	24.4555124725726	23.8701007412897	23.5418110102111	24.9424302726046	23.4775128494741	23.531803132285	23.4179774688408	22.9521654499943	22.6713004728114	22.575083198297	22.7161432064638	22.3865008971228	23.3927106133977	22.2938521489359	22.0451779958753	22.082716524952	21.9992290093953	24.1834052339118	20.5552763798876	22.4889050268204	20.9050119099406	21.4809832598582	21.1059720890998	20.7190464091978	20.5756053676355	19.3732499442569	18.1812148319495	20.2423841699175	18.9800461843009	20.2327372066035	19.2282225157772	19.5682639964505	19.135823649948	18.6067699883924	18.8853335601414	18.621406008938	18.3902493498956	17.710039532133	14.978564794493	16.6035876053873	16.6224557359002	15.3805898384305	12.7856018613287	17.2529987146042	17.8334662817144	0.56212567112694	18.7647481454753	17.7345465260558	16.5226733381428	16.038799496082	14.6664646581691	14.3750161522467	14.8824450307535	11.4620472237466	12.7305597519635	9.84291868553557	11.5710569361642	12.2155217418104	8.85369832673013	12.4792739831182	9.50748994913047	10.9669005053592	10.7710921476791	7.81624262944894	10.6816143630227	15.219951006502	10.2974349260001	10.6243684254608	10.3913293895109	9.87135649760552	11.1862250689601	9.60006975771324	9.58011614102424	9.46400102482222	9.68848008986959	8.94410074569594	9.12987066001135	8.63247064690142	8.32276335980913	7.32978927373767	8.31081978516779	8.45770938293862	7.72149917721466	7.75909758534717	7.35801429769545	5.92184959322785	7.0070771517591	7.25963786158575	6.60493212062652	5.17391776109832	0.542419218822341	5.79478494465458	5.11749190989826	3.75966788962235	5.09663774331908	3.91889671725016	4.95164463205924	4.31779215071068	1.78798653417828	6.27070781961892	3.26675975845361	3.18617146878056	3.18763225985614	3.91217822110851	3.3556711356744	2.80862340507231	2.93098286798052	2.72273383062117	1.90147928462154	2.22426171819576	2.14260828861507	1.9201931987927	0.786837366088412	1.74326448002357	1.6717166623336	1.71107817392271	0.341527068415224	0.371461098918973	1.60429831588316	1.32351034252408	1.05963628508481	0.326559498084959	0.347425817395252	0.579999477352013	33.653391853105	27.5295954396152	24.3383243845486	28.8407265285338	14.7904266191103	22.3020079841955	25.4954928989228	22.0611365920304	17.0370169196944	22.9814551420893	22.525040532093	26.2770811422938	26.1091435236641	24.6187084109448	19.4149707739522	21.4685082070527	22.7905213535309	19.2912508866459	24.6264197361161	20.725359409377	13.3951017171261	22.2341134307938	23.3632319255759	14.0645508530953	24.2239698613192	19.2608418016811	18.5582948868066	21.8449926786033	20.0796333722024	18.6676931011889	22.1262870756824	11.761534268647	22.2432900959191	6.73876733397445	6.74756007551436	19.8062907790829	17.2183006633268	19.2433805832419	20.5664361792632	21.1454819206746	20.0144729187212	16.8670018769331	18.9813346548809	14.2947406339169	19.5793058624314	19.7185821594234	18.6180243427662	15.1433079689287	20.0634572425864	19.0321486484871	17.4310308363739	18.4080967519329	0	16.421345848205	18.2051782520893	19.4273710296609	18.4941592325516	15.5682817996657	16.2225408704287	13.13387752311	7.27701895292189	0	14.7622392850097	13.9097695938627	0	10.703489674084	11.9639469050059	16.6684807439756	13.6944126159067	0	11.8441195286544	3.64316587035503	15.8157772766063	11.3926460115966	10.9739198831286	11.9156167525428	10.7959532163143	6.67204872177841	0	9.69591147454428	8.56616462585901	0	8.73397306899883	5.47783577043742	8.86008089918484	4.76829572255382	8.70618464339869	7.37547959669065	8.03164826949425	0	4.65966749619798	0.929783667728946	7.07635893688826	7.83425998160648	5.99165521158555	3.2816105792071	8.79178908196483	4.26810089025639	8.43628026918111	8.48910374827335	1.86748406586071	7.0064346366178	7.8368157034504	1.54629740653591	4.47729297494968	0.349258175630046	0	3.05758521194773	5.88051668228664	0	5.22602384499762	2.73586841226488	2.91040360938403	0	0	3.21836562839845	4.89364905376177	2.56392757218	0	0	1.67914103123989	3.42070895846595	1.74800203009047	0	0.4909791568829	0	3.08419824858421	2.82338454332493	0	0	0	0	0	1.3316403917413	1.50809463829686	0	0	0.568116722048859	0	0	0	0	0	0	0.00151404082272344	0.310388711490165	0	0
2650000	-2455.08670214571	-46.9066199330663	-1767.49819016299	-640.68189204966	2.25244172282043	2.04590380218548	2.10833428056327	0.917461605861833	1.65360854331668	1.20031707772198	3.8881163025553	1.30302196072204	0.92131377803293	4.50445272231351	2.6636445199933	1.01510488363755	3.54602257040516	0.404347725197022	1.29588323139957	0.568212704494642	3	2	2.54519604286642	34.6773275549504	0	561.247872978857	34.6773275549504	29.297281013913	29.5428901439638	28.9036012265932	14.9566986802201	27.3085509093605	28.6235403985523	26.4251737970066	27.4245092331191	27.711588530376	27.3058986068356	28.0139305478466	26.3286013702879	26.1178025831574	25.5352268347624	22.7767147106688	25.0294751124274	24.6439379642131	25.17334972014	25.4457851677323	24.5482390840961	24.9064599055389	25.0461559600707	21.2225596521839	24.7939804242033	24.2538311683484	23.7525461043921	23.8543631917051	23.7989735673871	23.3203910166451	23.147177071958	22.720346928785	22.7422688882822	22.7988235605079	22.6459687995768	21.9788165691055	22.6690959210618	22.3162569437652	21.8523408968549	22.1479724525911	21.7033398878643	19.3513725933878	20.6953346490448	22.0181678481742	21.3256608840899	20.9754476585781	21.4910449757985	21.7219198774954	20.3892027156971	19.1088854021976	17.6618885322348	20.0151606205591	19.0761185828197	19.2282569467798	18.9628005518098	19.5421974191881	19.2092222093077	19.318575655456	19.0565282441552	20.4493344444916	19.5747219132739	16.5667194157541	15.0050980716168	17.4268909491322	15.7053789484743	16.7533717242689	12.6917332091003	17.5239679664317	18.0386298203581	1.24266759448146	16.5318791741337	16.2197854961346	16.3310873971281	18.3029393180396	14.3504847899545	15.0744813004583	15.1306044410633	11.3718844456257	13.1764681659829	9.75474889342571	11.5433387080786	12.4475691947713	8.80463571822408	11.7455328552753	9.57144045066747	10.7468930025948	10.7417471772081	7.56994113222325	10.5060289889788	10.3899557913927	10.3086559406565	10.0091038968833	9.34242347947127	9.86539197892324	9.8448660793337	9.80534656432296	9.20165212221007	9.34094029423436	9.62706336523352	9.2211785883682	9.03377565147139	8.63389652748584	8.52282518961408	7.0694013701786	8.50426030759104	8.57870841494921	7.77425448574151	7.8042353337056	7.52835143758402	7.2045469184728	6.4826964066457	7.10082661323117	7.49394147799497	5.13599295847951	1.3710988171607	5.69723481999029	5.12236077614231	4.33116657927977	5.36020787210019	3.6970602800427	4.50604518612559	3.82820855266337	1.99149482252982	3.93755753119747	3.98393611075289	5.6267493590311	3.15061100551201	3.45588878993897	3.17728048342192	2.93173635759734	3.04291969654429	3.33222746605604	1.91038069470798	2.38190105839756	1.97171618176207	2.13167011666302	0.631079253067408	1.5712457765322	1.67864873008763	1.1505966924778	0.804670551432041	0.252317383540303	1.20870722366342	1.06586714906232	1.00676648379689	0.330591983198591	0.622493346459367	0.258419740878404	34.0799850141534	27.6889834799631	24.274700387513	28.8637027082573	14.1602070691431	22.4020164367135	24.7057220778099	22.7485747165966	18.4152769860563	21.6432412548912	22.5208339823502	26.5759872677864	26.2249733565092	24.9845199843175	21.4479548148141	22.574731945194	23.0829199152417	17.4175206320128	24.138016055417	20.1262426868393	12.2084899722907	22.4559600729178	22.6391852679374	13.8899643344824	23.7418282806471	16.5748649600081	18.3242096394808	21.2654418165995	19.8563815143714	22.5687273312165	21.9357524215536	13.5181768194217	22.5650960279378	6.80352106532398	7.14315534540913	21.1945875821109	17.8699237925378	20.712625374873	21.8297851137396	20.9146005993074	20.0491706349289	17.2880894338086	17.7870742992888	12.6942668819634	19.9597494262084	19.5918180285077	18.7664185319796	16.3174064810127	19.5865328228804	19.0670896310595	17.4717975814809	20.005557633371	0	14.8797823713448	18.0832900793159	16.4583482508092	17.6444590391898	15.1274498076004	16.2623048934731	13.0993740717995	7.3820837572409	0	14.9645536864611	13.3207958598924	0	10.5535148726019	12.2884827986617	16.1426289579671	13.0513176566186	0	11.6588277810623	3.70872905405726	15.1566139382532	11.0582176925062	11.3241714849975	11.7255575951341	10.0728343464143	7.32303897431728	0	9.73103479336451	8.28941743333713	0	8.74395861575271	6.95701864327741	9.14203981824968	4.73197055641476	8.43331698759065	7.42162756245561	6.95691870127244	0	3.23528443567823	1.02957548169398	5.19512717702627	8.05960576065706	6.45371596417413	3.26147299408358	8.96175837066562	5.21967420987478	8.55564868331752	8.44048112133327	0.642724325306321	4.86200579682651	7.32390976448314	1.49829827334981	3.78768438508983	0.815911550462323	0	3.0821412356548	5.29711646742764	0	5.10380738842882	2.61050780243824	2.19971226459077	0	0	3.18977774390165	4.9230279451931	1.54579769541965	0	0	1.32490905466866	3.56277911007375	1.74560196926477	0	0.433981157135723	0	3.01087836603464	2.54421381834027	0	0	0	0	0	0.745428979786954	1.61339282519472	0	0	0.410600639922847	0	0	0	0	0	0	0.235844606801569	0.317420326336212	0	0
2730000	-2455.34151194895	-46.9099586571417	-1776.12715065128	-632.304402640526	4.75777664654636	1.92013393712563	1.86093279640429	0.681165341990065	1.81172544417123	1.43101954206223	4.18686883636125	0.998804703844953	0.840912936353517	4.90162430705722	3.79709114874082	0.779407087550604	3.32921769026249	0.080061478288067	1.54001504327924	0.834630212140196	3	1	1.41383877669365	34.4496966628622	0	559.434157108473	34.4496966628622	29.198050237223	29.3515293356763	29.0375740069499	15.5275560509085	27.033194374226	28.765581459043	26.3523057474684	28.6183724042819	28.6867565800922	27.6256445111541	27.7765098031677	27.2757084895933	25.6654568463073	26.7754443495751	22.798976824026	25.0420817455519	24.6852332938452	24.963150692232	24.7643374030411	23.2327538179384	24.6286702970169	24.7357137300406	21.2962410419437	25.1230804334424	23.7588007854743	24.1234370135042	23.5497943485244	23.4903517916341	23.6532462304777	23.3529516215535	22.3667540702462	23.3179464533463	22.7013863305364	22.5223177881545	21.9984419609032	22.2313270807214	22.226908472061	21.878315727614	21.5526424234151	21.5678453263618	20.2914100970919	21.0614601663602	22.2806560929564	22.3322385351496	21.2471630628015	21.6397497386377	20.6431231306099	20.3577985843859	20.2705572224717	18.2541454128093	20.0151139694415	20.627660947183	19.0459991387144	18.5013180712006	20.532890963455	19.1744551296169	21.2894220590298	19.0036721850375	18.6786373074751	18.4552349158737	16.9997868644332	14.9761677406131	18.1967696318897	14.8978702157603	15.8418261731596	12.7248933671447	17.2719481830808	16.1838034223446	0.274947389870799	16.2710607819505	16.990329777082	16.935559209312	15.4413192321231	14.2925322857418	14.9147284443059	15.2576353770764	11.5746402447828	12.3553117799377	9.73763672547799	11.4077945098269	12.1004744769192	8.79742946998487	12.37267516437	9.46559772978834	10.7126328876561	10.7402956122126	7.98490323762149	10.4285092830717	9.31677798697946	10.6360738622195	11.0138334226439	9.26495092447543	10.0888919248468	10.6082251351396	9.59467163498062	9.13003706826113	9.49842950423334	9.59369651883704	9.18874012385099	9.09828221636122	8.58709351780514	8.71928073193987	7.24698180707027	8.98699616796633	8.22584296675355	8.21402856591607	7.71429485647414	7.62405449177628	6.63357208145801	7.13372275991788	7.01251080600593	6.63424968296892	6.72668441260652	0.384011974974565	5.78159370670089	5.79358501470163	4.0113749401296	4.89398868384664	4.00904541639139	4.02085147685156	4.46808244062317	1.81878829272937	4.66429237443149	3.32314915571981	6.64409560457466	3.49367937838468	3.35921196414156	3.26483294300446	3.08165509565239	3.04847644180636	2.700690921579	1.9069927623312	1.98625237250097	2.01467351877601	1.78866722983317	0.690038427066185	1.28850510928138	1.33020379996615	1.32447433799128	0.917793431551098	0.260753993599288	0.936977662382462	1.33107902817557	1.71875558349768	0.358714528381688	0.348573367878221	1.22134032947389	34.2756094697718	26.667126429104	24.5639125243587	28.8316434174203	14.6468497388047	22.0109843646452	25.7643291725168	22.7223014073111	17.8717799619652	21.9478718970671	22.5001872220023	26.5846416665954	25.0438298085659	25.4672888422621	21.5961498739588	22.0448472975789	23.2196162317508	16.1530320034445	24.441545497128	21.2481261932636	13.9773871854629	20.5956093741535	23.6828780593263	11.1049430603747	24.3956480247699	18.4399164958943	16.8441842889687	21.8419299679685	20.7533969394562	22.4309339983555	22.9129022878723	12.5217716038883	22.2822740618982	5.41661636039731	6.14765488447024	20.820624685171	17.6996086144342	18.6836932902129	21.6480663479127	20.76609676431	20.3898008280941	16.9431314085989	18.2336452224334	16.3562673508444	18.9701022573327	16.1929308897634	18.8498532714793	17.1112916298537	20.1802120087268	19.0229414628597	16.8930673023896	19.9706750955012	0	14.7325582743905	17.2090496744577	19.0066473635826	17.5016503725407	14.8869282896221	16.1758238000479	13.3232071357359	6.89068775203495	0	14.956060513222	13.5051821870769	0	10.6614681384892	12.5406624983213	16.7435804689573	13.7010166487436	0	11.7995650392394	3.54763892777139	14.782917090265	13.6447511770995	10.2856913986787	12.0388244723732	10.5284297078042	6.85628098695233	0	9.73547036455879	8.82151474886368	0	8.17712333029967	7.12596322228956	9.44357896701916	3.59345035079571	8.54065220282332	6.45601490543687	6.82766570249869	0	4.03328921830639	1.53985035527211	7.32713381102571	7.87242215432512	6.81450419914225	3.13413432747953	8.9278440616446	5.0449764099229	8.62866880529043	8.51400910556821	0.0584075202730958	6.95900110032593	7.99117041369434	1.66828376695212	3.67366327341282	0.485526891418966	0	3.03004379687748	5.16220029502511	0	5.30428298853538	2.75268875410634	3.09303419834564	0	0	3.17944273722453	4.48809694544382	2.65311312143805	0	0	2.11324534610032	3.33689216196038	1.17271510702748	0	0.50972850394531	0	2.89354844158421	2.82187733594496	0	0	0	0	0	1.14596935526279	0.851247653478981	0	0	0.395198019475046	0	0	0	0	0	0	0.23527695842155	0.263569992986502	0	0
2800000	-2430.75793697449	-43.5062154561575	-1758.99275331375	-628.258968204575	1.9656459095964	2.24022375684956	2.31020080096541	0.735591599449145	1.80091425070043	1.65474892642394	3.88401029875122	1.11827868903311	0.724541884305841	4.48728014974749	2.96152911994695	0.793415273643715	4.58229863705031	0.224928432194767	1.53534466256593	0.725230051625176	3	1	2.01489498908456	34.4119301134063	0	543.02069319638	34.4119301134063	29.1049642711338	29.460746675007	28.9215235879622	15.6023288568506	26.9598395193972	28.7568303108883	26.4252792884182	27.5678848109328	28.0940440909305	27.224695431381	28.0062738490051	26.3105706583921	25.7366602615529	24.7717708686302	23.0530070781977	25.1589340576701	25.9652724492696	24.8784547215117	24.9367842788068	22.2448506898488	25.0575700916699	25.5532766422456	21.7005482161441	24.8277940220872	24.3244503996604	23.8221755561553	23.596513489826	24.0784356007511	23.405603055672	25.6602939697922	22.4549927978724	22.75435563785	22.1546537368722	22.7804864078046	22.133957325305	22.3298391534592	22.135010449619	22.3639485141065	21.7974308196945	21.6415473381828	20.4718880269359	20.452653603894	21.2041929777732	20.8431808185182	21.9250862081639	20.7694906220533	22.1653826402097	20.3906268388394	19.1220995809363	17.6232440474889	20.1284498026023	19.8260343688459	18.7700372638684	19.6389951812567	19.5465816667515	19.3588992331981	18.5429582976819	19.2362498850106	18.4889356435586	19.8356607340017	16.5119296982717	18.2865224278044	17.3446136383997	15.0258428873924	17.2046979193661	13.7726186546411	17.1713960406192	16.8036051747293	0.234945788033963	16.3032303465877	16.7603773558105	16.1623346084888	15.5658677626698	15.3031574490191	14.4805574301863	15.1580255409395	11.8183854811398	13.0855657912039	10.0326497751556	12.8405362712543	12.3908044964214	8.79692067798476	11.6623700352816	9.623120494335	11.1534135151138	11.0022581868671	7.81513723316202	10.5636912619381	10.8270307177299	10.2341638988633	10.4294501663509	10.0278210079778	9.95607913134361	9.84090701847232	9.59522628895538	10.0634085959634	9.65791478771097	9.49646773303942	9.14147674727584	10.0552690986471	8.59528460192985	8.42826657900668	7.24308784833837	8.58231435143958	8.19562533152175	7.70193163580618	7.86356911772228	7.64976208665148	6.21126653473696	6.7550365147779	7.30730094342237	6.82565478407907	5.91427880846313	0.345995127100054	5.82787423699285	5.98491745490945	4.79700124382056	3.83555674847989	3.60253061297243	4.78382468804571	4.2889407956477	1.8087210787384	3.49520433780536	3.34571130535382	3.14263097780669	3.22223146237993	3.41025081385726	3.27736340889007	2.72810076269417	3.02634511433252	3.57536165238096	2.0192019068092	2.06619793075304	2.12081849672708	1.79672205177247	0.660526778558597	1.49609720089658	2.57239696564326	1.40429461218827	0.254307820529041	0.282293648383022	1.19744563516003	1.34454421301236	1.34149911209993	0.321909160723136	0.491142791809617	0.236274889622701	34.3107522659222	27.3187639802512	23.7710498492788	28.6714463308678	14.1854936653047	22.469373784031	26.4949832826988	22.7353296286984	18.2511834623436	23.0311596274979	22.5472925039858	26.6951616661814	26.3031205707822	25.4276792132298	21.1276521429753	22.3157578878346	23.284057921418	19.0139143847436	24.5180561823126	19.2558506351105	13.460215923243	22.4949864033004	23.4010541626922	13.1936129431234	24.333379860852	18.5262724502393	18.4386411812555	20.9203975000045	16.3147884478896	22.4186652590317	22.5401758529209	13.7248661213239	21.6018661350519	6.50940044950718	6.94827246344403	21.0274027951201	18.3632762315653	20.4869780408009	19.8495440186498	21.293422171308	19.9368661242161	16.3066115765232	18.1636056053921	16.8830422506454	20.1235892189463	19.1959776740806	18.627020377207	17.2590022238265	20.1008663762971	18.5042100354527	17.0008914103637	19.9989798184282	0	15.9474558600204	18.247425141854	19.2619601089726	18.8261297851363	15.5607018468376	15.8746928427854	12.7415051569972	7.62367115749628	0	14.1409926233026	13.7140990204172	0	10.9553048335264	12.6057890280074	16.683730871767	13.2565676753225	0	11.8011637800397	3.68968896947661	15.8258803492119	13.4586311427508	10.7712980991797	11.8608896930683	10.4292738495517	7.04022406574119	0	9.65865843672706	8.34168396891851	0	8.61143720497371	7.1347018508454	9.35836386109877	4.41990219023237	8.72346755570687	7.40333257889165	8.06219185117069	0	3.64216440672818	0.336043400940386	7.09193280991828	7.93718695696575	6.54910438314383	3.28850243854629	8.78455785566827	4.10778305539666	8.3982690305424	6.3353104934446	1.18637881433578	7.07432828094663	8.00470242747458	0.681375787782733	3.83821554869888	0.760213383057653	0	2.93410431004177	5.90713297243901	0	4.97097459459224	2.65063572436919	3.26146322102735	0	0	3.17785411319065	4.93979495748393	2.34614683867935	0	0	2.18560644523266	3.46314750265203	1.01417624169196	0	0.601260594967914	0	3.02115226006857	2.75283786537611	0	0	0	0	0	1.28671630998198	1.76585270910724	0	0	0.558199196365101	0	0	0	0	0	0	0.223707006887022	0.279281223166929	0	0
