feature1,feature2,feature1_state,feature2_state,posterior_probability,magnitude_effect,magnitude_lwr_CI,magnitude_upr_CI,shap,lwr_shap,upr_shap,delta_lik,lwr_delta_lik,upr_delta_lik,rank
cont_trait_0,none,none,none,0.8573333333333333,1.3966952339013,0.8275902893502494,2.2761651671708076,0.03316369889043247,0.01188851985639314,0.05886568280790941,-18.59667783908486,-41.50724832221886,0.35031573250205383,3.0
cat_trait_0,none,0_1,none,0.8946666666666667,0.8415150853328187,0.5654542660475623,1.0807647967821852,0.02821293299093869,0.010349877277915679,0.05466772640348576,-17.315290527671568,-36.34062799847186,-1.0895611080093204,4.0
pvr_0,none,none,none,0.9933333333333333,2.026490810740605,0.9427042549762294,3.2964531835967152,0.05308095397313028,0.02135322440076368,0.08815694671246015,-36.400202108294835,-66.70004333829661,-8.523483213521217,2.0
pvr_1,none,none,none,0.7133333333333334,1.1701356560579936,0.714749831587165,1.756635506579261,0.02643517453318847,0.010370362904218243,0.04528707146731766,-14.282036644159025,-32.85148433506561,0.7701242471836167,5.0
temp,none,none,none,1.0,4.370899868706472,1.6338940689528578,8.056511887522968,0.07614695482869703,0.038943410076557154,0.11246193871594795,-89.28395946782757,-174.68094560115674,-21.349172970328254,1.0
time,none,none,none,0.7493333333333333,1.3081065512432994,0.6024141214177992,2.217070037341833,0.014790386160132497,0.0032616692765487696,0.03282457048438453,-9.627545670710969,-27.943861767420117,3.2613469358046814,6.0
cont_trait_0,cat_trait_0,none,none,0.6506666666666666,0.8297243410269936,0.0007408572090192968,5.438050452736247,0.04503827316305957,0.00670418329304983,0.7965546895387051,-5.494642686777186,-19.069629843573466,5.598782666285729,7.0
cont_trait_0,pvr_0,none,none,0.8346666666666667,0.43751444389106775,0.12080290430031544,0.7964874079001689,0.4063079874664641,0.007237488042652702,0.8914666670469036,-9.156555737907338,-29.40514940958201,6.763367477214388,3.0
cont_trait_0,pvr_1,none,none,0.6226666666666667,0.7348764213464838,0.36175074633801924,1.1328616996730234,0.04472790765882391,0.00555824796322452,0.7694228347660385,-7.716336650601402,-24.3353962460277,6.1300847097923,8.0
cont_trait_0,temp,none,none,0.7866666666666666,0.24565891126666087,0.08237190962778038,0.45549959443166876,0.046300891753909876,0.007302508616386278,0.8995227896458212,-14.440395653108874,-39.48636899259202,5.8216283426546624,4.0
cont_trait_0,time,none,none,0.6813333333333333,0.7011204445094906,0.20785174364229575,1.27725291462433,0.03659825564087378,0.002331103064040942,0.845812816931328,-3.4550659336854226,-14.818847792926135,5.226611798339036,11.0
cat_trait_0,pvr_0,none,none,0.8946666666666667,0.3547247638210932,0.00027249338181588897,3.693423608625071,0.03892590028452317,0.008264736829786696,0.7942252299366015,-5.1133092309232016,-20.367618842081015,7.406382214826749,9.0
cat_trait_0,pvr_1,none,none,0.5173333333333333,0.9485245684569708,0.003001576451503818,9.337497566049354,0.03904838522066157,0.0049897247795468325,0.6782041610784765,-4.437666337997212,-16.52981118458092,6.145844635897447,10.0
cat_trait_0,temp,none,none,0.9573333333333334,0.5238492565962467,0.001863317766831017,3.6188240189325636,0.052785220710729976,0.007919237530835775,0.7511950565401287,-15.96310623320342,-39.44641154372471,2.8385487572830925,2.0
cat_trait_0,time,none,none,0.6453333333333333,0.7951093562383067,0.0014530116501520493,3.8779073526542396,0.029728800965393418,0.001992720765107847,1.0048474255242437,-3.560964716118417,-14.300411288167652,4.782596991164041,15.0
pvr_0,pvr_1,none,none,0.7506666666666667,0.4997458220411806,0.2364098318419474,0.7827599319936596,0.04261865510134706,0.006623983791937634,0.6384030629190167,-7.177213823716176,-24.645349910475147,7.4603532743269625,6.0
pvr_0,temp,none,none,0.9186666666666666,0.2375971523645031,0.06849095334446964,0.4203954765762225,0.06763478667982001,0.014171531428630616,0.6808228027679272,-21.950298753560457,-48.71174368865138,0.9064656964440019,1.0
pvr_0,time,none,none,0.6946666666666667,0.4974410912812561,0.19493328299531124,0.8258771054621732,0.03286670091824219,0.0026782125727741694,0.7439309034296127,-3.435588579943547,-14.5072977273486,5.988934941640423,13.0
pvr_1,temp,none,none,0.6693333333333333,0.2502064067767289,0.08058570168835263,0.4532647120360805,0.04303530806651282,0.008137533643202318,0.7624299633800911,-8.721590646305541,-32.07158734975985,11.44444642539952,5.0
pvr_1,time,none,none,0.7426666666666667,0.8169421934508705,0.2949231823259593,1.3875936351515377,0.03072357637127191,0.0020566819879357283,0.7772979192410893,-3.2699157191190418,-13.63058331584466,5.72165086486757,14.0
temp,time,none,none,0.236,0.30319318916165117,0.11416294162767635,0.5151281505610086,0.033721136567069404,0.004598851457908086,0.678045601297944,-18.66660458269498,-68.51150842941786,15.80590048776753,12.0
