	ts	te
T0	35.0	28.97
T1	34.65	33.24
T2	32.76	21.24
T3	32.42	27.93
T5	31.9	27.91
T6	31.16	27.66
T9	29.71	28.96
T10	29.53	26.42
T11	29.4	28.06
T13	29.32	28.12
T14	29.1	26.4
T16	28.92	24.62
T17	28.43	26.7
T19	28.22	24.17
T20	28.17	24.78
T21	28.17	26.91
T22	27.87	24.31
T23	27.79	26.48
T24	27.79	26.46
T25	27.76	26.79
T26	27.26	23.08
T27	26.13	25.45
T28	25.22	21.59
T29	24.87	22.04
T31	24.72	22.54
T32	24.63	23.52
T33	24.57	21.74
T35	24.38	20.4
T36	24.18	19.22
T38	23.59	0.0
T40	23.13	19.68
T41	23.06	0.0
T42	23.05	8.42
T43	22.78	19.33
T44	22.67	21.14
T45	22.58	11.97
T46	22.5	18.98
T48	22.35	22.16
T50	21.57	16.7
T51	20.89	8.46
T52	20.67	19.7
T53	20.41	12.75
T54	20.28	10.0
T59	19.62	5.97
T67	18.28	15.94
T71	17.37	16.12
T72	17.19	3.16
T73	16.69	5.92
T74	16.12	12.9
T75	16.03	0.0
T77	15.93	12.6
T78	15.77	5.45
T79	15.68	13.8
T81	15.28	12.54
T82	15.25	7.76
T84	15.16	0.0
T85	15.08	11.66
T86	14.9	8.05
T87	14.81	7.86
T88	14.66	13.05
T89	14.36	5.46
T90	14.33	12.69
T91	14.26	8.87
T92	13.6	10.94
T93	13.18	0.0
T94	13.04	0.0
T95	12.99	5.5
T96	12.86	5.45
T97	12.81	3.72
T98	12.55	11.23
T99	12.52	0.0
T101	12.2	5.49
T102	11.76	2.96
T103	11.45	0.62
T104	10.92	9.29
T105	10.83	0.0
T106	10.49	4.72
T107	10.41	1.15
T108	9.89	8.61
T109	9.86	0.0
T110	9.54	8.87
T111	9.34	1.15
T112	9.33	8.99
T113	9.23	8.93
T114	9.19	8.04
T115	8.99	0.0
T116	8.93	3.8
T118	8.29	0.0
T119	8.21	6.96
T121	8.09	1.9
T126	7.76	5.58
T127	7.56	5.04
T128	7.23	0.0
T129	7.19	0.0
T130	7.14	6.94
T133	6.32	5.06
T134	6.17	0.0
T135	5.88	2.35
T136	5.78	4.39
T137	5.68	3.68
T138	5.58	0.0
T139	5.48	0.0
T140	5.24	2.24
T141	5.22	0.0
T142	5.19	3.9
T143	5.17	1.96
T145	5.08	1.96
T146	5.05	2.31
T147	4.71	0.0
T149	4.57	2.8
T150	4.56	2.25
T151	4.29	1.63
T152	4.26	3.77
T154	4.18	0.0
T156	4.08	1.93
T157	4.0	3.87
T158	3.99	0.16
T160	3.97	2.77
T161	3.86	0.0
T162	3.25	1.7
T163	3.17	1.96
T164	2.99	2.28
T166	2.89	0.98
T167	2.84	0.0
T169	2.79	0.0
T170	2.72	0.55
T172	2.5	0.0
T173	2.42	1.57
T174	2.37	2.13
T175	2.3	0.0
T176	2.21	0.0
T177	2.2	0.0
T179	2.16	0.0
T181	1.95	0.2
T184	1.91	0.0
T186	1.82	0.0
T187	1.64	0.0
T188	1.57	0.28
T189	1.43	0.0
T192	1.3	0.0
T193	1.29	0.27
T195	1.18	0.0
T196	1.09	0.0
T199	0.92	0.0
T201	0.89	0.0
T202	0.88	0.71
T203	0.79	0.0
T205	0.58	0.0
T206	0.52	0.0
T209	0.42	0.0
