time	speciation	extinction	trait_weighted_speciation	trait_weighted_extinction	sampling
0.0	0.5	0.4	0.0	0.0	0.7870064505323656
0.010002857959416977	0.5	0.4	0.04044811063641057	0.032358488509128494	0.7870064505323656
0.020005715918833954	0.5	0.4	0.040510029251813066	0.03240802340145046	0.7870064505323656
0.03000857387825093	0.5	0.4	0.03894228615666148	0.03115382892532912	0.7870064505323656
0.04001143183766791	0.5	0.4	0.039404976824899	0.031523981459919255	0.7870064505323656
0.05001428979708489	0.5	0.4	0.04013853028840529	0.03211082423072424	0.7870064505323656
0.06001714775650186	0.5	0.4	0.03800682534032474	0.03040546027225969	0.7870064505323656
0.07002000571591883	0.5	0.4	0.038528163912620095	0.030822531130096142	0.7870064505323656
0.08002286367533581	0.5	0.4	0.038892329663396424	0.03111386373071712	0.7870064505323656
0.0900257216347528	0.5	0.4	0.038415401037554295	0.03073232083004345	0.7870064505323656
0.10002857959416978	0.5	0.4	0.03963001025904741	0.031704008207237885	0.7870064505323656
0.11003143755358674	0.5	0.4	0.03815342638436876	0.03052274110749494	0.7870064505323656
0.12003429551300372	0.5	0.4	0.039097510116646896	0.031278008093317516	0.7870064505323656
0.1300371534724207	0.5	0.4	0.037631421603122314	0.030105137282497942	1.7745987037656954
0.14004001143183767	0.5	0.4	0.03871115352263976	0.030968922818111786	1.7745987037656954
0.15004286939125466	0.5	0.4	0.039290739853980496	0.03143259188318445	1.7745987037656954
0.16004572735067163	0.5	0.4	0.03949099771324807	0.031592798170598464	1.7745987037656954
0.1700485853100886	0.5	0.4	0.0389830207645316	0.031186416611625245	1.7745987037656954
0.1800514432695056	0.5	0.4	0.03699899613760847	0.02959919691008678	1.7745987037656954
0.19005430122892256	0.5	0.4	0.03581450866071437	0.028651606928571403	1.7745987037656954
0.20005715918833955	0.5	0.4	0.03701744535025891	0.029613956280207087	1.7745987037656954
0.21006001714775652	0.5	0.4	0.03433083513172372	0.02746466810537879	1.7745987037656954
0.22006287510717348	0.5	0.4	0.03232647487902047	0.025861179903216604	1.7745987037656954
0.23006573306659048	0.5	0.4	0.032298872479511	0.02583909798360865	1.7745987037656954
0.24006859102600744	0.5	0.4	0.027677973577731118	0.02214237886218501	1.7745987037656954
0.25007144898542444	0.5	0.4	0.021752084521695973	0.017401667617356557	1.7745987037656954
0.2600743069448414	0.5	0.4	0.021120768798394075	0.016896615038715253	1.7745987037656954
0.27007716490425837	0.5	0.4	0.014466353209520862	0.011573082567615186	1.7745987037656954
0.28008002286367534	0.5	0.4	0.011015598685517302	0.00881247894841384	1.7745987037656954
0.2900828808230923	0.5	0.4	0.009792828986393729	0.0078342631891145	1.7745987037656954
0.3000857387825093	0.5	0.4	0.008070316672353967	0.006456253337883173	1.7745987037656954
0.3100885967419263	0.5	0.4	0.015119273574999812	0.012095418859999495	1.7745987037656954
0.32009145470134326	0.5	0.4	0.01671019801488202	0.013368158411906252	1.7745987037656954
0.3300943126607602	0.5	0.4	0.02365146945336805	0.018921175562693703	1.7745987037656954
0.3400971706201772	0.5	0.4	0.026669548486352078	0.021335638789081235	1.7745987037656954
0.3501000285795942	0.5	0.4	0.019605741551533273	0.015684593241226355	1.7745987037656954
0.3601028865390112	0.5	0.4	0.020905374821488222	0.01672429985718983	1.7745987037656954
0.37010574449842815	0.5	0.4	0.02174904006380848	0.017399232051047025	1.7745987037656954
0.3801086024578451	0.5	0.4	0.021086798758675956	0.016869439006941017	1.7745987037656954
0.3901114604172621	0.5	0.4	0.024961251072185726	0.01996900085774878	1.7745987037656954
0.4001143183766791	0.5	0.4	0.024949292788693546	0.019959434230954472	1.7745987037656954
0.41011717633609607	0.5	0.4	0.022089152691424904	0.017671322153139917	1.7745987037656954
0.42012003429551303	0.5	0.4	0.012439376489094872	0.00995150119127548	1.7745987037656954
0.43012289225493	0.5	0.4	0.01602613666032472	0.012820909328259775	1.7745987037656954
0.44012575021434697	0.5	0.4	0.0074467460503107735	0.005957396840248618	1.7745987037656954
0.45012860817376393	0.5	0.4	0.0024620044692668557	0.001969603575414183	1.7745987037656954
0.46013146613318096	0.5	0.4	0.007037921528324667	0.00563033722266029	1.7745987037656954
0.4701343240925979	0.5	0.4	0.00958872809683982	0.007670982477471854	1.7745987037656954
0.4801371820520149	0.5	0.4	0.007355954412656647	0.005884763530124779	1.7745987037656954
0.49014004001143185	0.5	0.4	0.0150079085223125	0.012006326817850346	1.7745987037656954
0.5001428979708489	0.5	0.4	0.01856996003997572	0.014855968031980575	1.7745987037656954
0.5101457559302658	0.5	0.4	0.003280543089995935	0.0026244344719974257	1.7745987037656954
0.5201486138896828	0.5	0.4	0.002146572095355893	0.0017172576762833273	1.7745987037656954
0.5301514718490997	0.5	0.4	0.0018672739386680186	0.0014938191509351142	1.7745987037656954
