	ts	te
T0	35.0	14.99
T1	31.77	18.27
T4	29.91	29.22
T6	28.98	26.75
T7	27.92	12.87
T8	27.88	21.14
T9	27.55	15.96
T10	27.14	12.63
T11	26.56	16.58
T12	26.38	11.33
T13	26.28	18.62
T14	26.26	20.26
T15	26.2	21.18
T16	25.96	15.48
T17	25.72	14.84
T18	25.56	12.53
T19	25.49	13.79
T20	25.42	17.57
T21	25.35	12.94
T22	25.34	22.25
T23	25.24	13.28
T24	25.19	14.76
T25	25.13	16.12
T26	25.0	15.18
T27	24.94	15.64
T28	24.81	17.48
T30	24.71	9.41
T31	24.68	19.8
T32	24.58	20.66
T33	24.55	13.78
T34	24.25	14.42
T35	24.22	22.22
T36	24.14	12.77
T37	23.97	23.02
T38	23.94	14.9
T39	23.91	15.89
T40	23.87	12.08
T42	23.79	8.94
T43	23.69	14.21
T44	23.66	10.9
T45	23.64	20.2
T46	23.58	14.62
T47	23.5	16.88
T48	23.4	5.0
T49	23.11	13.92
T50	23.08	15.21
T51	23.06	16.77
T52	23.0	17.29
T53	22.98	14.21
T54	22.9	8.28
T55	22.78	18.15
T57	22.64	16.43
T58	22.61	20.4
T60	22.48	20.39
T61	22.36	5.47
T62	22.33	13.84
T63	22.31	14.58
T65	22.27	17.34
T66	22.14	19.64
T67	22.1	12.73
T69	21.98	15.1
T70	21.98	15.06
T71	21.93	19.74
T74	21.75	16.37
T75	21.7	14.94
T76	21.65	21.32
T77	21.62	19.79
T79	21.44	13.09
T80	21.39	17.96
T81	21.35	14.16
T83	21.29	14.76
T85	21.26	14.27
T86	21.24	16.98
T87	21.24	9.38
T90	21.2	15.14
T91	21.12	18.18
T92	21.03	16.04
T93	20.95	14.09
T94	20.94	11.36
T95	20.91	11.47
T96	20.88	10.38
T97	20.84	17.23
T98	20.78	9.98
T99	20.72	15.09
T100	20.67	16.64
T101	20.55	18.26
T102	20.55	19.45
T103	20.55	15.5
T104	20.47	17.37
T105	20.44	9.27
T106	20.42	12.56
T107	20.42	2.63
T108	20.34	9.31
T109	20.28	10.23
T110	20.26	13.62
T111	20.26	1.93
T112	20.25	18.55
T114	20.19	17.07
T115	20.1	19.18
T116	20.08	14.58
T117	20.04	15.07
T118	20.02	18.31
T119	20.01	19.29
T120	19.94	11.56
T123	19.8	13.01
T124	19.78	16.35
T126	19.7	11.71
T127	19.64	15.21
T129	19.55	13.22
T130	19.51	8.75
T131	19.4	12.86
T132	19.38	12.28
T133	19.37	16.67
T135	19.32	15.94
T136	19.31	15.76
T140	19.14	14.43
T141	19.09	9.82
T142	19.08	12.21
T143	18.99	18.09
T144	18.97	16.89
T146	18.78	15.9
T148	18.72	16.57
T149	18.67	15.21
T150	18.66	16.15
T152	18.57	17.35
T153	18.57	14.88
T154	18.54	17.57
T155	18.5	10.61
T156	18.43	15.44
T157	18.4	6.54
T158	18.4	8.06
T159	18.38	13.11
T160	18.26	15.75
T163	18.09	13.61
T164	18.05	10.37
T166	17.97	14.2
T167	17.96	16.84
T168	17.91	16.66
T170	17.83	14.85
T171	17.74	15.5
T172	17.73	13.21
T173	17.69	14.59
T174	17.67	17.53
T175	17.57	13.64
T176	17.55	12.66
T177	17.54	14.08
T178	17.5	9.84
T180	17.36	11.9
T181	17.29	16.81
T182	17.28	15.59
T183	17.27	14.06
T185	17.19	13.54
T186	17.18	15.46
T187	17.11	9.59
T188	17.11	16.08
T189	17.07	10.04
T191	17.0	9.41
T193	16.94	15.59
T194	16.94	15.01
T196	16.87	15.59
T197	16.82	12.88
T198	16.77	12.38
T200	16.73	13.44
T203	16.61	13.03
T206	16.53	9.04
T207	16.48	13.02
T208	16.47	12.47
T210	16.23	6.67
T212	16.11	14.49
T213	16.1	6.94
T214	16.09	11.99
T218	15.94	10.92
T220	15.93	8.33
T222	15.84	11.09
T224	15.81	7.7
T226	15.74	15.41
T228	15.72	5.82
T229	15.71	15.36
T230	15.68	12.27
T231	15.63	14.53
T232	15.62	13.54
T233	15.51	12.67
T234	15.49	13.64
T237	15.05	13.86
T240	14.95	3.1
T241	14.94	10.7
T242	14.77	9.19
T243	14.76	8.4
T250	14.11	4.9
T252	13.82	12.49
T253	13.8	10.22
T254	13.1	11.49
T256	13.03	12.89
T260	12.86	7.96
T261	12.79	9.3
T265	11.94	9.06
T267	11.52	9.3
T269	11.19	8.18
T270	10.29	6.95
T273	9.81	7.65
T274	9.8	4.1
T275	9.67	6.71
T276	9.59	7.02
T277	9.31	7.47
T279	7.76	3.69
T281	6.44	4.15
T282	3.5	0.0
T283	3.12	0.1
T284	1.19	0.0
