	ts	te
T0	35.0	25.53
T1	33.06	16.52
T3	30.56	19.95
T4	30.21	19.09
T5	30.1	19.4
T6	30.09	19.9
T8	29.26	16.28
T9	29.14	17.57
T13	27.97	15.73
T14	27.86	12.49
T15	27.22	13.62
T16	26.98	21.68
T17	26.95	17.04
T18	26.9	13.53
T20	26.42	14.07
T21	26.37	13.12
T22	26.19	18.29
T24	25.85	14.67
T25	25.28	17.74
T26	25.1	15.03
T27	24.89	13.89
T28	24.89	14.28
T29	24.75	11.22
T30	24.7	18.97
T31	24.59	14.86
T32	24.44	15.34
T34	24.25	12.82
T35	23.98	13.89
T37	23.94	10.52
T38	23.88	15.74
T39	23.87	12.53
T40	23.8	17.06
T41	23.71	20.27
T42	23.7	20.43
T43	23.7	17.7
T44	23.51	9.57
T45	23.46	20.21
T46	23.45	19.46
T48	23.39	12.66
T49	23.32	10.21
T52	23.12	16.6
T53	22.97	22.41
T56	22.74	13.23
T57	22.72	17.91
T58	22.64	7.65
T60	22.57	15.07
T64	22.35	9.31
T65	22.34	20.25
T66	22.27	17.9
T67	22.24	9.27
T70	22.1	18.97
T71	22.03	17.29
T73	21.89	15.32
T78	21.63	20.84
T79	21.58	13.6
T80	21.53	10.26
T82	21.47	14.29
T83	21.41	15.87
T84	21.35	16.45
T86	21.35	18.21
T88	21.3	17.95
T89	21.29	6.65
T90	21.27	14.6
T91	21.15	19.1
T92	21.14	14.6
T94	20.95	12.94
T97	20.73	11.71
T98	20.69	11.2
T99	20.69	16.23
T100	20.68	13.58
T101	20.63	12.42
T103	20.48	10.72
T104	20.46	15.26
T105	20.38	16.1
T106	20.36	17.34
T107	20.23	12.03
T108	20.23	16.29
T110	20.19	16.62
T111	20.11	5.07
T112	20.01	17.16
T113	19.93	3.9
T114	19.88	15.54
T116	19.82	12.74
T117	19.76	14.51
T120	19.62	14.41
T121	19.6	14.98
T123	19.59	10.7
T124	19.58	18.42
T128	19.46	13.95
T130	19.38	14.09
T131	19.37	12.26
T132	19.36	15.2
T133	19.27	6.6
T135	19.17	10.2
T136	19.14	14.18
T137	19.12	15.11
T139	19.08	17.43
T140	19.01	17.11
T141	18.87	17.09
T142	18.86	8.79
T143	18.85	18.43
T144	18.8	11.27
T148	18.78	18.56
T149	18.74	10.75
T151	18.71	15.23
T153	18.49	10.45
T154	18.4	7.88
T155	18.39	10.4
T156	18.39	16.0
T157	18.39	9.17
T158	18.37	15.94
T159	18.35	17.31
T161	18.19	11.27
T162	18.17	12.67
T165	18.08	10.37
T167	17.99	14.47
T168	17.98	10.52
T169	17.93	15.49
T170	17.92	12.19
T171	17.79	9.73
T172	17.79	15.97
T173	17.71	13.97
T176	17.63	14.0
T177	17.6	15.29
T178	17.55	15.92
T179	17.52	11.78
T182	17.31	14.5
T183	17.29	12.57
T184	17.29	11.33
T187	17.14	12.6
T189	17.11	13.93
T190	17.1	13.84
T192	16.94	13.1
T193	16.93	13.03
T195	16.78	9.25
T197	16.59	14.49
T198	16.56	9.63
T199	16.52	6.82
T200	16.52	10.76
T201	16.47	10.7
T202	16.42	10.72
T205	16.34	14.39
T208	16.21	7.53
T209	16.21	7.02
T211	16.2	10.89
T212	16.19	10.54
T216	15.79	10.34
T217	15.61	14.59
T220	15.44	10.66
T221	15.38	14.37
T222	15.32	13.09
T223	15.21	15.07
T225	15.06	11.65
T227	15.01	9.41
T229	14.92	10.34
T233	14.46	7.05
T234	14.27	9.25
T236	14.15	5.64
T238	14.06	12.64
T240	13.96	4.49
T241	13.71	11.78
T243	13.53	6.22
T244	13.52	11.52
T245	13.52	9.32
T250	12.86	11.2
T252	12.8	8.72
T253	12.77	9.62
T254	12.73	8.32
T258	12.38	10.84
T260	12.19	10.53
T261	11.98	0.0
T262	11.93	4.69
T263	11.92	10.9
T264	11.83	10.45
T265	11.83	11.28
T268	11.72	9.33
T269	11.53	5.06
T270	11.37	3.61
T272	11.21	10.52
T273	11.06	4.27
T274	10.95	9.19
T276	10.51	4.64
T277	10.31	4.83
T278	9.96	9.15
T280	9.36	8.9
T281	9.31	4.62
T284	8.25	7.31
T286	7.03	4.15
T289	6.87	5.62
T290	6.69	4.6
T291	6.13	5.6
T293	5.63	0.0
T294	3.24	2.2
