	ts	te
T0	35.0	27.61
T2	33.11	28.48
T3	31.66	19.01
T5	30.56	26.33
T8	29.02	26.2
T9	28.88	24.23
T10	28.82	24.28
T11	28.57	23.78
T12	28.25	23.17
T15	27.78	27.07
T19	26.63	25.86
T20	26.31	25.6
T21	26.2	12.14
T23	25.9	23.83
T25	25.57	6.83
T26	24.94	19.01
T27	24.7	19.62
T28	24.44	19.83
T29	24.03	17.31
T31	23.04	20.99
T32	22.57	15.86
T33	22.5	19.17
T34	22.34	20.54
T38	21.98	0.0
T40	21.48	19.47
T43	21.28	15.18
T44	21.26	12.36
T45	21.26	3.83
T49	20.53	19.37
T51	20.17	9.23
T61	19.17	0.0
T63	18.87	15.49
T64	18.72	10.83
T65	18.54	17.05
T66	18.21	1.91
T67	18.21	15.68
T70	17.52	14.9
T72	17.28	13.42
T73	17.07	10.5
T74	16.86	13.28
T76	16.15	15.02
T78	16.07	4.08
T80	15.85	8.74
T82	15.47	0.0
T83	15.34	13.17
T84	15.22	15.11
T86	14.97	12.23
T87	14.76	2.1
T89	14.1	12.98
T91	14.05	11.36
T92	14.0	12.12
T93	13.94	11.95
T94	13.82	10.41
T95	13.72	11.39
T96	13.57	4.95
T98	13.38	6.93
T100	13.32	9.52
T102	12.97	5.87
T103	12.93	11.56
T104	12.73	7.53
T105	12.66	11.04
T106	12.36	11.35
T107	12.25	10.74
T108	12.02	0.0
T110	11.75	6.67
T111	11.47	7.02
T114	11.24	8.28
T115	11.21	0.0
T116	11.19	8.5
T117	11.14	11.03
T119	11.05	2.46
T121	10.76	3.15
T122	10.31	7.55
T127	9.62	6.44
T128	9.6	7.88
T129	9.48	9.12
T130	9.04	7.05
T132	8.95	0.0
T136	8.34	5.28
T137	8.32	0.0
T139	7.67	7.1
T140	7.54	5.85
T141	7.51	7.08
T145	6.83	3.48
T146	6.76	2.91
T147	6.71	5.69
T151	6.34	5.18
T154	5.88	0.0
T156	5.65	5.33
T157	5.65	0.0
T158	5.62	0.0
T159	5.52	0.0
T161	5.45	4.17
T162	5.45	0.79
T163	5.42	2.62
T165	5.34	3.24
T166	5.32	0.0
T168	5.11	2.38
T171	4.64	0.0
T172	4.45	3.96
T173	4.41	0.0
T174	4.37	0.0
T175	4.27	0.0
T177	3.92	1.86
T178	3.51	0.0
T180	3.19	0.0
T186	2.37	0.0
T187	2.31	0.54
T194	1.56	0.0
T196	1.17	0.0
T197	1.01	0.0
