	ts	te
T0	35.0	34.28
T1	34.69	24.85
T2	32.27	28.62
T4	29.88	23.17
T5	29.32	25.63
T6	28.68	19.98
T8	28.44	26.86
T9	28.29	24.52
T10	28.18	25.4
T11	27.87	27.3
T12	27.51	25.42
T13	27.41	26.85
T14	27.21	19.52
T15	27.14	22.39
T16	26.94	22.56
T17	26.83	21.31
T20	25.9	24.18
T22	25.5	22.08
T23	25.11	17.68
T26	24.17	21.79
T28	23.93	17.85
T29	23.8	13.95
T30	23.09	19.3
T32	22.9	21.85
T33	22.77	19.31
T34	22.75	18.48
T35	22.66	21.76
T36	22.47	14.25
T37	22.46	5.95
T38	22.32	18.45
T39	22.3	18.98
T40	22.09	17.65
T41	22.08	19.64
T42	22.01	17.42
T43	21.95	20.57
T44	21.75	13.73
T45	21.74	18.08
T47	21.41	13.82
T48	21.03	20.03
T49	20.96	1.12
T50	20.95	20.3
T51	20.9	18.66
T53	20.55	20.41
T54	19.83	17.82
T59	18.92	18.24
T60	18.87	17.62
T61	18.84	18.43
T65	18.68	18.03
T66	18.63	16.77
T68	18.55	15.44
T70	18.5	0.0
T71	18.26	0.0
T73	18.22	15.57
T74	18.17	15.64
T75	17.98	6.62
T76	17.62	2.18
T77	17.62	14.78
T78	17.28	0.0
T79	16.83	14.98
T80	16.78	12.45
T81	16.57	15.46
T83	16.49	15.5
T84	16.46	15.95
T87	15.92	9.39
T88	15.66	0.0
T89	14.73	0.0
T93	13.87	10.0
T94	13.81	8.41
T95	13.8	5.54
T96	13.32	11.85
T97	13.1	12.23
T98	12.96	5.49
T99	12.92	9.25
T100	12.29	7.72
T101	12.29	10.78
T103	12.11	8.69
T106	11.84	6.47
T108	11.56	0.76
T110	11.51	0.0
T113	10.78	0.0
T114	10.72	0.0
T116	9.82	8.54
T117	9.75	5.83
T118	9.67	7.6
T119	9.4	6.06
T120	9.34	8.44
T121	9.25	1.1
T122	9.22	0.0
T123	9.14	8.61
T124	9.01	5.41
T125	9.01	6.85
T126	9.0	4.15
T127	8.97	7.47
T128	8.97	8.63
T129	8.85	5.05
T131	8.73	5.91
T132	8.68	0.99
T133	8.63	0.0
T134	8.49	5.98
T135	8.44	7.12
T137	8.08	0.89
T138	8.07	3.49
T140	7.74	0.0
T141	7.55	0.0
T142	7.29	0.0
T144	7.09	6.01
T146	6.78	5.24
T147	6.74	4.18
T151	6.58	1.81
T153	6.45	3.25
T154	6.32	0.33
T157	6.13	2.65
T159	5.88	2.85
T161	5.8	0.06
T162	5.74	2.4
T164	5.64	0.0
T166	5.56	0.0
T167	5.47	4.34
T169	5.39	4.48
T170	5.27	4.6
T171	5.24	2.08
T173	4.82	0.95
T175	4.75	2.91
T176	4.73	0.0
T177	4.69	0.0
T178	4.65	1.76
T179	4.62	3.98
T180	4.59	3.65
T183	4.54	0.0
T185	4.31	0.0
T187	4.17	1.53
T188	4.11	1.47
T189	4.05	0.0
T190	3.98	2.33
T192	3.94	0.55
T194	3.87	1.72
T195	3.87	0.23
T198	3.68	0.0
T199	3.64	0.46
T201	3.56	1.8
T202	3.42	1.59
T203	3.41	0.0
T204	3.31	0.0
T205	3.19	0.0
T206	3.15	1.19
T208	3.09	0.0
T209	2.85	0.0
T210	2.84	2.73
T212	2.81	0.0
T213	2.78	2.33
T214	2.75	0.59
T215	2.7	0.0
T216	2.7	0.73
T217	2.69	0.0
T218	2.58	0.44
T219	2.57	0.0
T220	2.57	0.0
T221	2.55	0.61
T222	2.53	0.18
T223	2.44	0.0
T226	2.42	0.98
T228	2.37	0.91
T230	2.19	1.54
T231	2.1	0.0
T232	2.09	0.0
T234	2.07	0.0
T235	2.0	1.74
T236	1.98	0.0
T237	1.98	0.0
T241	1.65	0.0
T242	1.64	0.0
T246	1.36	0.0
T247	1.27	0.6
T248	1.08	0.0
T251	0.81	0.73
T252	0.72	0.0
T253	0.67	0.0
T255	0.66	0.0
T257	0.48	0.0
T260	0.32	0.0
T261	0.27	0.0
T263	0.25	0.0
T264	0.21	0.0
T265	0.2	0.0
T266	0.11	0.0
