	ts	te
T0	35.0	12.19
T1	34.75	30.67
T2	34.13	24.6
T3	33.69	27.88
T4	31.7	24.45
T5	31.16	13.64
T6	30.36	14.57
T7	29.3	14.42
T8	28.92	16.96
T9	28.11	19.51
T10	27.97	18.65
T11	27.88	17.5
T12	27.76	12.77
T13	27.51	14.95
T14	27.49	14.18
T15	27.2	17.35
T16	27.08	12.3
T17	27.0	26.49
T19	26.91	17.18
T20	26.73	12.89
T21	26.34	14.17
T23	25.81	0.0
T26	24.87	21.24
T27	24.87	17.97
T28	24.75	14.83
T29	24.31	19.42
T30	24.21	22.48
T31	24.08	20.15
T32	24.02	0.0
T33	23.77	13.13
T34	23.76	13.25
T35	23.56	5.5
T37	23.54	0.0
T38	23.52	22.55
T39	23.45	12.47
T40	23.45	16.64
T41	23.42	18.08
T42	23.38	14.13
T44	23.32	14.6
T45	23.19	17.14
T46	23.01	20.59
T47	22.99	16.68
T48	22.98	13.49
T49	22.88	0.0
T50	22.88	14.54
T51	22.87	12.14
T52	22.84	10.79
T53	22.84	18.79
T55	22.69	21.76
T56	22.61	0.0
T57	22.6	20.85
T58	22.31	20.86
T59	22.29	13.41
T60	22.24	19.44
T61	22.22	14.76
T62	22.2	0.0
T65	22.06	17.25
T66	22.01	14.07
T67	21.99	11.94
T68	21.95	10.71
T69	21.9	0.0
T70	21.88	14.67
T71	21.84	15.66
T72	21.8	10.8
T73	21.68	0.0
T74	21.66	16.73
T75	21.61	10.98
T76	21.47	14.84
T77	21.41	18.1
T78	21.26	13.12
T79	21.26	14.5
T80	21.25	14.62
T82	21.15	18.68
T83	21.14	11.3
T84	21.1	13.92
T85	21.1	15.4
T86	21.09	0.0
T87	21.09	14.25
T88	21.06	0.0
T91	21.01	0.0
T92	20.99	13.96
T94	20.97	0.0
T96	20.92	0.0
T97	20.85	0.0
T98	20.83	14.93
T99	20.79	11.69
T100	20.69	14.98
T101	20.69	14.47
T102	20.69	13.91
T103	20.66	0.0
T104	20.63	14.23
T105	20.6	10.34
T106	20.58	13.13
T107	20.56	11.2
T108	20.53	13.58
T110	20.45	0.0
T111	20.43	10.28
T112	20.42	0.0
T113	20.38	12.85
T114	20.32	0.0
T115	20.24	10.38
T116	20.22	0.0
T119	20.14	16.6
T120	20.11	11.52
T121	20.1	13.24
T123	19.86	13.26
T124	19.85	13.72
T125	19.72	11.8
T126	19.65	18.86
T129	19.29	10.24
T130	19.28	16.77
T131	19.25	10.03
T132	19.22	0.0
T133	19.18	0.0
T134	19.04	16.87
T135	19.01	13.98
T137	18.95	11.32
T138	18.84	13.27
T139	18.83	11.44
T141	18.68	13.64
T142	18.64	0.0
T143	18.62	11.97
T144	18.61	14.07
T147	18.3	13.22
T148	18.17	0.0
T149	18.04	14.49
T150	17.99	14.34
T151	17.87	10.64
T152	17.86	0.0
T153	17.67	10.03
T154	17.59	13.46
T155	17.51	12.08
T156	17.49	0.0
T158	17.17	14.15
T159	17.04	0.0
T160	17.01	14.32
T162	16.72	13.05
T163	16.49	13.42
T164	16.46	10.88
T165	16.26	14.56
T166	16.23	13.43
T167	16.16	13.57
T168	16.11	0.0
T169	16.11	11.88
T170	16.05	12.47
T171	15.99	10.26
T172	15.99	12.42
T173	15.87	13.82
T174	15.86	12.92
T175	15.67	12.78
T176	15.55	13.38
T177	15.54	0.0
T178	15.49	14.24
T179	15.25	11.92
T180	15.24	14.23
T181	15.13	11.28
T182	15.05	13.61
T184	14.77	13.65
T185	14.73	12.3
T187	14.67	13.35
T188	14.63	0.0
T189	14.61	14.09
T191	14.49	10.96
T192	14.47	13.59
T193	14.47	0.0
T194	14.45	12.99
T196	14.28	13.89
T197	14.14	0.0
T198	13.96	10.74
T199	13.83	13.24
T200	13.73	0.0
T201	13.48	0.0
T203	13.24	0.0
T204	13.16	12.32
T205	12.87	10.98
T206	12.81	1.22
T208	12.71	0.0
T209	12.67	11.11
T210	12.65	12.16
T211	12.42	0.0
T212	12.23	11.8
T213	12.03	0.0
T214	11.87	8.35
T215	11.75	0.0
T216	11.7	0.0
T217	11.62	0.0
T218	11.54	0.0
T219	11.21	0.0
T220	11.17	10.17
T221	11.15	10.59
T222	11.14	0.0
T223	10.94	0.0
T224	10.59	1.31
T225	10.08	0.0
T226	3.74	0.0
T227	2.73	0.0
