	ts	te
T0	35.0	29.19
T3	31.39	0.0
T5	29.73	10.41
T6	29.66	10.81
T7	29.36	25.95
T8	28.88	12.84
T11	28.21	0.0
T12	27.9	25.47
T13	27.84	21.01
T14	27.55	0.0
T16	27.01	14.89
T17	26.99	26.38
T18	26.76	0.0
T21	26.51	14.34
T22	26.15	13.93
T23	26.02	16.53
T24	25.46	24.37
T25	25.38	11.26
T26	25.19	14.09
T27	24.7	16.72
T28	24.7	13.4
T29	24.66	14.96
T30	24.42	0.0
T31	24.35	22.15
T32	24.3	14.22
T33	24.25	14.45
T34	24.1	22.73
T35	24.08	12.44
T36	24.01	17.58
T37	23.98	11.8
T38	23.96	13.1
T39	23.95	14.02
T40	23.68	13.63
T43	23.26	12.47
T44	23.19	22.36
T45	23.12	9.52
T46	23.09	16.25
T49	23.0	19.31
T50	22.98	13.18
T51	22.89	0.0
T53	22.85	18.95
T54	22.82	13.33
T55	22.79	21.17
T56	22.72	14.67
T57	22.6	20.58
T61	22.41	13.0
T62	22.32	13.29
T63	22.26	0.0
T65	22.17	13.44
T66	22.1	14.82
T67	21.98	0.0
T70	21.93	19.03
T71	21.93	15.9
T72	21.82	10.57
T73	21.78	14.89
T74	21.73	14.16
T76	21.66	21.22
T77	21.64	0.0
T79	21.63	18.81
T80	21.61	11.82
T81	21.6	12.68
T83	21.57	0.0
T84	21.57	11.56
T85	21.49	12.5
T86	21.31	0.0
T87	21.29	12.54
T88	21.29	19.43
T89	21.25	14.52
T90	21.19	0.0
T91	21.18	13.78
T92	21.14	19.99
T94	21.11	14.89
T95	21.07	13.02
T96	21.02	12.8
T98	20.94	13.81
T99	20.87	17.6
T100	20.87	0.0
T102	20.82	13.25
T103	20.81	13.85
T104	20.81	15.21
T105	20.8	14.88
T107	20.78	11.38
T109	20.73	19.96
T110	20.68	0.0
T112	20.59	14.47
T113	20.59	14.07
T114	20.58	18.87
T115	20.56	16.82
T116	20.53	13.11
T117	20.51	12.11
T118	20.45	14.64
T119	20.45	16.52
T121	20.43	12.78
T122	20.41	14.2
T125	20.36	14.95
T126	20.34	0.0
T127	20.34	0.0
T128	20.33	0.0
T129	20.31	17.75
T130	20.29	14.36
T131	20.25	11.67
T132	20.24	15.0
T133	20.21	10.05
T134	20.16	0.0
T135	20.15	13.1
T136	20.12	0.0
T137	20.1	0.0
T138	20.1	0.0
T139	20.07	12.05
T142	19.97	14.41
T143	19.92	0.0
T144	19.89	14.01
T145	19.88	11.01
T146	19.85	7.88
T147	19.8	14.96
T148	19.78	13.84
T149	19.73	0.0
T150	19.69	10.53
T151	19.67	13.21
T152	19.53	10.93
T153	19.43	14.73
T154	19.37	6.1
T155	19.31	10.33
T156	19.28	12.38
T158	19.1	13.45
T159	19.01	0.0
T160	19.01	10.56
T162	18.8	0.0
T164	18.41	11.89
T166	18.24	12.22
T168	18.19	13.75
T169	18.15	11.82
T170	18.1	0.0
T171	17.93	12.83
T172	17.76	12.72
T173	17.49	14.68
T174	17.44	13.63
T175	17.38	0.0
T176	17.19	15.22
T179	16.92	14.7
T180	16.76	12.38
T181	16.54	12.85
T183	16.48	13.76
T184	16.45	13.33
T186	16.27	0.0
T187	16.24	14.92
T188	16.16	14.39
T189	16.14	12.12
T190	16.13	13.79
T191	16.0	0.0
T193	15.93	0.0
T194	15.91	0.0
T195	15.83	10.92
T198	15.26	0.0
T199	15.26	0.0
T202	15.0	0.0
T203	14.94	10.62
T204	14.91	0.0
T205	14.79	0.0
T208	14.54	0.0
T210	14.25	11.22
T211	14.24	10.39
T215	13.82	0.0
T216	13.69	0.0
T217	13.68	0.0
T218	13.66	10.07
T220	13.63	0.0
T223	13.1	2.42
T226	12.68	0.0
T227	12.61	0.0
T228	12.48	0.0
T229	12.48	0.0
T230	12.43	11.47
T231	12.36	0.0
T232	12.01	9.41
T233	11.95	10.14
T234	11.72	0.0
T235	11.71	0.0
T237	11.33	0.0
T238	11.26	0.0
T239	11.16	10.83
T241	10.99	0.0
T242	10.98	0.0
T243	10.91	10.16
T244	10.9	0.0
T245	10.75	0.0
T248	10.43	0.0
T249	10.35	0.0
T250	10.16	0.0
T251	10.04	0.0
T252	7.91	0.0
T253	6.08	0.0
T255	3.94	0.0
T257	3.11	0.0
