scientificName	ts	te	speciation	extinction	ancestral_speciation	cont_trait_anc_0	cont_trait_ts_0	cont_trait_te_0	cat_trait_0	cat_trait_anc_0
T0	35.0	31.22	0.2	0.1	0.0	-0.019004283442428827	NA	0.07099017370110575	1.0	NA
T1	32.76	21.53	0.2	0.1	0.2	-0.03747356783228381	-0.28925311544063814	-0.4010320055330409	1.0	1.0
T3	30.65	26.0	0.2	0.1	0.2	-0.22859524159626748	-0.09434555137432785	-0.13327318621205042	1.0	1.0
T4	29.95	19.96	0.2	0.1	0.2	0.027407882496307975	-0.2804841983420653	-0.4001084076612823	1.0	1.0
T5	29.88	16.68	0.2	0.1	0.2	-0.2130505936361223	0.14278618086344694	-0.00995750624728262	1.0	1.0
T6	27.38	15.82	0.2	0.1	0.2	0.10937307160824339	0.22512622036946137	-0.03141978935687164	1.0	1.0
T7	27.34	15.55	0.2	0.1	0.2	0.1161391745539325	0.43290668869426085	0.12219410761047417	1.0	1.0
T8	27.18	20.16	0.2	0.1	0.2	0.18222449184336212	0.2159941474023192	-0.16747625855848175	1.0	1.0
T9	26.86	12.72	0.2	0.1	0.2	-0.5722817534602261	0.0723600464090407	-0.02570371829184797	1.0	1.0
T10	25.9	20.49	0.2	0.1	0.2	0.30554613631674815	0.15712890683558506	-0.20388199274708022	1.0	1.0
T11	25.4	20.45	0.2	0.1	0.2	-0.47735190317911275	-0.4589392756702304	-0.34600328280999754	1.0	1.0
T12	24.93	23.12	0.2	0.1	0.2	0.2567789722100774	0.08963529145626478	0.07024080899196623	1.0	1.0
T13	24.18	21.87	0.2	0.1	0.2	-0.0376286120358137	0.39719583828908983	0.4234642537794761	1.0	1.0
T14	23.64	22.03	0.2	0.1	0.2	0.10315217496387863	0.08671239767174534	0.08753175929231986	1.0	1.0
T15	23.34	14.22	0.2	0.1	0.2	0.598984171667724	0.35446094708014203	0.5490761559732341	1.0	1.0
T16	22.64	11.07	0.2	0.1	0.2	0.13096101056681994	0.6098193228075071	-0.07464428371033387	0.0	1.0
T17	22.55	0.0	0.2	0.1	0.2	0.2832625162911094	-0.02319628609756219	0.5343618967448828	1.0	1.0
T18	22.52	18.11	0.2	0.1	0.2	-0.3106508945609223	-0.6123629295576918	-0.5530851100923453	1.0	1.0
T20	21.03	12.42	0.2	0.1	0.2	-0.1820322543273915	0.12848638684597968	0.43899927798937755	1.0	1.0
T21	20.84	18.34	0.2	0.1	0.2	-0.462329773772567	-1.1324758300593798	-1.0023702643459667	1.0	1.0
T22	20.81	0.0	0.2	0.1	0.2	-0.02813005891676205	-0.39714818016146547	-0.8925963323236211	1.0	1.0
T23	20.64	18.48	0.2	0.1	0.2	-0.4750316527052173	-0.9012549230832322	-1.439915810217956	1.0	1.0
T25	20.02	17.03	0.2	0.1	0.2	-1.0072466386212557	-0.18849794218586813	-0.16437203356974242	1.0	1.0
T26	19.2	8.8	0.2	0.1	0.2	0.318378085290008	0.5555886828775712	0.5265691234900102	1.0	1.0
T27	18.88	16.34	0.2	0.1	0.2	0.25002019444080353	0.6825555904197271	0.3594509233448982	1.0	1.0
T28	18.68	15.72	0.2	0.1	0.2	-1.3288912822394898	-1.5498274702999597	-1.8835211312147855	1.0	1.0
T29	18.67	16.3	0.2	0.1	0.2	-1.3281878053396883	-1.2901027200544086	-1.3662108112236808	1.0	1.0
T30	18.66	8.78	0.2	0.1	0.2	0.6506238281759634	0.7861209724372116	0.2789440590549047	1.0	1.0
T31	18.64	15.53	0.2	0.1	0.2	0.09892488262235626	0.4469424500189513	0.27269213925493235	1.0	1.0
T32	18.52	0.0	0.2	0.1	0.2	0.18245278422753708	1.049091350861545	1.3305155299738005	1.0	1.0
T33	18.26	14.26	0.2	0.1	0.2	-0.5189982783378378	-0.5844069487030501	-0.06711696068059136	1.0	1.0
T34	18.24	17.54	0.2	0.1	0.2	-1.676808701145263	-1.9062083312460243	-1.8058338895705126	1.0	1.0
T35	18.04	0.0	0.2	0.1	0.2	0.5249985096549797	0.6618611668862828	0.9745550745170648	0.0	1.0
T36	17.3	0.0	0.2	0.1	0.2	-1.247825727277554	-0.9262966456191031	-0.5239298708204059	1.0	1.0
T37	17.22	14.72	0.2	0.1	0.2	-0.939322276576181	-0.9848345541160282	-0.911213227650414	1.0	1.0
T38	17.1	11.81	0.2	0.1	0.2	0.4413855830046908	0.46701765390057753	0.6628185460578199	1.0	1.0
T39	17.03	12.67	0.2	0.1	0.2	0.179896910065688	0.6758149155812057	0.763607657439826	0.0	1.0
T40	16.99	16.61	0.2	0.1	0.2	0.4308319908970125	0.9400766706045902	0.8692500447489626	1.0	1.0
T41	16.9	9.21	0.2	0.1	0.2	-0.5989520434164334	-0.709378613666161	-1.6560464887361965	1.0	1.0
T42	16.73	13.49	0.2	0.1	0.2	-1.8848989120662119	-2.683270309718627	-2.400220104471318	0.0	1.0
T43	16.72	12.54	0.2	0.1	0.2	-0.033606202414769075	-0.324907976799668	-0.3404738477263254	0.0	0.0
T44	16.53	0.0	0.2	0.1	0.2	-1.0668412320743887	-0.7498927255494402	-0.6697058648916091	1.0	1.0
T45	16.5	0.0	0.2	0.1	0.2	-1.0508987316662695	-1.101971625931001	-0.7289693851991782	1.0	1.0
T46	16.32	6.54	0.2	0.1	0.2	0.2415831892130756	0.33860975762076706	0.3137884247751338	1.0	1.0
T47	16.3	0.0	0.2	0.1	0.2	0.6504497598048967	0.4836640741974779	1.2183822165355198	1.0	1.0
T48	16.16	7.51	0.2	0.1	0.2	-0.025640732621903875	-0.7788236113712683	-0.22886552501961352	0.0	1.0
T49	15.88	4.6	0.2	0.1	0.2	0.5441460684351016	1.061425541008221	1.556373714567368	1.0	1.0
T50	15.84	13.95	0.2	0.1	0.2	-0.7747440286328859	-1.0127163515645048	-0.8204198211056396	0.0	0.0
T51	15.8	11.91	0.2	0.1	0.2	-1.01091329449496	-1.445255112179113	-1.3769872626223207	1.0	1.0
T52	15.64	2.46	0.2	0.1	0.2	-0.20242065288571376	0.6951104447120089	1.3331087951670608	0.0	0.0
T53	15.61	0.0	0.2	0.1	0.2	-0.9559730001331839	-0.16043897428458254	-0.6523973713954188	0.0	0.0
T54	15.47	13.35	0.2	0.1	0.2	-1.0157489374556163	-0.6633429027563669	-0.6922706418214545	1.0	1.0
T55	15.44	0.0	0.2	0.1	0.2	-0.950905072994097	-0.8666898018012381	-1.5685229381964767	1.0	1.0
T56	15.25	0.0	0.2	0.1	0.2	-0.8707982131566823	-1.2853552594367046	-0.5276290148213765	0.0	0.0
T57	15.24	7.34	0.2	0.1	0.2	0.3379444181790878	0.06572274561133329	0.21867079824523833	1.0	1.0
T58	14.76	9.46	0.2	0.1	0.2	-0.9390449519979017	-0.5693852496869636	-0.12523688844911698	1.0	1.0
T59	14.64	8.3	0.2	0.1	0.2	-0.22724565637520958	-1.0110698126841158	-0.6152265068152313	1.0	0.0
T60	14.37	0.0	0.2	0.1	0.2	0.30061445856406444	-0.34145009098474144	0.9663273191064694	1.0	1.0
T61	14.32	10.66	0.2	0.1	0.2	0.35789660174162874	0.5968548348767477	0.6703884126900976	1.0	1.0
T62	14.26	10.8	0.2	0.1	0.2	0.5693338246448484	0.5635757982747958	0.31945759636075954	0.0	1.0
T63	14.07	7.99	0.2	0.1	0.2	-1.1162470659130495	-1.7800720849107141	-1.518449225093126	1.0	1.0
T64	13.95	0.0	0.2	0.1	0.2	0.6751984688344224	1.1900953063687156	1.2657644672408979	0.0	0.0
T65	13.77	12.49	0.2	0.1	0.2	-1.0863669429269454	-1.2263535156467233	-1.2001110600456033	1.0	1.0
T66	13.45	0.0	0.2	0.1	0.2	0.7734412196429896	0.9650015974250032	1.5660054852955902	0.0	0.0
T67	13.41	12.35	0.2	0.1	0.2	1.215264023779143	1.046923330644458	1.0404481361794782	0.0	1.0
T68	13.4	6.61	0.2	0.1	0.2	0.33581541364203943	-0.23154104443262485	-0.6697921804249903	1.0	1.0
T69	13.33	0.9	0.2	0.1	0.2	-1.2099658749377153	-1.0577514740263076	-0.10849670734221054	0.0	0.0
T70	13.24	0.0	0.2	0.1	0.2	0.7542468659634534	-0.12109584757949965	0.008665878709010791	0.0	0.0
T71	12.88	7.11	0.2	0.1	0.2	0.4707261211076469	0.25126960968332324	-0.12542977344162082	1.0	1.0
T72	12.63	0.0	0.2	0.1	0.2	0.1884808712301529	-0.8739625664723061	-1.1832005123124374	0.0	0.0
T73	12.5	9.05	0.2	0.1	0.2	1.3791164181291469	1.6864529220146982	1.5341299227664427	0.0	0.0
T74	12.37	6.08	0.2	0.1	0.2	-1.36422327831375	-1.7921439559395984	-2.4594694317075385	1.0	1.0
T75	12.31	7.29	0.2	0.1	0.2	0.6677572710522055	1.0315655054134751	0.5324812996321254	1.0	1.0
T76	12.25	1.79	0.2	0.1	0.2	0.2527550517870385	-0.4323991733427587	-0.3482362426980341	1.0	1.0
T77	12.22	8.6	0.2	0.1	0.2	-1.109153234470996	-1.2566752446288985	-1.8059955628123505	1.0	1.0
T78	12.07	5.71	0.2	0.1	0.2	1.1465861059199212	1.6080695320911271	1.4350950681623358	1.0	1.0
T79	11.85	11.16	0.2	0.1	0.2	-1.2779971273814856	-0.7518438993781378	-0.6546504513739723	1.0	1.0
T80	11.84	2.54	0.2	0.1	0.2	0.6129622037303597	1.2357553952413793	1.024118886475405	1.0	1.0
T81	11.62	5.8	0.2	0.1	0.2	1.5147601726012787	1.8363407323749383	1.768843274802383	1.0	1.0
T82	11.58	10.41	0.2	0.1	0.2	0.9807319697563976	0.6844557354482235	0.5361603343648813	0.0	0.0
T84	11.38	7.51	0.2	0.1	0.2	0.450978979495719	0.7302658802337707	0.9478769202505923	1.0	1.0
T85	11.37	2.5	0.2	0.1	0.2	-0.5079135619352841	0.2221910588453695	-0.4105091107449887	1.0	1.0
T86	11.25	6.56	0.2	0.1	0.2	0.34772083581637736	0.6495448769707569	0.17261840695518738	1.0	1.0
T88	11.16	0.68	0.2	0.1	0.2	-1.3135105903604931	-1.7621379834731923	-1.4837755401773884	1.0	1.0
T89	11.15	0.0	0.2	0.1	0.2	2.0530145240927045	1.7707075756903736	1.000973268057238	0.0	0.0
T90	11.14	7.73	0.2	0.1	0.2	-0.1679727336782857	0.14090461061392295	-0.015081259114149988	1.0	1.0
T91	10.67	3.31	0.2	0.1	0.2	-0.43005569618197603	-0.6475661238763002	-0.41323544536984147	0.0	0.0
T92	10.6	8.52	0.2	0.1	0.2	-0.9304658439653836	-1.5334645532264737	-1.4778098874207042	0.0	0.0
T93	10.25	5.42	0.2	0.1	0.2	-0.1905015673785535	0.01030542193358261	0.024476579467552034	1.0	1.0
T94	10.24	6.94	0.2	0.1	0.2	-1.2025704211029458	-1.130662965218327	-1.230526654727292	0.0	0.0
T95	10.15	0.0	0.2	0.1	0.2	1.2767693031506302	1.1794477780555506	1.861484123170711	1.0	1.0
T96	10.14	0.0	0.2	0.1	0.2	1.2681468412023693	1.6160546860358076	1.6516583756995595	0.0	0.0
T98	10.04	4.28	0.2	0.1	0.2	1.456670988506487	1.0436270151042426	1.4288638776854865	0.0	0.0
T99	9.75	7.23	0.2	0.1	0.2	-0.8513417227396478	-0.7541759559096061	-0.9772603321153253	1.0	1.0
T100	9.69	0.0	0.2	0.1	0.2	-0.6519637613927115	-1.2406571606939827	-1.2891887513675246	1.0	1.0
T101	9.52	0.0	0.2	0.1	0.2	1.3164818208858953	1.1809916371063645	1.123857253497722	1.0	1.0
T102	9.42	1.51	0.2	0.1	0.2	0.023221002763064904	0.16312742392125773	0.460604996357016	1.0	1.0
T103	9.35	0.0	0.2	0.1	0.2	0.03600171958161913	-0.11381274698382465	0.17060448050860988	1.0	1.0
T104	9.29	0.0	0.2	0.1	0.2	-0.9072404504285427	-1.7541817598797547	-2.5678034614491043	1.0	1.0
T106	9.0	2.1	0.2	0.1	0.2	0.4764770649312569	0.6225443616344257	0.3757439481697487	1.0	1.0
T107	8.89	3.6	0.2	0.1	0.2	1.2073194693559002	1.3551654445840169	1.4321281479169437	0.0	0.0
T108	8.63	0.0	0.2	0.1	0.2	1.807069625294461	1.6471307855394073	1.9183077027592348	1.0	1.0
T109	8.61	3.23	0.2	0.1	0.2	1.629524192023753	0.9835387116864297	0.5497730347887511	1.0	1.0
T110	8.59	0.39	0.2	0.1	0.2	-0.32000126952092905	-0.19048293041998637	0.713140095940371	0.0	0.0
T112	8.28	4.1	0.2	0.1	0.2	1.213039698345082	0.9541494629957159	0.9776006211032291	0.0	0.0
T113	8.25	0.0	0.2	0.1	0.2	-0.2850629386674107	0.05073782204321192	0.21008934132409351	0.0	0.0
T114	8.11	0.0	0.2	0.1	0.2	-0.24231279285782756	-0.3877798231469057	-0.1429085971104638	0.0	0.0
T115	8.1	0.0	0.2	0.1	0.2	1.7222766161637568	1.8345350507938645	1.6619229506316535	0.0	0.0
T116	8.03	0.0	0.2	0.1	0.2	0.2030214679318402	-0.25908819126772586	-0.49533198272424617	0.0	1.0
T117	7.99	4.91	0.2	0.1	0.2	-0.9394150783843274	-0.4614734159518249	-0.46250503709320206	1.0	1.0
T118	7.94	3.92	0.2	0.1	0.2	0.28120674911205057	0.38860454491522345	0.33225220160559454	1.0	1.0
T119	7.85	0.0	0.2	0.1	0.2	0.29742233814360325	0.7114041298608356	0.44124529702299603	1.0	1.0
T120	7.74	0.0	0.2	0.1	0.2	-2.440299981028486	-1.9034908671393103	-2.1563982453881723	1.0	1.0
T121	7.68	0.58	0.2	0.1	0.2	2.0184496114785944	2.232863615146417	2.6461403254429836	1.0	1.0
T122	7.61	0.0	0.2	0.1	0.2	1.4923673593622089	2.1286731379880983	2.4878347405601304	0.0	0.0
