	ts	te
T0	35.0	27.58
T1	33.44	29.68
T2	32.71	0.0
T4	31.32	24.84
T6	30.95	28.06
T7	30.88	26.94
T13	29.95	27.77
T14	29.62	27.04
T15	28.91	24.0
T16	28.77	26.27
T20	28.28	21.28
T21	27.85	21.92
T26	27.17	22.1
T30	26.23	25.09
T31	26.07	20.67
T32	26.02	22.18
T33	25.72	19.19
T38	24.52	21.37
T39	24.3	24.05
T41	24.07	21.0
T43	23.59	22.15
T44	23.51	22.11
T46	23.24	20.9
T49	22.58	19.37
T50	22.49	22.06
T54	22.29	17.64
T55	22.1	18.74
T56	22.09	21.45
T57	22.08	18.8
T59	21.85	21.21
T60	21.82	20.9
T61	21.8	6.3
T62	21.65	19.33
T65	21.44	0.0
T66	21.39	20.37
T69	21.08	18.3
T70	21.0	16.68
T72	20.92	19.54
T73	20.89	19.01
T74	20.88	20.77
T75	20.65	20.16
T76	20.3	18.51
T77	20.21	18.99
T84	19.43	17.52
T86	19.2	0.0
T87	19.14	15.41
T88	19.04	0.0
T89	18.99	17.29
T90	18.99	0.0
T92	18.88	16.96
T95	18.37	17.14
T97	18.24	0.0
T98	18.18	15.81
T100	17.98	15.96
T101	17.78	0.0
T102	17.53	6.6
T103	17.47	15.22
T106	17.26	15.12
T107	17.16	16.26
T109	17.05	10.55
T110	17.02	0.0
T113	16.51	16.03
T114	16.41	0.0
T115	16.34	15.57
T117	16.15	9.28
T118	16.06	0.0
T119	16.05	0.0
T121	15.68	11.97
T124	15.2	0.82
T125	15.18	10.06
T126	14.89	0.0
T127	14.79	12.93
T128	14.49	0.0
T131	13.6	12.62
T132	13.54	2.34
T133	13.24	0.0
T134	12.93	1.46
T135	12.8	0.0
T137	12.21	0.0
T138	12.09	11.65
T139	11.08	6.14
T141	10.77	5.28
T143	10.15	7.75
T144	10.0	5.51
T145	9.49	6.89
T146	9.37	0.0
T147	8.97	0.0
T149	8.4	3.58
T150	7.24	0.0
T151	7.05	0.0
T152	6.94	0.24
T154	6.3	5.61
T155	5.76	2.17
T156	5.68	2.57
T157	5.54	4.55
T158	5.52	2.67
T159	5.42	1.15
T160	5.39	0.0
T161	4.94	2.46
T162	4.84	0.0
T164	4.39	3.12
T165	4.23	0.0
T169	3.72	0.0
T170	3.58	0.0
T171	3.55	1.75
T172	3.47	1.0
T174	3.09	1.37
T175	2.91	0.0
T176	2.72	1.82
T177	2.57	1.65
T178	2.55	0.0
T179	2.52	0.0
T182	2.08	0.8
T184	1.97	0.0
T185	1.97	1.14
T186	1.88	0.0
T187	1.78	0.0
T188	1.77	0.0
T190	1.66	0.0
T191	1.56	0.0
T192	1.54	0.0
T194	1.49	0.87
T196	1.3	0.0
T197	1.3	0.0
T198	1.29	0.0
T201	0.98	0.0
T202	0.96	0.49
T203	0.95	0.0
T204	0.87	0.0
T205	0.72	0.27
T206	0.7	0.0
T211	0.53	0.0
T212	0.48	0.0
T213	0.46	0.0
T215	0.42	0.0
T216	0.33	0.0
T217	0.27	0.0
