	ts	te
T1	34.62	27.85
T3	33.37	31.51
T4	32.44	23.36
T6	32.02	27.05
T8	31.91	25.55
T10	31.63	29.74
T11	31.58	15.29
T12	31.19	30.07
T13	30.97	18.58
T15	30.44	29.85
T17	30.21	28.16
T18	29.97	25.85
T19	29.75	23.32
T20	29.72	27.5
T23	28.31	25.38
T25	28.12	27.22
T26	27.0	25.17
T27	26.99	23.71
T28	26.87	26.4
T30	26.8	20.92
T31	26.8	24.26
T32	26.52	22.78
T34	26.4	24.08
T35	26.38	23.41
T37	26.01	11.73
T38	25.98	25.36
T39	25.94	21.08
T40	25.81	23.38
T41	25.58	23.59
T42	25.55	13.91
T43	25.53	24.4
T44	25.45	17.58
T46	25.25	22.4
T47	25.14	19.83
T49	24.95	22.75
T50	24.66	24.26
T51	24.57	17.32
T52	24.57	23.21
T53	24.48	18.62
T54	24.07	22.07
T55	23.98	6.69
T56	23.93	17.68
T57	23.67	15.0
T58	23.61	15.93
T59	23.61	21.28
T60	23.59	19.14
T63	23.33	22.25
T64	23.13	21.29
T67	23.0	8.21
T69	22.6	19.36
T70	22.57	15.21
T73	22.51	18.8
T74	22.44	18.21
T76	22.28	18.78
T77	22.27	18.27
T78	22.24	20.71
T79	22.23	13.6
T80	22.2	20.43
T81	22.07	13.17
T83	21.89	21.33
T85	21.8	14.0
T86	21.68	16.05
T87	21.49	20.39
T89	21.22	18.58
T91	20.98	18.61
T94	20.7	19.04
T97	20.52	19.09
T98	20.46	19.18
T99	20.44	18.97
T100	20.36	18.7
T101	20.32	15.84
T102	20.26	16.64
T103	20.25	12.9
T105	20.16	17.25
T106	19.89	7.92
T107	19.84	17.56
T108	19.71	13.04
T110	19.48	18.5
T111	19.39	18.36
T112	19.29	18.27
T113	19.19	18.77
T114	19.09	10.65
T119	18.96	6.17
T121	18.92	0.0
T123	18.72	17.32
T125	18.49	15.47
T126	18.38	15.69
T127	18.33	0.0
T128	18.27	14.82
T129	18.12	0.0
T131	17.9	0.0
T132	17.9	17.05
T133	17.85	14.19
T134	17.83	16.01
T135	17.77	15.41
T136	17.74	10.04
T137	17.73	15.22
T138	17.58	17.15
T139	17.55	15.58
T141	17.39	0.0
T142	17.14	0.0
T143	17.14	0.0
T145	17.04	15.63
T146	17.0	0.36
T147	16.99	13.46
T148	16.97	13.82
T150	16.94	0.0
T151	16.51	15.94
T152	16.45	0.0
T153	16.37	14.84
T154	16.25	14.98
T158	16.01	0.05
T159	15.98	12.23
T160	15.96	14.04
T161	15.91	0.0
T162	15.82	0.0
T163	15.81	3.12
T164	15.71	14.49
T165	15.51	7.71
T167	15.48	10.34
T169	15.4	2.12
T170	15.15	0.0
T171	15.14	10.18
T172	15.08	12.57
T173	15.07	0.0
T174	15.05	0.0
T175	14.97	10.28
T177	14.9	5.8
T178	14.85	12.93
T179	14.68	8.05
T180	14.28	0.56
T181	14.12	8.87
T182	13.9	13.44
T183	13.61	9.73
T184	13.4	12.99
T185	13.09	10.77
T186	12.99	4.35
T187	12.58	6.65
T189	12.13	10.13
T190	12.07	4.69
T191	12.06	11.54
T192	11.59	7.96
T193	11.41	5.7
T194	11.32	9.12
T196	11.18	9.59
T197	11.15	0.0
T198	11.14	9.49
T199	10.98	0.0
T200	10.64	0.0
T201	10.54	8.22
T202	10.5	6.8
T203	10.45	3.02
T204	10.17	9.28
T205	10.16	8.21
T206	9.17	5.23
T207	9.09	3.93
T208	9.09	0.0
T209	9.04	6.14
T210	8.37	0.0
T211	8.3	7.33
T213	8.11	7.35
T214	8.0	5.14
T215	7.78	6.5
T216	7.62	6.99
T217	7.43	7.06
T218	7.39	0.0
T219	7.06	3.69
T220	7.03	0.0
T221	6.95	4.63
T223	6.83	4.21
T226	6.29	4.77
T227	6.13	0.0
T229	6.01	0.0
T230	5.53	2.26
T232	5.41	3.06
T233	5.28	3.18
T234	4.96	2.2
T235	4.8	2.38
T236	4.41	1.4
T237	4.18	2.24
T241	3.5	0.0
T242	3.18	3.1
T243	3.16	0.0
T244	2.95	0.0
T246	2.54	0.0
T247	2.53	1.82
T249	2.45	0.0
T250	2.45	0.42
T251	2.4	0.15
T252	2.38	1.38
T256	1.22	0.48
T257	1.01	0.0
T260	0.6	0.0
T262	0.27	0.0
