	ts	te
T0	35.0	29.95
T1	31.91	22.38
T3	31.15	25.79
T4	30.52	24.01
T5	30.08	28.78
T6	28.9	26.96
T7	28.56	26.19
T8	28.33	27.26
T10	28.06	21.93
T11	27.83	24.07
T13	27.63	24.1
T14	27.45	26.85
T15	27.4	23.41
T16	27.25	25.97
T17	27.2	24.9
T18	27.17	26.18
T19	26.48	21.17
T20	26.47	24.81
T22	26.33	22.32
T23	26.28	23.51
T24	25.91	25.04
T25	25.89	24.31
T26	25.8	23.5
T27	25.76	24.35
T28	25.73	23.92
T29	25.47	20.62
T30	25.46	22.05
T31	24.83	21.05
T32	24.55	22.28
T33	24.51	23.55
T34	24.01	21.69
T37	22.9	20.61
T38	22.7	22.53
T39	22.63	19.9
T40	22.59	20.88
T41	22.53	16.0
T42	22.15	19.52
T43	22.11	19.7
T44	21.84	21.67
T45	21.69	10.29
T46	21.57	6.12
T47	21.46	19.18
T48	21.45	17.02
T49	21.12	18.89
T50	21.09	20.8
T51	20.91	18.58
T52	20.8	20.15
T53	20.63	16.97
T55	20.57	16.61
T56	20.35	17.03
T57	20.12	18.37
T61	19.69	11.49
T62	19.65	4.53
T65	19.24	3.38
T66	18.9	17.88
T67	18.67	2.45
T68	18.6	13.87
T69	18.53	13.96
T70	18.32	11.42
T71	18.2	12.01
T73	17.87	14.23
T74	17.77	15.16
T77	17.36	12.78
T78	17.34	8.74
T79	17.21	14.4
T81	16.51	13.64
T82	15.81	13.52
T83	15.79	13.75
T84	15.72	0.0
T85	15.67	8.13
T86	15.66	3.89
T88	15.17	0.96
T89	15.09	14.09
T90	14.82	13.02
T91	14.63	0.0
T92	14.54	11.43
T94	14.29	6.39
T95	14.24	13.84
T96	14.17	7.96
T97	13.9	5.75
T98	13.89	12.46
T99	13.41	10.99
T100	13.33	8.5
T101	13.3	5.33
T102	13.06	0.0
T103	12.95	1.95
T104	12.87	8.62
T105	12.84	7.78
T106	12.33	5.13
T107	12.04	8.43
T108	11.97	5.48
T109	11.89	0.0
T110	11.85	11.58
T111	11.85	5.32
T112	11.51	10.12
T114	10.8	2.39
T115	10.62	2.74
T116	10.43	9.74
T117	10.42	0.0
T119	10.21	6.99
T120	10.11	5.18
T121	9.07	5.29
T122	8.7	7.47
T123	8.69	0.68
T124	8.68	4.65
T125	8.64	2.35
T126	8.34	4.7
T127	8.31	3.81
T128	8.17	7.89
T129	8.1	1.06
T130	8.08	0.0
T131	7.85	0.0
T132	7.7	2.5
T133	7.52	4.95
T134	7.46	4.69
T135	7.36	0.0
T136	7.31	0.16
T137	6.99	2.59
T138	6.91	5.12
T139	6.85	5.23
T140	6.77	0.0
T141	6.72	0.0
T142	6.38	3.91
T143	6.35	2.12
T144	6.31	1.85
T145	6.28	0.0
T146	6.2	3.72
T147	5.84	4.72
T150	5.69	4.61
T151	5.69	2.01
T152	5.58	0.0
T153	5.49	4.25
T154	5.49	3.08
T155	5.37	0.0
T156	5.25	3.41
T157	5.11	0.0
T158	4.4	2.65
T160	4.13	0.13
T161	4.12	2.47
T162	3.87	2.05
T163	3.86	0.0
T164	3.85	0.0
T165	3.78	1.73
T166	3.72	0.86
T167	3.67	1.34
T168	3.65	3.61
T169	3.64	0.0
T170	3.46	2.12
T171	3.32	2.22
T174	3.15	2.28
T175	3.02	0.0
T177	2.85	2.22
T178	2.81	1.27
T179	2.8	2.43
T180	2.75	1.06
T181	2.67	0.0
T182	2.59	2.23
T183	2.55	2.18
T185	2.46	0.0
T186	2.39	0.0
T187	2.39	1.02
T188	2.33	0.0
T189	2.3	0.0
T191	1.59	0.0
T192	1.36	0.58
T193	1.35	1.21
T194	1.22	0.0
T195	1.13	0.0
T201	0.3	0.0
