	ts	te
T0	35.0	25.57
T1	34.23	29.11
T2	31.08	14.97
T3	30.29	17.15
T4	30.14	21.44
T5	29.72	26.79
T6	29.56	0.02
T7	29.24	12.1
T8	28.88	19.64
T9	28.2	10.45
T10	27.35	25.02
T11	26.08	6.36
T12	25.36	21.15
T13	24.2	15.6
T14	23.17	20.01
T16	22.67	2.85
T17	22.59	18.33
T18	22.5	0.0
T19	21.31	0.0
T20	21.17	3.93
T21	20.61	9.01
T22	20.55	15.81
T23	20.49	16.73
T24	20.49	18.38
T25	19.99	3.09
T26	18.92	0.0
T27	18.57	17.25
T29	18.18	0.0
T30	18.02	0.0
T31	17.94	0.0
T32	17.9	14.79
T33	17.62	13.27
T34	17.5	9.31
T35	17.18	4.99
T36	16.94	4.95
T37	16.66	0.0
T38	16.25	9.86
T39	16.06	14.82
T40	15.88	11.45
T41	15.61	13.13
T42	15.52	0.0
T43	15.41	8.99
T44	15.3	1.94
T45	15.22	15.0
T46	15.0	10.04
T47	14.85	12.79
T48	14.83	4.08
T49	14.53	4.84
T50	14.44	0.99
T51	14.03	8.89
T53	13.84	4.34
T54	13.82	2.27
T56	12.93	0.0
T59	12.45	0.0
T60	12.4	0.0
T62	11.89	5.67
T65	11.48	0.0
T67	11.14	0.0
T68	10.61	1.62
T69	10.61	9.32
T70	10.54	5.41
T72	9.83	0.0
T74	9.5	0.0
T76	9.37	0.0
T77	9.33	8.41
T78	9.32	0.0
T80	9.22	3.68
T81	9.19	0.0
T82	9.18	5.31
T83	8.91	6.45
T84	8.5	3.67
T86	8.37	2.75
T87	8.18	0.0
T88	8.12	5.27
T89	8.04	0.0
T90	7.98	0.0
T91	7.94	2.35
T92	7.89	0.06
T93	7.8	4.74
T94	7.68	0.0
T95	7.6	1.62
T98	7.42	4.11
T99	7.38	0.0
T100	7.24	4.37
T101	7.13	2.51
T102	7.06	0.0
T103	7.04	0.0
T104	6.97	0.0
T105	6.92	0.0
T106	6.82	0.0
T108	6.73	4.88
T109	6.7	0.0
T110	6.51	2.51
T111	6.51	0.0
T112	6.44	0.0
T113	6.34	0.0
T114	6.3	3.53
T116	6.15	0.0
T117	6.1	2.54
T118	6.08	0.0
T119	5.98	0.0
T120	5.98	0.0
T123	5.65	3.12
T125	5.37	0.0
T126	5.35	0.0
T128	5.31	0.0
T129	5.3	0.0
T131	5.17	0.0
T133	4.91	0.0
T134	4.88	2.31
T136	4.77	0.0
T137	4.66	0.0
T138	4.61	1.02
T139	4.45	0.0
T140	4.42	0.13
T141	4.33	0.0
T142	4.26	0.0
T143	4.01	3.18
T145	3.67	0.0
T146	3.53	0.0
T147	3.53	0.0
T148	3.51	0.0
T149	3.42	1.36
T150	3.42	0.0
T151	3.38	0.0
T152	3.36	0.0
T154	3.27	0.0
T156	3.21	0.0
T157	3.13	0.0
T158	3.12	0.0
T159	3.11	0.0
T160	3.1	1.86
T161	2.87	0.0
T162	2.83	0.0
T163	2.77	0.0
T164	2.74	1.12
T165	2.74	0.0
T166	2.69	0.0
T168	2.67	0.0
T170	2.59	0.0
T171	2.58	0.0
T172	2.49	0.32
T173	2.4	0.0
T174	2.34	0.0
T175	2.33	0.87
T176	2.18	0.0
T177	2.16	0.0
T178	2.04	0.0
T179	2.02	0.0
T180	2.02	0.0
T181	1.99	0.0
T182	1.93	0.0
T183	1.91	0.0
T185	1.65	0.0
T186	1.55	0.0
T188	1.47	0.84
T191	1.22	0.0
T192	1.17	0.0
T193	1.09	0.0
T195	1.08	0.16
T196	0.99	0.0
T197	0.94	0.0
T202	0.67	0.0
T203	0.65	0.0
T204	0.64	0.0
T210	0.52	0.0
T217	0.19	0.0
T221	0.06	0.0
