	ts	te
T0	35.0	22.13
T1	29.66	25.9
T2	29.65	12.77
T3	28.91	0.0
T4	28.85	20.96
T5	28.85	25.44
T6	28.36	13.94
T7	28.24	10.6
T8	27.51	12.62
T9	27.45	10.56
T10	27.3	24.43
T11	27.23	13.91
T12	27.01	14.05
T13	26.85	23.28
T14	26.81	12.62
T15	26.41	14.41
T16	26.24	0.0
T17	26.22	14.6
T18	25.84	20.19
T19	25.54	12.49
T20	25.22	10.22
T21	24.92	13.79
T22	24.68	16.65
T23	24.67	14.23
T24	24.51	21.5
T25	24.46	13.48
T26	24.31	14.41
T27	24.3	23.09
T28	24.17	13.88
T29	24.16	14.78
T30	23.92	0.0
T31	23.86	13.8
T32	23.72	22.99
T33	23.71	3.58
T34	23.65	10.85
T36	23.31	21.81
T37	23.3	18.24
T38	23.21	21.47
T39	23.0	10.95
T40	22.97	12.94
T41	22.93	14.71
T42	22.92	17.82
T43	22.78	17.62
T44	22.65	8.17
T46	22.44	16.79
T47	22.41	13.92
T48	22.34	14.11
T49	22.28	18.23
T50	22.22	12.94
T51	22.21	0.0
T52	22.21	14.27
T53	22.05	14.17
T54	21.97	12.99
T55	21.89	12.72
T56	21.84	12.74
T57	21.81	11.01
T58	21.75	13.02
T59	21.7	12.57
T60	21.68	12.23
T61	21.64	11.65
T62	21.52	10.53
T63	21.45	14.8
T64	21.43	14.87
T65	21.31	13.82
T66	21.28	15.6
T67	21.22	16.48
T68	21.2	12.39
T69	21.17	12.77
T70	21.17	16.78
T71	21.14	18.81
T73	21.11	14.11
T74	21.04	12.78
T75	21.04	13.42
T76	21.04	10.51
T77	20.94	14.42
T78	20.88	14.69
T79	20.8	14.62
T80	20.77	11.65
T81	20.77	11.59
T82	20.75	13.46
T83	20.73	0.0
T84	20.67	13.81
T85	20.63	13.96
T86	20.59	14.48
T87	20.56	7.32
T89	20.52	13.89
T90	20.5	14.69
T91	20.44	14.21
T92	20.41	11.22
T93	20.41	10.65
T94	20.36	13.9
T95	20.35	12.57
T96	20.33	0.0
T97	20.28	14.75
T99	20.27	12.47
T100	20.26	12.64
T101	20.22	11.78
T102	20.21	17.11
T103	20.19	10.02
T104	20.17	11.13
T105	20.16	12.97
T106	20.13	11.81
T107	20.12	11.93
T108	20.09	0.0
T109	20.05	16.97
T110	20.05	0.0
T111	19.51	14.95
T112	19.49	11.05
T113	19.44	0.0
T114	19.43	14.77
T115	19.42	10.46
T116	19.28	12.95
T117	19.28	12.34
T118	19.12	0.0
T119	19.11	10.31
T120	18.93	17.95
T121	18.92	14.74
T122	18.74	13.68
T123	18.67	15.68
T124	18.52	10.14
T125	18.33	12.27
T126	18.33	13.42
T127	18.13	0.0
T130	18.0	0.0
T131	17.98	13.17
T132	17.79	13.28
T133	17.72	14.62
T134	17.66	0.0
T135	17.5	0.0
T136	17.5	11.84
T137	17.48	14.44
T138	17.22	12.66
T139	17.15	12.84
T140	16.68	13.96
T141	16.63	0.0
T142	16.43	13.75
T143	16.4	10.57
T144	16.36	14.88
T145	16.34	15.02
T146	16.29	0.0
T147	16.22	0.0
T148	16.21	0.0
T149	16.11	10.56
T150	16.07	12.0
T151	15.87	14.03
T152	15.83	12.31
T153	15.83	0.0
T154	15.77	14.64
T155	15.73	0.0
T156	15.69	11.58
T157	15.64	8.28
T158	15.62	14.5
T159	15.55	12.65
T160	15.47	0.0
T161	15.44	14.4
T162	15.43	0.0
T163	15.33	13.99
T164	15.21	13.75
T165	15.18	0.31
T166	15.16	10.07
T167	15.1	0.0
T168	15.04	0.0
T169	15.03	0.0
T170	15.01	11.61
T171	14.85	13.74
T172	14.82	14.64
T173	14.76	12.65
T174	14.47	13.79
T175	14.45	0.0
T177	14.33	10.45
T178	14.14	10.84
T179	14.03	12.26
T181	14.0	0.0
T182	13.65	12.01
T183	13.62	11.03
T184	13.61	11.21
T185	13.59	12.97
T186	13.57	0.0
T187	13.54	0.0
T188	13.42	0.0
T190	13.29	0.0
T191	13.22	0.0
T192	13.11	0.0
T193	12.82	11.87
T195	12.54	11.4
T196	11.82	0.0
T197	11.69	0.0
T198	11.39	0.0
T200	10.8	0.0
T201	10.3	1.01
T202	10.23	0.0
T203	9.9	0.0
T204	9.57	0.0
T205	5.74	0.0
T206	1.12	0.0
