	ts	te
T0	35.0	18.14
T1	30.18	26.18
T2	28.4	26.01
T3	27.82	19.64
T4	26.98	24.81
T5	25.86	17.13
T6	25.61	22.78
T7	25.22	23.67
T8	25.02	24.86
T9	24.92	19.61
T10	24.91	20.28
T11	24.85	20.64
T13	23.13	6.62
T14	22.69	21.4
T15	22.68	15.2
T16	21.81	10.42
T17	21.21	16.22
T18	21.14	17.39
T19	20.87	18.14
T20	20.81	19.99
T21	20.63	20.14
T22	20.03	14.54
T23	19.7	10.56
T24	19.59	5.28
T25	19.53	0.0
T26	18.92	0.0
T27	18.82	15.52
T28	18.55	10.64
T29	18.18	15.56
T30	17.65	2.92
T31	17.55	14.08
T33	16.9	6.16
T34	16.72	5.21
T36	15.9	0.0
T38	15.75	14.21
T39	15.73	9.45
T40	15.66	7.94
T42	15.32	13.72
T43	15.05	2.57
T44	14.83	0.0
T46	13.42	0.0
T47	13.36	0.0
T48	13.32	10.56
T49	13.31	1.64
T50	13.12	10.44
T51	12.96	0.0
T52	12.86	12.05
T54	11.95	5.58
T55	11.94	6.09
T56	11.79	0.0
T57	11.74	11.02
T58	11.7	0.0
T59	11.64	7.59
T60	11.63	9.39
T61	11.58	8.27
T62	11.44	9.11
T63	11.4	0.0
T64	11.36	10.97
T66	10.98	8.67
T67	10.93	10.66
T68	10.91	8.24
T69	10.8	7.12
T70	10.75	10.21
T71	10.68	0.0
T72	10.64	8.42
T73	10.6	7.61
T75	10.55	2.86
T76	10.47	5.36
T77	10.24	6.14
T79	10.05	5.52
T80	10.04	9.47
T81	10.04	0.0
T82	9.98	8.79
T83	9.92	7.32
T84	9.68	4.36
T85	9.59	7.45
T86	9.49	9.3
T87	9.46	5.31
T88	9.34	0.0
T89	9.32	7.81
T91	9.25	7.31
T92	9.21	0.0
T93	9.19	4.68
T94	9.17	0.0
T95	9.12	0.68
T96	9.01	5.28
T97	8.96	3.54
T98	8.93	3.77
T99	8.78	6.29
T100	8.53	0.0
T101	8.42	6.25
T102	8.31	5.79
T103	8.25	7.57
T104	8.21	4.14
T105	8.21	5.48
T106	8.18	1.76
T108	8.08	5.74
T109	8.05	0.0
T110	7.8	0.0
T111	7.74	0.0
T112	7.71	0.0
T113	7.7	0.0
T114	7.66	0.0
T115	7.29	0.0
T116	7.15	2.74
T118	7.08	0.0
T119	7.05	5.07
T120	6.97	3.51
T121	6.95	4.99
T122	6.91	2.4
T123	6.88	0.0
T124	6.88	0.0
T125	6.56	6.38
T126	6.54	0.0
T128	6.52	3.53
T129	6.5	0.0
T130	6.49	0.0
T131	6.49	0.0
T132	6.49	5.04
T133	6.43	0.0
T134	6.26	0.0
T135	6.25	0.0
T136	6.06	0.0
T137	5.91	0.0
T138	5.9	0.0
T139	5.79	1.15
T140	5.77	4.07
T141	5.76	2.07
T142	5.62	0.0
T143	5.58	4.96
T144	5.57	4.93
T145	5.54	3.09
T146	5.54	1.84
T147	5.54	3.02
T148	5.53	0.0
T149	5.5	0.0
T150	5.49	3.16
T151	5.41	0.0
T152	5.37	2.74
T153	5.32	2.34
T154	5.29	3.18
T155	5.26	0.0
T157	5.2	4.22
T158	5.2	2.14
T159	5.17	0.0
T160	5.05	0.0
T161	5.02	0.0
T162	4.99	0.0
T163	4.96	0.0
T164	4.93	0.0
T165	4.91	3.94
T166	4.69	0.0
T167	4.66	0.0
T168	4.64	3.21
T169	4.64	0.0
T170	4.63	1.38
T171	4.58	2.51
T172	4.54	0.0
T173	4.43	0.0
T174	4.38	0.0
T175	4.34	0.0
T176	4.28	0.0
T177	4.21	3.53
T178	4.17	2.87
T179	4.15	0.0
T180	4.11	0.0
T181	4.11	1.73
T182	4.09	2.81
T183	4.06	0.0
T184	3.95	0.0
T185	3.94	0.0
T186	3.82	0.0
T187	3.72	0.0
T188	3.67	0.76
T189	3.4	0.0
T190	3.4	0.0
T191	3.37	0.0
T192	3.36	1.63
T193	3.24	0.0
T194	3.18	3.12
T195	3.11	1.96
T196	3.09	0.48
T197	3.08	0.0
T198	3.01	2.15
T199	2.86	0.0
T200	2.85	0.0
T201	2.84	0.0
T202	2.77	0.0
T203	2.74	0.0
T204	2.64	0.0
T205	2.63	0.0
T206	2.59	1.24
T207	2.56	0.83
T208	2.51	0.0
T209	2.4	1.91
T210	2.39	0.0
T211	2.34	0.0
T212	2.3	0.0
T213	2.29	0.0
T214	2.19	0.0
T215	2.13	1.48
T216	2.08	0.0
T217	2.08	0.0
T218	2.0	0.23
T219	1.99	0.84
T220	1.99	0.0
T221	1.93	0.0
T222	1.88	0.0
T223	1.74	0.0
T224	1.65	0.0
T225	1.63	0.0
T226	1.5	0.0
T227	1.45	0.0
T229	1.43	0.0
T231	1.34	0.0
T232	1.29	0.0
T233	1.14	0.0
T234	1.14	0.0
T235	1.06	0.0
T236	1.05	0.0
T237	1.04	0.16
T239	0.94	0.17
T240	0.83	0.0
T241	0.82	0.0
T242	0.79	0.0
T243	0.79	0.0
T244	0.72	0.0
T245	0.7	0.52
T247	0.6	0.0
T248	0.5	0.0
T249	0.49	0.0
T252	0.38	0.0
T254	0.28	0.0
T258	0.2	0.0
