	ts	te
T0	35.0	0.0
T1	27.4	22.35
T2	27.14	23.66
T3	26.55	19.09
T4	24.52	18.35
T5	24.5	20.33
T7	24.04	17.9
T8	24.04	12.12
T9	23.97	20.47
T10	23.58	14.03
T11	23.56	22.3
T12	23.47	11.85
T13	23.25	19.92
T14	22.89	15.37
T15	22.71	20.71
T16	22.68	11.5
T17	22.41	8.09
T18	22.23	1.06
T20	21.77	19.35
T21	21.46	20.64
T24	21.1	17.54
T25	20.91	14.91
T26	20.91	10.92
T27	20.78	14.85
T28	20.7	20.32
T29	20.58	10.06
T32	19.94	0.0
T33	19.93	19.42
T34	19.86	10.18
T35	19.81	8.11
T38	19.0	12.15
T39	18.59	17.39
T40	18.45	14.65
T41	18.06	17.17
T42	17.87	12.74
T46	17.28	13.16
T47	17.24	16.75
T48	17.23	13.4
T49	17.02	13.39
T51	16.97	8.5
T53	16.46	15.78
T55	16.29	12.42
T56	15.95	1.48
T57	15.93	15.03
T58	15.58	15.31
T59	14.83	13.97
T60	14.56	12.88
T61	14.11	13.24
T62	14.07	13.33
T63	14.04	13.23
T64	13.84	11.79
T65	13.83	6.77
T66	13.75	12.35
T68	13.53	8.3
T69	13.46	12.55
T72	13.13	11.45
T74	12.9	0.0
T76	12.84	4.12
T78	12.71	4.91
T79	12.46	10.56
T80	12.45	0.0
T81	12.38	11.54
T82	12.26	4.26
T83	11.87	3.89
T84	11.39	10.47
T85	11.34	10.61
T86	11.14	0.0
T87	11.06	0.0
T88	10.77	6.49
T90	10.51	7.52
T91	10.23	2.54
T92	10.09	5.65
T93	10.01	6.23
T94	9.94	8.83
T95	9.89	9.53
T96	9.87	5.01
T97	9.64	3.35
T98	8.84	6.78
T99	8.71	0.93
T100	8.54	0.0
T101	8.52	0.0
T102	8.52	0.96
T103	8.46	0.23
T104	8.36	1.88
T105	8.22	0.23
T106	8.18	4.23
T107	8.16	7.52
T108	8.02	3.28
T109	7.98	6.53
T110	7.89	5.8
T111	7.89	6.73
T112	7.84	2.76
T113	7.24	6.29
T115	6.94	0.0
T116	6.88	1.53
T118	6.61	4.89
T119	6.61	0.0
T120	6.28	5.1
T122	6.13	4.53
T123	6.07	0.0
T125	5.89	0.0
T126	5.88	4.65
T127	5.79	1.01
T128	5.39	4.73
T129	5.38	2.45
T130	5.28	0.0
T131	5.27	3.65
T134	4.49	2.57
T135	4.41	0.0
T136	4.22	0.58
T137	4.2	0.0
T138	4.18	1.92
T139	4.13	2.99
T140	3.94	2.26
T141	3.74	0.86
T142	3.68	2.19
T143	3.66	1.18
T144	3.6	0.0
T145	3.48	0.08
T146	3.32	0.69
T147	3.28	0.55
T148	3.1	0.89
T149	3.08	0.0
T150	3.06	0.0
T151	3.01	1.83
T152	3.0	0.0
T155	2.95	0.5
T157	2.84	2.54
T159	2.79	0.0
T161	2.73	0.85
T162	2.64	0.46
T163	2.62	0.0
T165	2.62	1.69
T166	2.61	2.21
T167	2.55	0.8
T168	2.4	0.23
T169	2.31	0.18
T170	2.28	1.49
T171	2.2	1.54
T172	2.17	1.69
T174	2.15	0.0
T176	2.0	0.0
T177	1.8	0.0
T178	1.59	0.23
T179	1.56	0.0
T180	1.55	1.41
T181	1.52	0.0
T183	1.43	0.72
T184	1.39	0.0
T185	1.39	0.06
T187	1.35	0.0
T188	1.32	0.0
T189	1.28	0.0
T190	1.14	0.77
T191	1.1	0.87
T192	1.1	0.0
T193	0.89	0.0
T195	0.68	0.0
T196	0.63	0.0
T197	0.59	0.0
