	ts	te
T0	35.0	28.83
T1	32.35	22.23
T2	31.77	30.47
T5	29.14	27.56
T6	27.5	23.2
T7	27.29	23.73
T8	25.69	24.99
T9	24.69	16.66
T10	24.04	22.29
T11	23.48	20.46
T12	23.25	16.68
T13	22.47	21.44
T15	21.96	19.42
T16	21.66	19.65
T18	21.17	17.67
T19	21.02	14.43
T20	20.9	16.94
T21	20.37	17.76
T22	20.32	18.72
T23	20.13	12.28
T24	20.13	0.0
T25	20.08	18.1
T26	20.04	19.88
T27	19.93	18.41
T28	19.81	18.62
T29	19.79	17.98
T30	19.73	16.99
T33	19.45	16.6
T34	19.36	17.55
T35	19.13	18.02
T36	18.9	0.0
T37	18.74	8.88
T38	18.54	16.57
T39	18.49	13.31
T40	18.35	14.89
T41	18.21	17.24
T42	18.18	16.47
T43	18.13	17.39
T44	18.06	17.72
T45	17.96	16.15
T48	17.64	13.16
T49	17.51	0.0
T50	17.45	15.32
T51	17.34	17.22
T53	16.89	15.03
T54	16.75	8.36
T56	16.52	8.46
T59	16.25	15.94
T60	16.22	16.07
T61	15.91	13.28
T62	15.66	12.79
T64	15.04	5.42
T66	14.59	0.0
T68	14.22	11.27
T69	14.04	7.42
T70	13.99	9.34
T71	13.88	8.02
T73	13.25	0.0
T74	12.88	10.21
T76	12.65	8.99
T77	12.3	11.31
T78	12.22	0.0
T79	12.11	6.76
T80	11.97	10.06
T81	11.89	8.94
T83	11.85	10.6
T84	11.56	7.72
T85	11.55	11.03
T86	11.35	9.26
T87	11.15	0.0
T88	11.13	10.46
T89	10.9	6.6
T90	10.76	0.0
T91	10.61	10.35
T93	10.46	8.88
T94	10.39	6.02
T95	10.32	1.48
T96	10.3	7.34
T97	10.12	7.71
T98	10.01	2.41
T99	9.79	0.0
T100	9.59	4.17
T102	9.49	3.77
T103	9.48	3.15
T104	9.47	4.31
T105	9.46	4.89
T108	9.07	4.84
T110	9.02	5.03
T111	8.93	4.56
T113	8.77	1.29
T114	8.72	7.86
T116	8.33	0.0
T118	7.89	6.73
T119	7.84	2.52
T120	7.71	6.96
T121	7.64	0.0
T122	7.51	4.01
T123	7.39	5.13
T124	7.38	0.0
T125	7.27	0.0
T126	7.15	3.15
T127	7.04	5.75
T128	6.96	0.34
T129	6.9	0.0
T130	6.88	0.0
T131	6.86	5.26
T132	6.81	0.0
T135	6.72	0.61
T136	6.52	0.0
T138	6.48	0.0
T140	6.43	2.8
T144	6.3	0.0
T146	6.21	5.94
T147	6.1	1.82
T148	6.01	0.0
T150	5.74	0.0
T151	5.72	4.39
T152	5.71	0.0
T155	5.42	2.61
T159	5.32	0.0
T161	5.23	3.77
T162	5.18	0.99
T163	5.18	0.0
T164	5.1	0.29
T165	4.93	0.0
T166	4.67	4.07
T167	4.61	0.0
T168	4.58	3.25
T169	4.38	0.0
T171	4.1	0.0
T172	4.04	0.0
T173	3.98	1.32
T175	3.59	2.02
T178	3.39	0.0
T181	3.37	0.58
T183	3.26	0.0
T185	3.16	0.0
T186	3.07	2.72
T187	2.92	0.0
T188	2.89	0.7
T190	2.78	0.0
T194	2.44	0.0
T198	2.28	2.05
T199	2.25	2.06
T201	2.18	0.0
T204	2.02	0.0
T205	1.9	0.0
T206	1.84	0.0
T208	1.72	0.0
T209	1.68	0.0
T214	1.14	0.0
T216	1.1	0.0
T218	0.77	0.0
T220	0.67	0.0
T221	0.66	0.0
T222	0.57	0.0
T223	0.56	0.0
T226	0.28	0.0
T228	0.15	0.0
