	ts	te
T0	35.0	4.7
T1	31.22	16.82
T2	29.7	23.1
T3	28.19	12.37
T4	27.89	20.08
T5	27.72	16.57
T6	27.64	22.48
T7	27.48	23.44
T8	27.4	24.37
T9	26.9	21.39
T10	26.8	11.12
T11	26.31	14.8
T12	25.95	18.37
T13	25.66	15.63
T14	25.58	25.29
T15	25.57	13.79
T16	25.49	18.85
T17	25.32	21.2
T18	25.22	23.41
T19	25.12	14.53
T20	25.04	4.28
T21	24.97	15.83
T22	24.96	22.16
T23	24.92	14.84
T24	24.83	17.64
T25	24.83	13.34
T26	24.59	14.18
T27	24.38	17.68
T28	24.34	14.74
T29	24.16	13.33
T30	24.15	13.97
T31	24.06	21.82
T32	24.04	17.34
T33	23.96	12.75
T34	23.89	18.18
T35	23.73	17.9
T36	23.69	13.21
T37	23.66	15.2
T38	23.59	9.46
T39	23.56	11.49
T40	23.54	16.26
T41	23.46	11.28
T42	23.23	18.1
T43	23.2	12.26
T44	23.15	12.51
T45	23.13	21.08
T46	23.06	13.89
T47	23.06	14.32
T48	22.98	16.96
T49	22.87	11.6
T50	22.8	19.65
T51	22.77	22.42
T52	22.68	22.03
T53	22.65	13.9
T54	22.57	19.89
T55	22.53	20.18
T56	22.45	15.46
T57	22.44	21.62
T58	22.41	10.5
T59	22.36	20.3
T60	22.34	15.76
T61	22.29	8.31
T62	22.12	12.23
T63	22.12	8.91
T64	22.11	15.64
T65	22.03	19.94
T66	21.99	21.37
T67	21.97	19.39
T68	21.85	14.52
T69	21.78	18.8
T70	21.72	21.16
T71	21.72	19.78
T72	21.67	15.02
T73	21.59	21.17
T74	21.53	16.37
T75	21.52	15.82
T76	21.51	17.41
T77	21.5	13.05
T78	21.48	18.39
T79	21.45	20.73
T80	21.44	9.96
T81	21.35	11.72
T82	21.32	20.28
T83	21.21	16.35
T84	21.2	11.41
T86	21.15	18.58
T87	21.12	18.81
T88	20.97	11.84
T89	20.97	18.06
T91	20.72	16.87
T92	20.72	15.51
T93	20.67	16.44
T94	20.66	11.93
T95	20.63	14.43
T96	20.61	12.06
T97	20.53	18.45
T98	20.47	4.48
T99	20.45	12.37
T100	20.44	11.76
T101	20.41	8.78
T102	20.35	9.97
T103	20.26	15.0
T104	20.25	17.65
T105	20.21	18.82
T106	20.18	17.83
T107	20.11	13.46
T108	20.09	17.46
T109	20.05	14.62
T110	20.0	13.08
T111	20.0	13.41
T112	20.0	12.78
T113	19.99	4.64
T114	19.95	13.45
T115	19.82	10.29
T116	19.8	12.04
T117	19.75	13.78
T118	19.71	11.37
T119	19.66	15.62
T123	19.55	14.32
T124	19.48	14.79
T125	19.47	17.4
T126	19.45	14.21
