	ts	te
T2	33.55	28.86
T3	33.34	29.0
T4	33.03	24.9
T7	31.89	24.76
T8	31.77	27.66
T11	31.39	28.1
T12	31.33	29.71
T13	30.93	29.09
T15	30.11	29.21
T16	30.0	23.08
T17	29.9	27.15
T19	29.17	29.1
T20	28.77	28.64
T22	28.58	21.81
T23	28.51	15.1
T24	28.06	24.2
T25	27.72	26.71
T28	27.29	23.67
T30	26.8	26.1
T32	26.44	23.5
T33	26.33	14.82
T34	26.26	21.91
T35	25.4	19.17
T36	25.25	2.59
T37	25.12	14.44
T38	25.01	15.74
T39	24.99	17.73
T40	24.92	13.52
T45	24.1	18.44
T47	23.62	9.13
T49	23.21	13.59
T50	23.07	11.33
T53	22.68	17.26
T54	21.75	19.56
T55	21.73	19.7
T56	21.37	19.92
T57	20.99	15.23
T59	20.71	16.35
T60	20.6	15.89
T61	20.5	19.92
T62	20.43	18.94
T66	19.21	16.68
T67	19.18	6.01
T68	19.06	15.68
T69	18.74	14.37
T71	18.4	10.08
T73	18.15	15.54
T76	18.09	16.48
T77	17.87	0.0
T78	17.84	16.15
T79	17.79	10.27
T80	17.57	14.87
T83	17.15	0.07
T84	17.06	0.0
T85	16.82	0.0
T86	16.82	12.5
T87	16.74	16.33
T89	16.64	14.3
T90	16.49	15.88
T91	16.41	6.86
T92	16.19	12.16
T93	16.19	13.3
T94	15.83	2.11
T95	15.67	13.46
T96	15.67	14.56
T98	15.3	13.7
T99	15.19	1.84
T100	14.8	13.66
T101	14.58	12.74
T102	14.43	8.96
T103	14.42	8.96
T105	14.09	11.97
T109	13.66	8.38
T110	13.5	1.81
T111	13.23	7.29
T112	13.22	12.2
T113	13.11	8.83
T114	13.03	0.0
T115	12.98	3.5
T116	12.91	10.64
T117	12.69	0.0
T119	12.51	12.28
T125	11.77	6.13
T127	11.61	7.3
T128	11.51	6.15
T129	11.44	2.49
T130	11.41	9.36
T131	11.36	8.54
T133	11.24	0.0
T134	11.01	5.28
T136	10.91	10.14
T138	10.86	3.1
T139	10.74	10.38
T140	10.71	2.42
T142	10.62	0.0
T143	10.56	8.58
T144	10.53	10.05
T146	10.49	9.21
T147	10.42	2.51
T148	10.37	10.09
T149	10.34	0.0
T151	10.17	5.18
T152	10.15	0.0
T153	10.12	6.97
T154	10.09	0.0
T157	9.92	0.0
T158	9.72	8.82
T159	9.72	0.0
T160	9.54	6.53
T161	9.49	5.46
T162	9.37	8.6
T164	9.16	6.15
T165	9.15	8.67
T166	9.1	7.67
T168	8.72	3.55
T169	8.45	0.0
T170	8.44	4.99
T171	8.34	2.52
T172	8.17	2.77
T173	8.1	3.71
T174	7.97	7.31
T176	7.9	4.1
T177	7.88	0.0
T178	7.77	7.09
T179	7.76	7.64
T180	7.41	6.39
T181	7.4	4.7
T182	7.22	4.95
T188	6.95	5.54
T190	6.7	3.36
T192	6.39	0.0
T193	6.37	1.79
T197	6.19	3.68
T199	5.86	1.47
T200	5.86	2.73
T202	5.61	0.0
T203	5.59	5.29
T205	5.51	3.71
T206	5.41	0.76
T208	5.18	3.98
T209	5.15	0.0
T210	5.11	2.92
T212	5.09	0.0
T213	5.04	0.0
T217	4.81	1.81
T218	4.74	0.82
T220	4.69	3.8
T221	4.57	0.0
T225	4.19	2.52
T227	3.91	0.0
T228	3.87	2.45
T229	3.67	0.0
T231	3.56	0.0
T235	3.28	2.48
T237	3.08	0.0
T238	2.99	1.16
T239	2.91	2.01
T241	2.76	2.51
T242	2.74	0.0
T243	2.59	1.47
T244	2.53	0.0
T245	2.48	0.0
T246	2.43	0.0
T248	2.36	0.0
T250	2.3	0.0
T251	2.23	0.32
T253	2.13	1.19
T254	2.07	0.0
T256	1.96	1.26
T258	1.83	0.99
T259	1.75	0.0
T260	1.69	0.07
T261	1.68	0.0
T262	1.67	0.7
T263	1.63	0.0
T265	1.43	0.0
T266	1.39	0.67
T272	1.09	0.0
T274	1.05	0.43
T275	0.99	0.58
T278	0.79	0.0
T280	0.71	0.0
T282	0.68	0.36
T283	0.62	0.0
T284	0.62	0.0
T287	0.4	0.0
T292	0.27	0.0
T293	0.21	0.0
