	ts	te
T0	35.0	32.03
T1	33.36	21.44
T2	33.19	31.64
T6	32.12	27.07
T7	32.06	31.14
T8	31.8	23.11
T10	31.64	24.85
T11	31.56	28.66
T12	31.42	21.16
T13	31.18	28.65
T14	30.5	28.37
T15	29.84	24.95
T17	28.69	27.57
T19	28.32	26.73
T20	28.12	26.48
T21	27.93	27.72
T22	27.93	20.13
T23	27.73	21.66
T24	27.47	25.44
T25	26.97	11.85
T26	26.45	22.59
T28	26.04	22.62
T29	25.84	19.55
T30	25.66	20.66
T31	25.03	16.09
T32	25.01	22.77
T33	24.78	22.43
T35	24.16	23.88
T36	24.04	21.76
T39	23.7	16.71
T40	23.69	15.7
T41	23.5	23.13
T43	22.75	21.19
T44	22.64	0.0
T45	22.49	17.99
T46	22.45	20.01
T47	22.29	19.38
T48	22.22	19.94
T49	21.98	18.24
T50	21.87	14.2
T53	21.72	19.06
T54	21.71	19.51
T56	21.38	12.24
T57	21.19	14.76
T58	21.09	14.41
T60	20.9	6.59
T62	20.57	17.9
T63	20.5	14.52
T65	20.3	18.16
T66	20.28	18.02
T67	20.24	12.66
T68	19.48	17.96
T69	19.43	13.84
T70	19.2	0.0
T72	19.0	14.63
T74	18.93	1.72
T75	18.71	14.43
T76	18.56	12.32
T77	18.54	10.07
T78	18.52	13.16
T81	18.16	12.82
T82	18.03	17.59
T83	17.87	16.74
T86	17.55	14.78
T87	17.5	14.92
T88	17.47	13.62
T89	17.4	11.61
T90	17.35	15.58
T91	17.25	16.56
T93	17.18	14.98
T95	16.97	10.88
T96	16.97	15.86
T98	16.96	0.0
T101	16.13	12.6
T102	16.13	13.09
T103	16.03	12.37
T104	15.98	15.32
T105	15.82	11.34
T106	15.75	11.03
T107	15.75	12.34
T108	15.66	8.21
T109	15.64	11.41
T110	15.55	12.03
T111	15.39	12.94
T113	14.91	10.99
T114	14.91	13.29
T115	14.87	11.03
T116	14.61	11.34
T118	14.49	12.94
T119	14.39	3.9
T120	14.39	10.54
T121	14.33	9.26
T122	14.09	11.46
T123	14.09	13.99
T124	13.63	13.21
T126	13.51	10.07
T127	13.38	12.91
T128	12.97	9.51
T129	12.91	12.32
T130	12.64	0.0
T131	12.09	10.85
T132	11.93	9.41
T133	11.91	9.21
T134	11.88	4.23
T135	11.87	11.57
T136	11.84	10.89
T137	11.8	11.08
T138	11.8	8.84
T139	11.46	6.32
T141	11.27	7.1
T142	11.09	10.8
T143	10.98	7.39
T144	10.85	10.3
T145	10.82	8.52
T146	10.77	0.62
T147	10.47	1.95
T148	10.36	0.0
T149	9.94	9.68
T150	9.77	4.18
T151	9.29	6.94
T152	9.2	0.0
T153	9.17	2.41
T154	9.0	4.6
T155	8.89	7.06
T156	8.67	5.42
T157	8.63	0.0
T158	8.53	6.62
T159	8.32	0.0
T160	8.15	0.0
T161	8.15	7.17
T162	7.87	6.83
T164	7.74	0.0
T165	7.74	0.93
T167	7.54	1.31
T168	7.5	6.51
T169	7.43	0.0
T171	6.84	2.43
T172	6.74	6.52
T173	6.7	5.19
T174	6.69	0.0
T175	6.65	0.0
T176	6.52	0.0
T177	6.49	6.31
T178	6.46	3.64
T179	6.4	3.03
T180	6.37	5.92
T181	6.19	4.4
T182	6.16	5.01
T183	6.04	0.56
T184	6.02	3.69
T185	6.0	5.49
T186	5.9	2.41
T187	5.83	3.68
T189	5.29	0.0
T191	4.95	0.63
T192	4.93	0.0
T193	4.93	0.0
T194	4.78	0.0
T195	4.56	0.0
T196	4.55	0.0
T199	4.4	0.28
T200	4.35	0.0
T202	4.33	2.96
T204	4.26	0.0
T206	4.19	1.39
T207	4.11	0.0
T208	4.01	3.08
T209	3.99	2.03
T210	3.96	2.96
T211	3.59	0.0
T212	3.57	0.0
T213	3.29	0.0
T214	3.28	0.0
T217	3.08	1.32
T219	2.74	1.85
T222	2.54	0.84
T224	2.47	0.0
T225	2.44	0.0
T226	2.37	0.0
T228	2.29	0.0
T229	2.28	0.0
T233	1.88	0.0
T234	1.86	0.0
T235	1.84	0.0
T236	1.81	0.0
T237	1.79	0.38
T238	1.77	0.0
T239	1.74	0.25
T240	1.74	0.06
T241	1.66	0.0
T242	1.61	0.0
T243	1.57	0.13
T244	1.52	0.04
T247	1.42	0.0
T251	1.3	0.0
T252	1.3	0.0
T253	1.17	0.0
T254	1.11	0.63
T256	1.02	0.0
T257	1.01	0.0
T258	0.99	0.0
T259	0.97	0.0
T261	0.88	0.0
T263	0.87	0.0
T264	0.82	0.0
T266	0.71	0.0
T268	0.52	0.0
T276	0.21	0.0
T277	0.12	0.0
T278	0.08	0.0
