sp	hmin	hmax
T0	28.962325432878192	28.962325432878192
T0	30.700262902207673	30.700262902207673
T0	30.79843081002275	30.79843081002275
T0	34.78595321724955	34.78595321724955
T0	33.17622897780306	33.17622897780306
T0	33.28574599302761	33.28574599302761
T0	28.913806308928052	28.913806308928052
T0	31.38165411423247	31.38165411423247
T0	30.938969369722322	30.938969369722322
T0	33.41925300589246	33.41925300589246
T0	34.66870509291249	34.66870509291249
T0	32.488467414866435	32.488467414866435
T1	31.20910143199434	31.20910143199434
T1	29.900306862067143	29.900306862067143
T1	29.643965741658697	29.643965741658697
T1	30.548857225164863	30.548857225164863
T1	31.834621486761666	31.834621486761666
T1	29.301616448687923	29.301616448687923
T1	31.945795475980958	31.945795475980958
T1	32.057016489650486	32.057016489650486
T1	31.323947620980366	31.323947620980366
T1	30.28898830843981	30.28898830843981
T1	28.047667339791776	28.047667339791776
T1	25.36746312544221	25.36746312544221
T1	25.45264952170774	25.45264952170774
T1	24.983786181196365	24.983786181196365
T1	27.480416777804862	27.480416777804862
T1	24.516968709513385	24.516968709513385
T1	20.556479902193317	20.556479902193317
T1	21.52874832273105	21.52874832273105
T1	22.14609871579601	22.14609871579601
T1	20.188905956562103	20.188905956562103
T1	17.193125164710548	17.193125164710548
T1	15.648296936294322	15.648296936294322
T2	29.014909220072916	29.014909220072916
T2	29.03917111635918	29.03917111635918
T2	29.368582661294383	29.368582661294383
T2	28.24898094654764	28.24898094654764
T2	28.85341783849364	28.85341783849364
T2	28.802951885752393	28.802951885752393
T2	28.16265246511114	28.16265246511114
T2	29.649947750652878	29.649947750652878
T2	28.82491545349307	28.82491545349307
T2	29.189458154985285	29.189458154985285
T2	29.149568284421523	29.149568284421523
T2	29.285316422835276	29.285316422835276
T2	25.331331242322936	25.331331242322936
T2	24.059360488633445	24.059360488633445
T2	26.078802212601165	26.078802212601165
T2	27.60107521401509	27.60107521401509
T2	25.02831767193173	25.02831767193173
T2	23.407282841189964	23.407282841189964
T2	27.270796299637354	27.270796299637354
T2	26.3884164829939	26.3884164829939
T2	23.195662957155943	23.195662957155943
T2	26.007391671936407	26.007391671936407
T2	24.976300015508883	24.976300015508883
T2	24.54469424690537	24.54469424690537
T2	24.05577550595301	24.05577550595301
T2	24.84813175928328	24.84813175928328
T2	26.23541136323862	26.23541136323862
T2	26.36672595573973	26.36672595573973
T2	24.595182386178102	24.595182386178102
T2	25.613017667278637	25.613017667278637
T2	24.414885632948106	24.414885632948106
T2	26.65341198756999	26.65341198756999
T2	27.642842234193395	27.642842234193395
T2	24.789947105520742	24.789947105520742
T2	23.033272599771237	23.033272599771237
T2	25.6286810791153	25.6286810791153
T2	20.822490137960955	20.822490137960955
T2	22.51908162822675	22.51908162822675
T2	20.93306293250203	20.93306293250203
T2	22.240746204183285	22.240746204183285
T2	21.3463282458286	21.3463282458286
T2	20.83973087106195	20.83973087106195
T2	22.018294222469017	22.018294222469017
T2	22.90227328835509	22.90227328835509
T2	22.783099868251572	22.783099868251572
T2	21.970892684939905	21.970892684939905
T2	20.508690397435622	20.508690397435622
T2	18.49309149582536	18.49309149582536
T2	17.57750704308337	17.57750704308337
T2	16.70909331382365	16.70909331382365
T2	17.27299494614697	17.27299494614697
T2	16.906477490386404	16.906477490386404
T3	25.96415982064015	25.96415982064015
T3	27.029541037340536	27.029541037340536
T3	27.603979824214694	27.603979824214694
T3	26.936276073411857	26.936276073411857
T3	24.145212318621883	24.145212318621883
T4	28.857147674501533	28.857147674501533
T4	24.739385156137086	24.739385156137086
T4	27.980160881813816	27.980160881813816
T4	24.165170021714474	24.165170021714474
T4	26.74407502792719	26.74407502792719
T4	26.637672566449247	26.637672566449247
T4	23.08582474207572	23.08582474207572
T4	23.46349903009319	23.46349903009319
T4	27.427434333297914	27.427434333297914
T4	21.006205611304523	21.006205611304523
T4	22.804781746425313	22.804781746425313
T4	21.10893546971539	21.10893546971539
T4	21.57175417182737	21.57175417182737
T4	17.65588592608316	17.65588592608316
T5	28.397139556144623	28.397139556144623
T5	28.946849950791368	28.946849950791368
T5	29.086194156860422	29.086194156860422
T5	29.038963760193816	29.038963760193816
T5	28.149180912710918	28.149180912710918
T5	28.808574252215557	28.808574252215557
T5	28.63576221939681	28.63576221939681
T5	28.574350700337142	28.574350700337142
T5	28.843654784588754	28.843654784588754
T5	26.608140399125485	26.608140399125485
T5	27.016794200775294	27.016794200775294
T5	27.895270391015803	27.895270391015803
T5	26.969525152205843	26.969525152205843
T6	28.277468295581897	28.277468295581897
T6	24.30949265425428	24.30949265425428
T6	26.079407858122376	26.079407858122376
T6	25.358616428567718	25.358616428567718
T6	25.022118533529103	25.022118533529103
T6	28.094824385687414	28.094824385687414
T6	26.648494681782395	26.648494681782395
T6	27.407013316670472	27.407013316670472
T6	23.045089204049802	23.045089204049802
T6	27.71699811643725	27.71699811643725
T6	27.822170441234267	27.822170441234267
T6	26.350300785164038	26.350300785164038
T6	27.798579788546743	27.798579788546743
T6	20.771702776276644	20.771702776276644
T6	20.94636384783664	20.94636384783664
T6	22.05599517841228	22.05599517841228
T6	22.69174013746435	22.69174013746435
T6	18.99074190043604	18.99074190043604
T6	17.92984487200834	17.92984487200834
T6	18.434303756768855	18.434303756768855
T6	14.46224513078954	14.46224513078954
T6	15.28308302382621	15.28308302382621
T7	28.32565513283682	28.32565513283682
T7	24.518187909392598	24.518187909392598
T7	23.396170115790024	23.396170115790024
T7	27.924693676234167	27.924693676234167
T7	22.276658839457685	22.276658839457685
T7	22.12215619437599	22.12215619437599
T7	22.278607279951895	22.278607279951895
T8	23.73114798760086	23.73114798760086
T8	26.253514671179737	26.253514671179737
T8	25.766807348754288	25.766807348754288
T8	24.50372057438827	24.50372057438827
T8	22.949879180502194	22.949879180502194
T8	21.970002847884608	21.970002847884608
T8	20.494812864846413	20.494812864846413
T8	21.936213681512555	21.936213681512555
T8	16.036170798193417	16.036170798193417
T8	13.59642798713384	13.59642798713384
T8	13.682043370579544	13.682043370579544
T9	23.750256188649857	23.750256188649857
T9	26.746068351113955	26.746068351113955
T9	25.2557513526513	25.2557513526513
T9	25.990279578942417	25.990279578942417
T9	25.01619687702297	25.01619687702297
T9	27.469421336702837	27.469421336702837
T9	27.018660952089895	27.018660952089895
T9	23.299845832200887	23.299845832200887
T9	24.97354795298625	24.97354795298625
T9	27.795919516440396	27.795919516440396
T9	25.69733641885187	25.69733641885187
T9	23.767163498131083	23.767163498131083
T9	26.429238536202806	26.429238536202806
T9	25.18121343624588	25.18121343624588
T9	25.60564198510421	25.60564198510421
T9	23.228815905667556	23.228815905667556
T9	24.623803107897388	24.623803107897388
T9	23.398782019304043	23.398782019304043
T9	26.031044082693676	26.031044082693676
T9	26.67222954024967	26.67222954024967
T9	26.12767887471531	26.12767887471531
T9	25.394435067704602	25.394435067704602
T9	22.796787699045492	22.796787699045492
T9	22.56708247663638	22.56708247663638
T9	22.26173090327394	22.26173090327394
T9	21.228774202599023	21.228774202599023
T9	22.29630944569538	22.29630944569538
T9	22.187786445545008	22.187786445545008
T9	21.03868327526608	21.03868327526608
T9	21.79550053907244	21.79550053907244
T9	20.62426953932774	20.62426953932774
T9	22.16463126242633	22.16463126242633
T9	20.58595263663048	20.58595263663048
T9	20.75345162712	20.75345162712
T9	22.873017950474306	22.873017950474306
T9	20.63296746480769	20.63296746480769
