	ts	te
T0	35.0	29.51
T1	34.83	24.81
T2	34.8	25.15
T3	32.77	18.94
T4	32.23	28.91
T5	32.11	28.37
T6	31.5	22.92
T7	30.69	19.94
T8	29.38	14.91
T9	26.91	6.43
T10	26.45	18.14
T11	26.16	17.28
T12	25.92	2.78
T13	25.72	19.29
T14	25.67	18.73
T15	25.48	22.48
T16	25.0	23.91
T17	24.57	23.09
T18	24.38	20.79
T19	23.67	22.41
T20	23.64	12.36
T21	23.56	18.89
T22	23.54	20.86
T23	22.97	5.52
T24	22.81	6.58
T25	22.29	1.3
T26	22.28	17.65
T27	21.85	11.0
T28	21.61	0.0
T29	21.25	17.91
T30	21.17	1.26
T31	20.98	19.0
T32	20.46	17.41
T33	20.36	12.08
T34	19.63	12.59
T35	18.31	0.0
T37	17.58	3.08
T38	17.43	8.51
T39	17.09	7.57
T40	17.03	8.57
T41	16.98	0.0
T42	16.71	11.99
T43	16.69	11.03
T44	16.38	13.19
T45	16.27	4.23
T46	16.16	5.85
T47	16.05	0.29
T48	16.04	13.96
T49	15.96	14.44
T50	15.81	12.89
T51	15.75	9.29
T52	15.35	14.38
T53	15.29	8.89
T55	15.21	6.2
T56	15.21	8.44
T57	14.17	11.34
T59	13.63	5.4
T60	13.54	3.67
T61	13.25	0.0
T62	13.16	11.2
T64	12.93	7.03
T65	12.86	1.7
T66	12.82	5.46
T67	12.77	0.0
T68	12.72	0.0
T69	12.56	0.65
T71	12.21	5.99
T72	12.03	9.31
T73	11.89	4.64
T74	11.86	9.6
T75	11.67	0.0
T76	11.67	6.22
T77	11.42	0.0
T78	11.35	0.56
T79	11.24	5.81
T81	11.21	0.0
T82	10.88	6.72
T84	10.2	0.0
T85	9.93	7.84
T86	9.89	6.18
T87	9.87	0.0
T90	9.78	0.0
T91	9.7	6.06
T93	9.59	8.37
T94	9.55	4.99
T95	9.3	0.0
T96	9.23	0.11
T97	9.17	6.99
T98	9.08	3.87
T99	9.02	8.46
T101	8.98	0.0
T102	8.93	0.0
T103	8.66	0.0
T104	8.56	5.19
T105	8.5	0.0
T106	8.38	0.0
T107	8.25	0.0
T108	8.21	0.0
T109	8.17	0.0
T110	8.1	5.85
T111	7.98	0.0
T112	7.93	0.0
T113	7.76	2.61
T114	7.46	0.0
T115	7.44	0.0
T116	7.43	0.0
T119	7.32	0.0
T120	7.28	1.69
T121	7.27	0.0
T122	7.21	0.0
T123	7.14	0.0
T124	7.13	4.99
T125	7.1	5.83
T126	7.03	0.0
T128	6.51	0.0
T129	6.45	0.0
T130	6.45	0.39
T131	6.42	1.95
T132	6.39	2.5
T133	6.32	0.0
T135	6.28	0.0
T136	6.14	0.0
T137	6.03	0.0
T139	5.85	3.17
T140	5.83	0.0
T141	5.78	0.0
T142	5.75	0.0
T143	5.57	0.0
T144	5.55	1.14
T145	5.47	0.0
T146	5.46	0.0
T147	5.45	0.0
T148	5.43	2.79
T149	5.4	2.67
T150	5.39	0.0
T151	5.3	0.0
T153	5.08	0.2
T155	5.01	0.0
T156	5.01	0.0
T158	4.93	0.0
T159	4.9	1.53
T160	4.82	0.0
T161	4.76	0.83
T162	4.69	0.0
T163	4.65	1.15
T164	4.64	1.82
T165	4.53	2.34
T167	4.46	0.0
T169	4.24	0.29
T170	4.21	0.0
T171	4.18	0.0
T172	4.12	2.63
T173	4.11	0.24
T174	4.05	0.0
T175	4.0	0.0
T176	3.96	1.26
T178	3.89	0.0
T179	3.85	0.84
T180	3.81	0.0
T181	3.71	0.0
T183	3.65	1.29
T184	3.65	0.0
T185	3.49	0.0
T186	3.47	0.0
T187	3.45	0.0
T188	3.42	0.0
T189	3.37	0.0
T190	3.23	0.0
T192	3.2	0.27
T193	3.08	2.22
T194	3.06	0.0
T195	3.05	0.0
T196	3.01	0.0
T197	2.99	0.0
T198	2.98	0.0
T199	2.98	0.0
T200	2.89	0.0
T201	2.86	0.4
T202	2.8	0.0
T204	2.54	0.0
T205	2.54	0.0
T206	2.51	0.0
T207	2.5	0.0
T208	2.43	0.0
T209	2.42	0.0
T210	2.38	0.0
T211	2.35	0.0
T212	2.33	0.0
T213	2.32	0.0
T215	2.32	0.0
T216	2.26	0.0
T217	2.21	0.0
T218	2.16	0.99
T219	2.09	0.0
T220	2.05	0.0
T221	2.05	1.29
T222	2.05	0.0
T223	2.04	0.0
T224	2.03	0.0
T225	1.99	0.0
T227	1.89	0.0
T228	1.84	0.0
T229	1.8	0.0
T230	1.76	0.0
T231	1.73	0.0
T232	1.67	0.0
T233	1.67	0.0
T234	1.63	0.0
T237	1.6	0.0
T238	1.53	0.0
T239	1.5	0.0
T240	1.48	0.0
T242	1.43	1.31
T243	1.37	0.0
T244	1.34	0.0
T245	1.32	0.0
T246	1.28	0.0
T247	1.28	0.0
T248	1.26	0.0
T249	1.22	0.0
T250	1.15	0.0
T251	1.15	0.0
T252	1.14	0.0
T253	1.11	0.0
T254	1.07	0.0
T255	1.01	0.0
T256	0.97	0.0
T257	0.93	0.0
T258	0.9	0.0
T259	0.83	0.35
T262	0.62	0.0
T263	0.62	0.0
T264	0.61	0.0
T267	0.52	0.0
T268	0.5	0.0
T270	0.5	0.0
T272	0.43	0.0
