	ts	te
T0	35.0	31.5
T2	33.08	30.46
T4	32.41	31.39
T5	32.35	18.34
T8	32.08	29.22
T9	32.06	28.94
T10	32.02	26.75
T12	31.58	23.44
T14	30.79	18.23
T16	30.15	27.71
T17	30.06	28.34
T19	29.86	24.33
T20	29.74	0.0
T21	29.48	26.25
T22	29.25	24.37
T23	29.14	18.15
T25	28.94	16.54
T26	28.92	24.54
T27	28.7	26.18
T28	28.65	28.37
T29	28.56	23.88
T30	28.2	27.49
T31	28.07	21.75
T34	27.94	27.28
T35	27.83	10.42
T36	27.81	27.39
T37	27.72	26.48
T38	27.71	25.74
T39	27.53	27.17
T40	27.45	27.08
T41	27.36	24.68
T42	27.32	24.63
T43	26.99	25.92
T45	26.5	25.54
T46	26.47	22.81
T47	26.34	25.08
T48	26.2	13.36
T49	26.09	24.07
T50	26.02	23.0
T51	26.0	21.12
T52	25.93	20.64
T53	25.92	23.87
T54	25.69	23.56
T55	25.68	16.62
T56	25.53	21.17
T57	25.46	17.92
T58	25.37	20.32
T61	25.05	16.23
T62	24.92	23.94
T63	24.82	0.0
T65	24.73	13.79
T66	24.6	12.2
T68	24.4	22.18
T70	24.14	22.07
T71	24.11	18.83
T72	24.09	0.0
T73	24.07	21.18
T74	23.9	0.0
T75	23.24	6.61
T76	23.18	22.23
T77	23.13	21.8
T78	23.13	0.0
T79	23.03	22.75
T80	22.82	3.04
T81	22.81	3.64
T82	22.81	1.75
T83	22.32	15.42
T84	22.29	21.43
T85	21.93	20.62
T86	21.83	21.03
T87	21.79	0.0
T89	21.39	0.0
T90	20.92	10.9
T93	20.79	18.44
T94	20.78	18.45
T95	20.7	19.27
T96	20.61	9.99
T97	20.51	18.51
T98	20.48	17.36
T99	20.39	15.61
T102	19.69	18.96
T103	19.62	0.0
T104	19.57	16.33
T106	19.4	17.44
T107	18.81	17.86
T108	18.78	17.56
T110	18.57	0.0
T111	18.54	14.22
T112	18.52	1.3
T114	18.29	0.0
T116	18.23	13.04
T118	17.9	5.88
T119	17.89	13.03
T120	17.83	17.06
T123	17.69	16.18
T124	17.65	8.09
T125	17.61	14.85
T126	17.12	15.89
T127	17.02	0.0
T128	16.99	15.44
T129	16.84	12.74
T130	16.83	15.92
T131	16.67	14.58
T132	16.65	15.65
T133	16.39	14.42
T134	16.23	0.0
T135	16.23	15.6
T136	15.83	14.37
T137	15.8	12.33
T138	15.44	11.18
T140	15.2	14.07
T142	14.13	12.59
T143	14.11	12.12
T144	13.86	11.79
T145	13.66	8.05
T147	13.3	7.92
T148	13.23	10.0
T149	12.84	11.06
T150	12.69	8.88
T151	12.53	0.0
T152	12.51	0.0
T153	12.47	8.25
T154	12.45	0.0
T155	11.79	6.19
T156	11.65	0.0
T157	11.52	5.11
T158	11.41	7.93
T159	10.46	6.67
T162	10.3	9.6
T165	9.8	0.0
T166	9.6	0.48
T167	9.58	0.0
T168	9.48	2.67
T169	9.39	8.41
T170	9.33	0.75
T171	8.98	0.0
T172	8.9	3.8
T173	8.8	6.3
T174	8.67	6.21
T175	8.66	2.37
T176	8.56	8.51
T177	8.56	1.0
T178	8.48	0.0
T179	8.38	8.21
T180	8.32	4.57
T181	8.29	6.7
T182	8.19	7.05
T183	8.17	4.37
T184	8.03	3.49
T185	7.86	0.0
T186	7.58	2.69
T187	7.58	6.2
T189	7.43	3.49
T190	7.3	3.71
T191	7.25	4.0
T192	7.25	0.0
T193	7.1	0.0
T194	6.91	0.0
T195	6.91	2.97
T196	6.88	2.83
T198	6.85	0.0
T200	6.65	0.0
T201	6.59	0.0
T202	6.57	5.37
T203	6.56	0.93
T204	6.32	0.0
T205	6.21	0.0
T206	6.21	2.94
T207	6.14	1.66
T210	6.02	3.12
T211	5.6	0.0
T212	5.59	3.38
T213	5.53	0.0
T214	5.48	0.0
T215	5.16	1.86
T216	5.12	0.0
T217	5.11	4.69
T218	5.05	1.11
T219	4.93	0.0
T221	4.62	0.0
T222	4.51	0.0
T224	4.02	2.61
T226	3.92	2.85
T227	3.84	0.0
T229	3.72	0.0
T231	3.63	1.61
T232	3.61	0.0
T233	3.53	0.0
T235	3.45	1.04
T236	3.42	0.0
T238	3.32	0.0
T239	3.32	1.9
T240	3.12	0.46
T241	3.0	0.0
T242	2.8	0.0
T246	2.5	1.1
T247	2.4	0.0
T248	2.38	0.0
T249	2.27	0.0
T250	2.2	1.66
T252	1.93	0.0
T256	1.43	0.0
T259	1.15	0.0
T260	1.09	0.0
T263	0.85	0.0
T267	0.62	0.0
